date,time,currency,event,impact,actual,forecast,previous
2023-01-05,05:00,JPY,Consumer Confidence,low,30.3,28.2,28.6
2023-01-05,07:00,EUR,German Trade Balance,low,10.8B,7.5B,6.9B
2023-01-05,09:30,GBP,Final Services PMI,low,49.9,50.0,50.0
2023-01-05,09:58,EUR,French 10-y Bond Auction,low,2.771.9,,2.192.2
2023-01-05,10:00,EUR,PPI m/m,low,-0.9%,-0.8%,-2.9%
2023-01-05,10:00,EUR,Italian Prelim CPI m/m,low,0.3%,0.2%,0.5%
2023-01-05,12:30,USD,Challenger Job Cuts y/y,low,129.1%,,416.5%
2023-01-05,13:15,USD,ADP Non-Farm Employment Change,high,235K,152K,127K
2023-01-05,13:30,CAD,Trade Balance,low,0.0B,1.3B,1.2B
2023-01-05,13:30,USD,Unemployment Claims,medium,204K,230K,225K
2023-01-05,13:30,USD,Trade Balance,low,-61.5B,-64.2B,-78.2B
2023-01-05,14:45,USD,Final Services PMI,low,44.7,44.4,44.4
2023-01-05,15:30,USD,Natural Gas Storage,low,-221B,-230B,-213B
2023-01-05,16:00,USD,Crude Oil Inventories,low,1.7M,1.5M,0.7M
2023-01-05,23:30,JPY,Average Cash Earnings y/y,low,0.5%,1.7%,1.8%
2023-01-06,07:00,EUR,German Factory Orders m/m,low,-5.3%,-0.5%,0.8%
2023-01-06,07:00,EUR,German Retail Sales m/m,low,1.1%,1.5%,-2.8%
2023-01-06,07:00,GBP,Halifax HPI m/m,low,-1.5%,-0.6%,-2.3%
2023-01-06,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-01-06,07:36,CHF,Retail Sales y/y,low,-1.3%,-1.0%,-2.5%
2023-01-06,07:45,EUR,French Consumer Spending m/m,low,0.5%,1.0%,-2.8%
2023-01-06,09:30,GBP,Construction PMI,low,48.8,50.6,50.4
2023-01-06,10:00,EUR,Core CPI Flash Estimate y/y,medium,5.2%,5.1%,5.0%
2023-01-06,10:00,EUR,CPI Flash Estimate y/y,medium,9.2%,9.6%,10.0%
2023-01-06,10:00,EUR,Retail Sales m/m,low,0.8%,0.5%,-1.8%
2023-01-06,13:30,CAD,Employment Change,high,104.0K,5.5K,10.1K
2023-01-06,13:30,CAD,Unemployment Rate,high,5.0%,5.2%,5.1%
2023-01-06,13:30,USD,Average Hourly Earnings m/m,high,0.3%,0.4%,0.6%
2023-01-06,13:30,USD,Non-Farm Employment Change,high,223K,200K,263K
2023-01-06,13:30,USD,Unemployment Rate,high,3.5%,3.7%,3.7%
2023-01-06,15:00,CAD,Ivey PMI,medium,33.4,51.0,51.4
2023-01-06,15:00,USD,ISM Services PMI,high,49.6,55.0,56.5
2023-01-06,15:00,USD,Factory Orders m/m,low,-1.8%,-0.9%,1.0%
2023-01-06,16:15,USD,FOMC Member Cook Speaks,low,,,
2023-01-07,16:15,GBP,MPC Member Mann Speaks,low,,,
2023-01-08,13:00,GBP,MPC Member Pill Speaks,low,,,
2023-01-09,00:00,JPY,Bank Holiday,holiday,,,
2023-01-09,00:30,AUD,Building Approvals m/m,low,-9.0%,0.1%,-6.0%
2023-01-09,06:45,CHF,Unemployment Rate,low,1.9%,2.1%,2.0%
2023-01-09,07:00,EUR,German Industrial Production m/m,low,0.2%,0.2%,-0.1%
2023-01-09,07:45,EUR,French Trade Balance,low,-13.8B,-11.3B,-12.2B
2023-01-09,08:00,CHF,Foreign Currency Reserves,low,784B,,790B
2023-01-09,09:00,EUR,Italian Monthly Unemployment Rate,low,7.8%,7.8%,7.8%
2023-01-09,09:30,EUR,Sentix Investor Confidence,low,-17.5,-18.1,-21.0
2023-01-09,10:00,EUR,Unemployment Rate,low,6.5%,6.5%,6.5%
2023-01-09,13:30,CAD,Building Permits m/m,low,14.1%,0.4%,-1.4%
2023-01-09,15:30,GBP,MPC Member Pill Speaks,low,,,
2023-01-09,20:00,USD,Consumer Credit m/m,low,28.0B,25.0B,27.1B
2023-01-09,23:30,JPY,Household Spending y/y,low,-1.2%,0.6%,1.2%
2023-01-09,23:30,JPY,Tokyo Core CPI y/y,low,4.0%,3.8%,3.6%
2023-01-10,00:01,GBP,BRC Retail Sales Monitor y/y,low,6.5%,2.4%,4.1%
2023-01-10,00:30,AUD,Household Spending m/m,low,6.3%,,0.2%
2023-01-10,07:45,EUR,French Industrial Production m/m,low,2.0%,0.9%,-2.6%
2023-01-10,09:05,CNY,M2 Money Supply y/y,low,11.8%,12.4%,12.4%
2023-01-10,09:05,CNY,New Loans,low,1400B,1150B,1210B
2023-01-10,10:02,GBP,10-y Bond Auction,low,3.702.8,,3.332.2
2023-01-10,10:10,CAD,BOC Gov Macklem Speaks,high,,,
2023-01-10,10:10,JPY,BOJ Gov Kuroda Speaks,medium,,,
2023-01-10,10:59,USD,NFIB Small Business Index,low,89.8,91.6,91.9
2023-01-10,14:00,USD,FOMC Member Powell Speaks,high,,,
2023-01-10,15:00,USD,Final Wholesale Inventories m/m,low,1.0%,1.0%,1.0%
2023-01-10,15:00,USD,RCM/TIPP Economic Optimism,low,42.3,41.7,42.9
2023-01-10,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-01-11,00:00,NZD,ANZ Commodity Prices m/m,low,-0.1%,,-3.9%
2023-01-11,00:30,AUD,CPI y/y,high,7.3%,7.2%,6.9%
2023-01-11,00:30,AUD,Retail Sales m/m,low,1.4%,0.6%,-0.2%
2023-01-11,03:35,JPY,30-y Bond Auction,low,1.653.1,,1.483.0
2023-01-11,05:00,JPY,Leading Indicators,low,97.6%,97.5%,99.0%
2023-01-11,08:57,EUR,Italian Retail Sales m/m,low,0.8%,-0.3%,-0.4%
2023-01-11,10:33,EUR,German 10-y Bond Auction,low,2.251.4,,1.952.0
2023-01-11,15:30,USD,Crude Oil Inventories,low,19.0M,-2.0M,1.7M
2023-01-11,18:01,USD,10-y Bond Auction,medium,3.582.5,,3.632.3
2023-01-11,21:45,NZD,Building Consents m/m,low,7.0%,,-10.7%
2023-01-11,23:50,JPY,Bank Lending y/y,low,2.7%,2.8%,2.7%
2023-01-11,23:50,JPY,Current Account,low,1.92T,0.65T,-0.61T
2023-01-12,00:30,AUD,Goods Trade Balance,low,13.20B,11.35B,12.22B
2023-01-12,01:30,CNY,CPI y/y,low,1.8%,1.8%,1.6%
2023-01-12,01:30,CNY,PPI y/y,low,-0.7%,-0.1%,-1.3%
2023-01-12,05:00,JPY,Economy Watchers Sentiment,low,47.9,47.8,48.1
2023-01-12,09:00,EUR,ECB Economic Bulletin,low,,,
2023-01-12,12:30,USD,FOMC Member Harker Speaks,low,,,
2023-01-12,13:30,USD,Core CPI m/m,high,0.3%,0.3%,0.2%
2023-01-12,13:30,USD,Core CPI y/y,high,5.7%,5.7%,6.0%
2023-01-12,13:30,USD,CPI m/m,high,-0.1%,-0.1%,0.1%
2023-01-12,13:30,USD,CPI y/y,high,6.5%,6.5%,7.1%
2023-01-12,13:30,USD,Unemployment Claims,medium,205K,216K,204K
2023-01-12,15:30,USD,Natural Gas Storage,low,11B,-15B,-221B
2023-01-12,17:00,GBP,MPC Member Mann Speaks,low,,,
2023-01-12,18:01,USD,30-y Bond Auction,low,3.592.5,,3.512.2
2023-01-12,19:00,USD,Federal Budget Balance,low,-85.0B,-59.5B,-248.5B
2023-01-12,23:50,JPY,M2 Money Stock y/y,low,2.9%,3.2%,3.1%
2023-01-13,03:18,CNY,USD-Denominated Trade Balance,low,78.0B,77.9B,69.8B
2023-01-13,03:22,CNY,Trade Balance,low,550B,533B,494B
2023-01-13,07:00,GBP,GDP m/m,high,0.1%,-0.2%,0.5%
2023-01-13,07:00,GBP,Construction Output m/m,low,0.0%,-0.3%,0.8%
2023-01-13,07:00,GBP,Goods Trade Balance,low,-15.6B,-14.9B,-14.5B
2023-01-13,07:00,GBP,Index of Services 3m/3m,low,-0.1%,-0.3%,-0.1%
2023-01-13,07:00,GBP,Industrial Production m/m,low,-0.2%,-0.2%,0.0%
2023-01-13,07:00,GBP,Manufacturing Production m/m,low,-0.5%,-0.2%,0.7%
2023-01-13,07:45,EUR,French Final CPI m/m,low,-0.1%,-0.1%,-0.1%
2023-01-13,09:00,EUR,Italian Industrial Production m/m,low,-0.3%,0.4%,-1.0%
2023-01-13,10:00,EUR,Industrial Production m/m,low,1.0%,0.6%,-2.0%
2023-01-13,10:00,EUR,Trade Balance,low,-15.2B,-21.1B,-28.3B
2023-01-13,12:01,GBP,NIESR GDP Estimate,low,0.1%,,-0.3%
2023-01-13,13:30,USD,Import Prices m/m,low,0.4%,-0.9%,-0.6%
2023-01-13,15:00,USD,Prelim UoM Consumer Sentiment,high,64.6,60.8,59.1
2023-01-13,15:00,USD,Prelim UoM Inflation Expectations,medium,4.0%,,4.6%
2023-01-15,23:50,JPY,PPI y/y,low,10.2%,9.5%,9.3%
2023-01-16,00:01,GBP,Rightmove HPI m/m,low,0.9%,,-2.1%
2023-01-16,00:02,AUD,MI Inflation Gauge m/m,low,0.2%,,1.0%
2023-01-16,01:30,CNY,New Home Prices m/m,low,-0.25%,,-0.25%
2023-01-16,06:00,JPY,Prelim Machine Tool Orders y/y,low,1.0%,,-7.8%
2023-01-16,07:00,EUR,German WPI m/m,low,-1.6%,-0.3%,-0.9%
2023-01-16,09:15,All,WEF Annual Meetings,medium,,,
2023-01-16,10:05,EUR,French Gov Budget Balance,low,-159.3B,,-143.2B
2023-01-16,10:15,EUR,Eurogroup Meetings,low,,,
2023-01-16,13:00,USD,Bank Holiday,holiday,,,
2023-01-16,13:30,CAD,Manufacturing Sales m/m,low,0.0%,0.4%,2.8%
2023-01-16,15:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-01-16,15:30,CAD,BOC Business Outlook Survey,medium,,,
2023-01-16,21:00,NZD,NZIER Business Confidence,low,-70,,-42
2023-01-16,23:20,AUD,Westpac Consumer Sentiment,low,5.0%,,3.0%
2023-01-17,02:00,CNY,GDP q/y,high,2.9%,1.6%,3.9%
2023-01-17,02:00,CNY,Fixed Asset Investment ytd/y,low,5.1%,5.0%,5.3%
2023-01-17,02:00,CNY,Industrial Production y/y,low,1.3%,0.2%,2.2%
2023-01-17,02:00,CNY,NBS Press Conference,low,,,
2023-01-17,02:00,CNY,Retail Sales y/y,low,-1.8%,-9.5%,-5.9%
2023-01-17,02:00,CNY,Unemployment Rate,low,5.5%,5.8%,5.7%
2023-01-17,04:30,JPY,Tertiary Industry Activity m/m,low,-0.2%,0.2%,0.2%
2023-01-17,07:00,EUR,German Final CPI m/m,low,-0.8%,-0.8%,-0.8%
2023-01-17,07:00,GBP,Claimant Count Change,high,19.7K,19.8K,30.5K
2023-01-17,07:00,GBP,Average Earnings Index 3m/y,medium,6.4%,6.2%,6.1%
2023-01-17,07:00,GBP,Unemployment Rate,low,3.7%,3.7%,3.7%
2023-01-17,09:15,All,WEF Annual Meetings,medium,,,
2023-01-17,10:00,EUR,German ZEW Economic Sentiment,medium,16.9,-15.0,-23.3
2023-01-17,10:00,EUR,ZEW Economic Sentiment,low,16.7,-14.3,-23.6
2023-01-17,10:15,EUR,ECOFIN Meetings,low,,,
2023-01-17,13:13,CAD,Housing Starts,low,249K,257K,264K
2023-01-17,13:30,CAD,CPI m/m,high,-0.6%,-0.6%,0.1%
2023-01-17,13:30,CAD,Median CPI y/y,high,5.0%,4.9%,5.0%
2023-01-17,13:30,CAD,Trimmed CPI y/y,high,5.3%,5.2%,5.3%
2023-01-17,13:30,CAD,Foreign Securities Purchases,low,12.76B,2.73B,8.46B
2023-01-17,13:30,USD,Empire State Manufacturing Index,high,-32.9,-8.7,-11.2
2023-01-17,13:32,CAD,Common CPI y/y,medium,6.6%,6.6%,6.7%
2023-01-17,13:32,CAD,Core CPI m/m,low,-0.3%,,0.0%
2023-01-17,14:39,NZD,GDT Price Index,low,-0.1%,,-2.8%
2023-01-17,20:00,USD,FOMC Member Williams Speaks,low,,,
2023-01-17,23:50,JPY,Core Machinery Orders m/m,low,-8.3%,-1.3%,5.4%
2023-01-18,02:04,CNY,Foreign Direct Investment ytd/y,low,6.3%,,9.9%
2023-01-18,02:40,JPY,BOJ Outlook Report,high,,,
2023-01-18,02:40,JPY,Monetary Policy Statement,high,,,
2023-01-18,02:40,JPY,BOJ Policy Rate,low,-0.10%,-0.10%,-0.10%
2023-01-18,04:30,JPY,Revised Industrial Production m/m,low,0.2%,-0.1%,-0.1%
2023-01-18,06:30,JPY,BOJ Press Conference,high,,,
2023-01-18,07:00,GBP,CPI y/y,high,10.5%,10.5%,10.7%
2023-01-18,07:00,GBP,Core CPI y/y,low,6.3%,6.2%,6.3%
2023-01-18,07:00,GBP,RPI y/y,low,13.4%,13.6%,14.0%
2023-01-18,09:00,EUR,Italian Trade Balance,low,1.45B,-1.80B,-2.12B
2023-01-18,09:15,All,WEF Annual Meetings,medium,,,
2023-01-18,09:30,GBP,Housing Equity Withdrawal q/q,low,-5.8B,-7.9B,-5.1B
2023-01-18,09:30,GBP,HPI y/y,low,10.3%,10.4%,12.6%
2023-01-18,10:00,EUR,Final Core CPI y/y,low,5.2%,5.2%,5.2%
2023-01-18,10:00,EUR,Final CPI y/y,low,9.2%,9.2%,9.2%
2023-01-18,10:39,EUR,German 30-y Bond Auction,low,2.051.5,,1.941.8
2023-01-18,13:30,CAD,IPPI m/m,low,-1.1%,0.7%,-0.4%
2023-01-18,13:30,CAD,RMPI m/m,low,-3.1%,-0.9%,-0.8%
2023-01-18,13:30,USD,Core PPI m/m,high,0.1%,0.1%,0.4%
2023-01-18,13:30,USD,Core Retail Sales m/m,high,-1.1%,-0.5%,-0.2%
2023-01-18,13:30,USD,PPI m/m,high,-0.5%,-0.1%,0.3%
2023-01-18,13:30,USD,Retail Sales m/m,high,-1.1%,-0.8%,-0.6%
2023-01-18,14:15,USD,Capacity Utilization Rate,low,78.8%,79.6%,79.7%
2023-01-18,14:15,USD,Industrial Production m/m,low,-0.7%,-0.1%,-0.2%
2023-01-18,14:30,GBP,CB Leading Index m/m,low,-0.6%,,-0.8%
2023-01-18,15:00,USD,Business Inventories m/m,low,0.4%,0.4%,0.3%
2023-01-18,15:00,USD,NAHB Housing Market Index,low,35,31,31
2023-01-18,19:00,USD,Beige Book,low,,,
2023-01-18,20:15,USD,FOMC Member Harker Speaks,low,,,
2023-01-18,21:00,USD,TIC Long-Term Purchases,low,171.5B,127.9B,67.8B
2023-01-18,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-01-18,21:45,NZD,FPI m/m,low,1.1%,,0.0%
2023-01-18,22:00,USD,FOMC Member Logan Speaks,low,,,
2023-01-18,23:50,JPY,Trade Balance,low,-1.72T,-1.60T,-1.73T
2023-01-19,00:00,AUD,MI Inflation Expectations,low,5.6%,,5.2%
2023-01-19,00:01,GBP,RICS House Price Balance,low,-42%,-30%,-25%
2023-01-19,00:30,AUD,Employment Change,medium,-14.6K,26.5K,64.0K
2023-01-19,00:30,AUD,Unemployment Rate,medium,3.5%,3.4%,3.4%
2023-01-19,07:30,CHF,PPI m/m,low,-0.7%,-0.4%,-0.5%
2023-01-19,09:00,EUR,Current Account,low,13.6B,-11.6B,-0.4B
2023-01-19,09:15,All,WEF Annual Meetings,medium,,,
2023-01-19,09:30,GBP,BOE Credit Conditions Survey,low,,,
2023-01-19,10:30,EUR,ECB President Lagarde Speaks,medium,,,
2023-01-19,12:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2023-01-19,13:30,CAD,Wholesale Sales m/m,low,0.5%,2.0%,2.1%
2023-01-19,13:30,USD,Philly Fed Manufacturing Index,medium,-8.9,-10.9,-13.8
2023-01-19,13:30,USD,Unemployment Claims,medium,190K,214K,205K
2023-01-19,13:30,USD,Building Permits,low,1.33M,1.37M,1.34M
2023-01-19,13:30,USD,Housing Starts,low,1.38M,1.36M,1.43M
2023-01-19,15:30,AUD,CB Leading Index m/m,low,0.1%,,0.4%
2023-01-19,15:30,USD,Natural Gas Storage,low,-82B,-76B,11B
2023-01-19,16:00,USD,Crude Oil Inventories,low,8.4M,-2.1M,19.0M
2023-01-19,18:15,USD,FOMC Member Brainard Speaks,medium,,,
2023-01-19,21:30,NZD,BusinessNZ Manufacturing Index,low,47.2,,47.4
2023-01-19,21:45,NZD,Visitor Arrivals m/m,low,43.1%,,6.8%
2023-01-19,23:30,JPY,National Core CPI y/y,low,4.0%,4.0%,3.7%
2023-01-19,23:35,USD,FOMC Member Williams Speaks,low,,,
2023-01-20,00:01,GBP,GfK Consumer Confidence,low,-45,-41,-42
2023-01-20,01:15,CNY,1-y Loan Prime Rate,medium,3.65%,3.65%,3.65%
2023-01-20,01:15,CNY,5-y Loan Prime Rate,medium,4.30%,4.30%,4.30%
2023-01-20,07:00,EUR,German PPI m/m,low,-0.4%,-1.2%,-3.9%
2023-01-20,07:00,GBP,Retail Sales m/m,medium,-1.0%,0.5%,-0.4%
2023-01-20,08:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2023-01-20,09:15,All,WEF Annual Meetings,medium,,,
2023-01-20,10:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-01-20,13:30,CAD,Core Retail Sales m/m,medium,-0.6%,-0.6%,1.7%
2023-01-20,13:30,CAD,Retail Sales m/m,medium,-0.1%,-0.5%,1.4%
2023-01-20,14:00,USD,FOMC Member Harker Speaks,low,,,
2023-01-20,15:00,USD,Existing Home Sales,medium,4.02M,3.95M,4.09M
2023-01-20,18:00,USD,FOMC Member Waller Speaks,medium,,,
2023-01-22,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2023-01-23,00:01,CNY,Bank Holiday,holiday,,,
2023-01-23,11:00,EUR,German Buba Monthly Report,low,,,
2023-01-23,13:30,CAD,NHPI m/m,low,0.0%,-0.2%,-0.2%
2023-01-23,15:00,EUR,Consumer Confidence,low,-21,-20,-22
2023-01-23,15:00,USD,CB Leading Index m/m,low,-1.0%,-0.7%,-1.0%
2023-01-23,18:10,EUR,ECB President Lagarde Speaks,medium,,,
2023-01-23,21:30,NZD,BusinessNZ Services Index,low,52.1,,53.7
2023-01-23,22:00,AUD,Flash Manufacturing PMI,low,49.8,,50.4
2023-01-23,22:00,AUD,Flash Services PMI,low,48.3,,46.9
2023-01-24,00:01,CNY,Bank Holiday,holiday,,,
2023-01-24,00:30,AUD,NAB Business Confidence,low,-1,,-4
2023-01-24,00:30,JPY,Flash Manufacturing PMI,low,48.9,49.4,48.8
2023-01-24,05:00,JPY,BOJ Core CPI y/y,low,3.1%,2.9%,2.9%
2023-01-24,07:00,CHF,Trade Balance,low,2.83B,3.23B,2.31B
2023-01-24,07:00,EUR,German GfK Consumer Climate,low,-33.9,-33.2,-37.8
2023-01-24,07:00,GBP,Public Sector Net Borrowing,low,26.6B,22.3B,21.2B
2023-01-24,08:15,EUR,French Flash Manufacturing PMI,medium,50.8,49.6,48.9
2023-01-24,08:15,EUR,French Flash Services PMI,medium,49.2,49.7,48.1
2023-01-24,08:30,EUR,German Flash Manufacturing PMI,medium,47.0,48.0,47.4
2023-01-24,08:30,EUR,German Flash Services PMI,medium,50.4,49.6,49.0
2023-01-24,09:00,EUR,Flash Manufacturing PMI,low,48.8,48.6,47.8
2023-01-24,09:00,EUR,Flash Services PMI,low,50.7,50.0,49.1
2023-01-24,09:30,GBP,Flash Manufacturing PMI,high,46.7,45.4,44.7
2023-01-24,09:30,GBP,Flash Services PMI,high,48.0,49.6,50.0
2023-01-24,11:00,GBP,CBI Industrial Order Expectations,low,-17,-7,-6
2023-01-24,14:45,USD,Flash Services PMI,high,46.6,45.3,44.4
2023-01-24,14:45,USD,Flash Manufacturing PMI,medium,46.8,46.0,46.2
2023-01-24,14:59,USD,Richmond Manufacturing Index,medium,-11,-5,1
2023-01-24,16:30,CHF,Gov Board Member Schlegel Speaks,low,,,
2023-01-24,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-01-24,21:45,NZD,CPI q/q,high,1.4%,1.3%,2.2%
2023-01-24,23:30,AUD,MI Leading Index m/m,low,-0.1%,,-0.1%
2023-01-25,00:01,CNY,Bank Holiday,holiday,,,
2023-01-25,00:30,AUD,CPI m/m,high,1.9%,1.6%,1.8%
2023-01-25,00:30,AUD,CPI y/y,high,8.4%,7.6%,7.3%
2023-01-25,00:30,AUD,Trimmed Mean CPI m/m,high,1.7%,1.5%,1.8%
2023-01-25,02:00,NZD,Credit Card Spending y/y,low,12.4%,,16.0%
2023-01-25,06:59,GBP,PPI Input m/m,low,-0.2%,,0.6%
2023-01-25,06:59,GBP,PPI Output m/m,low,-0.1%,,0.3%
2023-01-25,07:00,GBP,PPI Input m/m,low,-1.1%,-0.8%,-0.2%
2023-01-25,07:00,GBP,PPI Output m/m,low,-0.8%,0.1%,-0.1%
2023-01-25,09:00,CHF,UBS Economic Expectations,low,-40.0,,-42.8
2023-01-25,09:00,EUR,German ifo Business Climate,medium,90.2,90.2,88.6
2023-01-25,13:58,EUR,Belgian NBB Business Climate,low,-13.5,-12.0,-13.6
2023-01-25,15:00,CAD,BOC Monetary Policy Report,high,,,
2023-01-25,15:00,CAD,BOC Rate Statement,high,,,
2023-01-25,15:00,CAD,Overnight Rate,high,4.50%,4.50%,4.25%
2023-01-25,15:30,USD,Crude Oil Inventories,low,0.5M,1.2M,8.4M
2023-01-25,16:00,CAD,BOC Press Conference,high,,,
2023-01-25,21:00,AUD,Bank Holiday,holiday,,,
2023-01-25,23:50,JPY,BOJ Summary of Opinions,low,,,
2023-01-25,23:50,JPY,SPPI y/y,low,1.5%,1.6%,1.7%
2023-01-26,00:01,CNY,Bank Holiday,holiday,,,
2023-01-26,08:00,EUR,Spanish Unemployment Rate,low,12.9%,12.4%,12.7%
2023-01-26,11:00,GBP,CBI Realized Sales,low,-23,2,11
2023-01-26,13:30,USD,Advance GDP q/q,high,2.9%,2.6%,2.6%
2023-01-26,13:30,USD,Advance GDP Price Index q/q,medium,3.5%,3.2%,4.1%
2023-01-26,13:30,USD,Core Durable Goods Orders m/m,medium,-0.1%,-0.2%,0.2%
2023-01-26,13:30,USD,Durable Goods Orders m/m,medium,5.6%,2.4%,-2.1%
2023-01-26,13:30,USD,Unemployment Claims,medium,186K,203K,190K
2023-01-26,13:30,USD,Goods Trade Balance,low,-90.3B,-88.4B,-83.3B
2023-01-26,13:30,USD,Prelim Wholesale Inventories m/m,low,0.1%,0.5%,1.0%
2023-01-26,15:00,USD,New Home Sales,medium,616K,610K,640K
2023-01-26,15:30,USD,Natural Gas Storage,low,-91B,-79B,-82B
2023-01-26,19:45,USD,President Biden Speaks,low,,,
2023-01-26,23:30,JPY,Tokyo Core CPI y/y,low,4.3%,4.2%,4.0%
2023-01-27,00:00,NZD,ANZ Business Confidence,low,-52.0,,-70.2
2023-01-27,00:01,CNY,Bank Holiday,holiday,,,
2023-01-27,00:30,AUD,Import Prices q/q,low,1.8%,1.3%,3.0%
2023-01-27,00:30,AUD,PPI q/q,low,0.7%,1.7%,1.9%
2023-01-27,08:00,EUR,Spanish Flash GDP q/q,low,0.2%,0.1%,0.2%
2023-01-27,09:00,EUR,M3 Money Supply y/y,low,4.1%,4.6%,4.8%
2023-01-27,09:00,EUR,Private Loans y/y,low,3.8%,4.1%,4.1%
2023-01-27,13:30,USD,Core PCE Price Index m/m,high,0.3%,0.3%,0.2%
2023-01-27,13:30,USD,Personal Income m/m,low,0.2%,0.2%,0.4%
2023-01-27,13:30,USD,Personal Spending m/m,low,-0.2%,-0.1%,0.1%
2023-01-27,15:00,USD,Pending Home Sales m/m,medium,2.5%,-1.0%,-4.0%
2023-01-27,15:00,USD,Revised UoM Consumer Sentiment,medium,64.9,64.6,64.6
2023-01-27,15:00,USD,Revised UoM Inflation Expectations,low,3.9%,,4.0%
2023-01-29,21:45,NZD,Trade Balance,low,-475M,-1750M,-1863M
2023-01-30,08:00,CHF,KOF Economic Barometer,low,97.2,93.3,92.2
2023-01-30,08:00,EUR,Spanish Flash CPI y/y,low,5.8%,4.9%,5.8%
2023-01-30,09:00,EUR,German Prelim GDP q/q,low,-0.2%,0.0%,0.3%
2023-01-30,14:00,CNY,CB Leading Index m/m,low,-0.8%,,-1.0%
