date,time,currency,event,impact,actual,forecast,previous
2024-04-04,09:00,EUR,PPI m/m,low,-1.0%,-0.6%,-0.9%
2024-04-04,09:02,EUR,French 10-y Bond Auction,low,2.871.9,,2.812.4
2024-04-04,09:03,GBP,10-y Bond Auction,low,4.013.3,,3.933.6
2024-04-04,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2024-04-04,11:30,USD,Challenger Job Cuts y/y,low,0.7%,,8.8%
2024-04-04,12:30,CAD,Trade Balance,low,1.4B,0.7B,0.5B
2024-04-04,12:30,USD,Unemployment Claims,high,221K,213K,210K
2024-04-04,12:30,USD,Trade Balance,low,-68.9B,-66.9B,-67.4B
2024-04-04,14:30,USD,Natural Gas Storage,low,-37B,-42B,-36B
2024-04-04,16:15,USD,FOMC Member Barkin Speaks,medium,,,
2024-04-04,18:00,USD,FOMC Member Mester Speaks,medium,,,
2024-04-04,23:30,JPY,Household Spending y/y,low,-0.5%,-2.8%,-6.3%
2024-04-04,23:30,USD,FOMC Member Kugler Speaks,low,,,
2024-04-05,00:01,CNY,Bank Holiday,holiday,,,
2024-04-05,00:30,AUD,Goods Trade Balance,low,7.28B,10.50B,11.03B
2024-04-05,05:00,JPY,Leading Indicators,low,111.8%,111.6%,109.9%
2024-04-05,06:00,EUR,German Factory Orders m/m,low,0.2%,0.6%,-11.3%
2024-04-05,06:00,EUR,German Import Prices m/m,low,-0.2%,-0.1%,0.0%
2024-04-05,06:00,GBP,Halifax HPI m/m,low,-1.0%,0.3%,0.4%
2024-04-05,06:45,EUR,French Industrial Production m/m,low,0.2%,0.5%,-1.1%
2024-04-05,07:00,CHF,Foreign Currency Reserves,medium,715B,,678B
2024-04-05,07:00,CHF,SECO Consumer Climate,low,-38,-41,-42
2024-04-05,08:30,GBP,Construction PMI,medium,50.2,49.8,49.7
2024-04-05,08:30,GBP,Housing Equity Withdrawal q/q,low,-25.1B,-22.3B,-21.8B
2024-04-05,09:00,EUR,Retail Sales m/m,low,-0.5%,-0.3%,0.1%
2024-04-05,12:30,CAD,Employment Change,high,-2.2K,25.9K,40.7K
2024-04-05,12:30,CAD,Unemployment Rate,high,6.1%,5.9%,5.8%
2024-04-05,12:30,USD,Average Hourly Earnings m/m,high,0.3%,0.3%,0.1%
2024-04-05,12:30,USD,Non-Farm Employment Change,high,303K,212K,275K
2024-04-05,12:30,USD,Unemployment Rate,high,3.8%,3.9%,3.9%
2024-04-05,13:15,USD,FOMC Member Barkin Speaks,low,,,
2024-04-05,14:00,CAD,Ivey PMI,medium,57.5,54.2,53.9
2024-04-05,16:30,USD,FOMC Member Bowman Speaks,low,,,
2024-04-05,19:00,USD,Consumer Credit m/m,low,14.1B,16.2B,19.5B
2024-04-06,14:00,NZD,Daylight Saving Time Shift,holiday,,,
2024-04-06,16:00,AUD,Daylight Saving Time Shift,holiday,,,
2024-04-07,23:30,JPY,Average Cash Earnings y/y,low,1.8%,1.8%,2.0%
2024-04-07,23:50,JPY,Current Account,low,1.37T,1.99T,2.73T
2024-04-08,05:00,JPY,Economy Watchers Sentiment,low,49.8,51.6,51.3
2024-04-08,05:45,CHF,Unemployment Rate,low,2.3%,2.2%,2.2%
2024-04-08,06:00,EUR,German Industrial Production m/m,low,2.1%,0.6%,1.0%
2024-04-08,06:00,EUR,German Trade Balance,low,21.4B,25.1B,27.5B
2024-04-08,08:30,EUR,Sentix Investor Confidence,low,-5.9,-8.3,-10.5
2024-04-08,15:15,CHF,SNB Chairman Jordan Speaks,medium,,,
2024-04-08,15:30,GBP,MPC Member Breeden Speaks,low,,,
2024-04-08,22:00,NZD,NZIER Business Confidence,low,-25,,-2
2024-04-08,23:01,GBP,BRC Retail Sales Monitor y/y,low,3.2%,1.8%,1.0%
2024-04-09,00:30,AUD,Westpac Consumer Sentiment,low,-2.4%,,-1.8%
2024-04-09,01:30,AUD,NAB Business Confidence,low,1,,0
2024-04-09,05:00,JPY,Consumer Confidence,low,39.5,39.6,39.1
2024-04-09,05:58,JPY,Prelim Machine Tool Orders y/y,low,-3.8%,,-8.0%
2024-04-09,06:45,EUR,French Trade Balance,low,-5.2B,-7.0B,-7.4B
2024-04-09,10:00,USD,NFIB Small Business Index,low,88.5,88.8,89.4
2024-04-09,14:06,USD,RCM/TIPP Economic Optimism,low,43.2,44.2,43.5
2024-04-09,16:30,CHF,Gov Board Member Schlegel Speaks,low,,,
2024-04-09,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-04-09,23:50,JPY,Bank Lending y/y,low,3.2%,3.1%,3.0%
2024-04-09,23:50,JPY,PPI y/y,low,0.8%,0.8%,0.6%
2024-04-10,02:00,NZD,Official Cash Rate,high,5.50%,5.50%,5.50%
2024-04-10,02:00,NZD,RBNZ Rate Statement,high,,,
2024-04-10,08:00,EUR,Italian Retail Sales m/m,low,0.1%,0.2%,-0.1%
2024-04-10,12:30,CAD,Building Permits m/m,low,9.3%,-4.3%,13.5%
2024-04-10,12:30,USD,Core CPI m/m,high,0.4%,0.3%,0.4%
2024-04-10,12:30,USD,Core CPI y/y,high,3.8%,3.7%,3.8%
2024-04-10,12:30,USD,CPI m/m,high,0.4%,0.3%,0.4%
2024-04-10,12:30,USD,CPI y/y,high,3.5%,3.4%,3.2%
2024-04-10,12:45,USD,FOMC Member Bowman Speaks,low,,,
2024-04-10,13:45,CAD,BOC Monetary Policy Report,high,,,
2024-04-10,13:45,CAD,BOC Rate Statement,high,,,
2024-04-10,13:45,CAD,Overnight Rate,high,5.00%,5.00%,5.00%
2024-04-10,14:00,USD,Final Wholesale Inventories m/m,low,0.5%,0.5%,0.5%
2024-04-10,14:30,CAD,BOC Press Conference,high,,,
2024-04-10,14:30,USD,Crude Oil Inventories,low,5.8M,0.9M,3.2M
2024-04-10,16:45,USD,FOMC Member Barkin Speaks,medium,,,
2024-04-10,17:01,USD,10-y Bond Auction,medium,4.562.3,,4.172.5
2024-04-10,18:00,USD,FOMC Meeting Minutes,high,,,
2024-04-10,18:00,USD,Federal Budget Balance,low,-236.5B,-209.4B,-296.3B
2024-04-10,23:01,GBP,RICS House Price Balance,low,-4%,-6%,-10%
2024-04-10,23:50,JPY,M2 Money Stock y/y,low,2.5%,2.4%,2.5%
2024-04-11,01:00,AUD,MI Inflation Expectations,low,4.6%,,4.3%
2024-04-11,01:30,CNY,CPI y/y,medium,0.1%,0.4%,0.7%
2024-04-11,01:30,CNY,PPI y/y,medium,-2.8%,-2.8%,-2.7%
2024-04-11,08:00,EUR,Italian Industrial Production m/m,low,0.1%,0.6%,-1.2%
2024-04-11,08:30,GBP,BOE Credit Conditions Survey,low,,,
2024-04-11,09:15,EUR,Eurogroup Meetings,low,,,
2024-04-11,12:15,EUR,Main Refinancing Rate,high,4.50%,4.50%,4.50%
2024-04-11,12:15,EUR,Monetary Policy Statement,high,,,
2024-04-11,12:30,USD,Core PPI m/m,high,0.2%,0.2%,0.3%
2024-04-11,12:30,USD,PPI m/m,high,0.2%,0.3%,0.6%
2024-04-11,12:30,USD,Unemployment Claims,high,211K,216K,221K
2024-04-11,12:45,EUR,ECB Press Conference,high,,,
2024-04-11,12:45,USD,FOMC Member Williams Speaks,low,,,
2024-04-11,14:00,USD,FOMC Member Barkin Speaks,medium,,,
2024-04-11,14:30,USD,Natural Gas Storage,low,24B,14B,-37B
2024-04-11,16:50,GBP,MPC Member Greene Speaks,low,,,
2024-04-11,17:01,USD,30-y Bond Auction,high,4.672.4,,4.332.5
2024-04-11,17:30,USD,FOMC Member Bostic Speaks,low,,,
2024-04-11,22:30,NZD,BusinessNZ Manufacturing Index,low,47.1,,49.3
2024-04-11,22:45,NZD,FPI m/m,low,-0.5%,,-0.6%
2024-04-12,04:30,JPY,Revised Industrial Production m/m,low,-0.6%,-0.1%,-0.1%
2024-04-12,06:00,EUR,German Final CPI m/m,low,0.4%,0.4%,0.4%
2024-04-12,06:00,GBP,GDP m/m,high,0.1%,0.1%,0.2%
2024-04-12,06:00,GBP,Construction Output m/m,low,-1.9%,-0.4%,1.1%
2024-04-12,06:00,GBP,Goods Trade Balance,low,-14.2B,-14.5B,-14.5B
2024-04-12,06:00,GBP,Index of Services 3m/3m,low,0.2%,0.1%,0.0%
2024-04-12,06:00,GBP,Industrial Production m/m,low,1.1%,0.0%,-0.2%
2024-04-12,06:00,GBP,Manufacturing Production m/m,low,1.2%,0.1%,0.0%
2024-04-12,06:00,GBP,MPC Member Greene Speaks,low,,,
2024-04-12,06:45,EUR,French Final CPI m/m,low,0.2%,0.2%,0.2%
2024-04-12,07:12,CNY,Trade Balance,low,416B,508B,891B
2024-04-12,07:13,CNY,USD-Denominated Trade Balance,low,58.6B,70.2B,125.2B
2024-04-12,09:15,EUR,ECOFIN Meetings,low,,,
2024-04-12,10:54,CNY,New Loans,medium,3090B,3700B,1450B
2024-04-12,10:54,CNY,M2 Money Supply y/y,low,8.3%,8.7%,8.7%
2024-04-12,11:02,GBP,NIESR GDP Estimate,low,0.4%,,0.0%
2024-04-12,12:30,USD,Import Prices m/m,low,0.4%,0.3%,0.3%
2024-04-12,14:00,USD,Prelim UoM Consumer Sentiment,high,77.9,79.0,76.5
2024-04-12,14:00,USD,Prelim UoM Inflation Expectations,medium,3.1%,,3.0%
2024-04-12,18:30,USD,FOMC Member Bostic Speaks,low,,,
2024-04-12,19:30,USD,FOMC Member Daly Speaks,low,,,
2024-04-14,12:00,All,G7 Meetings,low,,,
2024-04-14,22:30,NZD,BusinessNZ Services Index,low,47.5,,53.0
2024-04-14,22:45,NZD,Visitor Arrivals m/m,low,0.9%,,8.2%
2024-04-14,23:50,JPY,Core Machinery Orders m/m,low,7.7%,0.8%,-1.7%
2024-04-15,06:30,CHF,PPI m/m,low,0.1%,0.2%,0.1%
2024-04-15,09:00,EUR,Industrial Production m/m,low,0.8%,0.8%,-3.2%
2024-04-15,11:15,GBP,MPC Member Breeden Speaks,low,,,
2024-04-15,12:30,CAD,Manufacturing Sales m/m,low,0.7%,0.7%,0.2%
2024-04-15,12:30,CAD,Wholesale Sales m/m,low,0.0%,0.8%,0.1%
2024-04-15,12:30,USD,Core Retail Sales m/m,high,1.1%,0.5%,0.3%
2024-04-15,12:30,USD,Empire State Manufacturing Index,high,-14.3,-5.2,-20.9
2024-04-15,12:30,USD,Retail Sales m/m,high,0.7%,0.4%,0.6%
2024-04-15,12:30,USD,FOMC Member Williams Speaks,low,,,
2024-04-15,14:00,USD,Business Inventories m/m,low,0.4%,0.3%,0.0%
2024-04-15,14:00,USD,NAHB Housing Market Index,low,51,51,51
2024-04-15,14:15,All,IMF Meetings,low,,,
2024-04-16,00:00,USD,FOMC Member Daly Speaks,low,,,
2024-04-16,01:30,CNY,New Home Prices m/m,low,-0.34%,,-0.36%
2024-04-16,02:00,CNY,Industrial Production y/y,high,4.5%,6.0%,7.0%
2024-04-16,02:00,CNY,GDP q/y,medium,5.3%,4.8%,5.2%
2024-04-16,02:00,CNY,Retail Sales y/y,medium,3.1%,5.1%,5.5%
2024-04-16,02:00,CNY,Fixed Asset Investment ytd/y,low,4.5%,4.0%,4.2%
2024-04-16,02:00,CNY,NBS Press Conference,low,,,
2024-04-16,02:00,CNY,Unemployment Rate,low,5.2%,5.2%,5.3%
2024-04-16,06:00,EUR,German WPI m/m,low,0.2%,0.1%,-0.1%
2024-04-16,06:00,GBP,Claimant Count Change,high,10.9K,17.2K,16.8K
2024-04-16,06:00,GBP,Average Earnings Index 3m/y,medium,5.6%,5.5%,5.6%
2024-04-16,06:00,GBP,Unemployment Rate,low,4.2%,4.0%,3.9%
2024-04-16,09:00,EUR,Italian Trade Balance,low,6.03B,3.44B,2.66B
2024-04-16,09:00,EUR,Trade Balance,low,17.9B,27.3B,28.1B
2024-04-16,09:00,EUR,German ZEW Economic Sentiment,low,42.9,35.9,31.7
2024-04-16,09:00,EUR,ZEW Economic Sentiment,low,43.9,37.8,33.5
2024-04-16,12:15,CAD,Housing Starts,low,242K,244K,253K
2024-04-16,12:30,CAD,CPI m/m,high,0.6%,0.7%,0.3%
2024-04-16,12:30,CAD,Median CPI y/y,high,2.8%,3.0%,3.1%
2024-04-16,12:30,CAD,Trimmed CPI y/y,high,3.1%,3.2%,3.2%
2024-04-16,12:30,CAD,Common CPI y/y,medium,2.9%,3.1%,3.1%
2024-04-16,12:30,CAD,Core CPI m/m,low,0.5%,,0.1%
2024-04-16,12:30,USD,Building Permits,medium,1.46M,1.51M,1.52M
2024-04-16,12:30,USD,Housing Starts,low,1.32M,1.48M,1.52M
2024-04-16,13:00,USD,FOMC Member Jefferson Speaks,low,,,
2024-04-16,13:15,USD,Industrial Production m/m,medium,0.4%,0.4%,0.1%
2024-04-16,13:15,USD,Capacity Utilization Rate,low,78.4%,78.5%,78.3%
2024-04-16,13:30,GBP,CB Leading Index m/m,low,-0.3%,,-0.3%
2024-04-16,14:15,All,IMF Meetings,low,,,
2024-04-16,14:17,NZD,GDT Price Index,low,0.1%,,2.8%
2024-04-16,14:30,AUD,CB Leading Index m/m,low,-0.3%,,0.2%
2024-04-16,14:30,EUR,German Buba President Nagel Speaks,low,,,
2024-04-16,16:30,USD,FOMC Member Williams Speaks,low,,,
2024-04-16,17:00,GBP,BOE Gov Bailey Speaks,high,,,
2024-04-16,17:00,USD,FOMC Member Barkin Speaks,medium,,,
2024-04-16,17:15,CAD,BOC Gov Macklem Speaks,high,,,
2024-04-16,17:15,USD,FOMC Member Powell Speaks,high,,,
2024-04-16,20:00,CAD,Annual Budget Release,low,,,
2024-04-16,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-04-16,22:45,NZD,CPI q/q,high,0.6%,0.6%,0.5%
2024-04-16,23:50,JPY,Trade Balance,low,-0.70T,-0.30T,-0.45T
2024-04-17,00:30,AUD,MI Leading Index m/m,low,-0.1%,,0.1%
2024-04-17,06:00,GBP,CPI y/y,high,3.2%,3.1%,3.4%
2024-04-17,06:00,GBP,Core CPI y/y,low,4.2%,4.1%,4.5%
2024-04-17,06:00,GBP,PPI Input m/m,low,-0.1%,0.1%,-0.4%
2024-04-17,06:00,GBP,PPI Output m/m,low,0.2%,0.2%,0.3%
2024-04-17,06:00,GBP,RPI y/y,low,4.3%,4.2%,4.5%
2024-04-17,08:30,GBP,HPI y/y,low,-0.2%,0.2%,-0.6%
2024-04-17,09:00,EUR,Final Core CPI y/y,low,2.9%,2.9%,2.9%
2024-04-17,09:00,EUR,Final CPI y/y,low,2.4%,2.4%,2.4%
2024-04-17,09:37,EUR,German 30-y Bond Auction,low,2.623.2,,2.523.4
2024-04-17,12:05,GBP,MPC Member Greene Speaks,low,,,
2024-04-17,12:30,CAD,Foreign Securities Purchases,low,-8.78B,10.10B,8.88B
2024-04-17,14:15,All,IMF Meetings,low,,,
2024-04-17,14:30,USD,Crude Oil Inventories,low,2.7M,1.6M,5.8M
2024-04-17,16:00,GBP,BOE Gov Bailey Speaks,high,,,
2024-04-17,18:00,EUR,ECB President Lagarde Speaks,medium,,,
2024-04-17,18:00,GBP,MPC Member Haskel Speaks,low,,,
2024-04-17,18:00,USD,Beige Book,low,,,
2024-04-17,20:00,USD,TIC Long-Term Purchases,low,71.5B,40.2B,36.1B
2024-04-17,21:30,USD,FOMC Member Mester Speaks,medium,,,
2024-04-17,22:30,USD,FOMC Member Bowman Speaks,low,,,
2024-04-18,01:30,AUD,Employment Change,high,-6.6K,7.2K,116.5K
2024-04-18,01:30,AUD,Unemployment Rate,high,3.8%,3.9%,3.7%
2024-04-18,01:30,AUD,NAB Quarterly Business Confidence,low,-2,,-6
2024-04-18,01:30,AUD,RBA Bulletin,low,,,
2024-04-18,04:30,JPY,Tertiary Industry Activity m/m,low,1.5%,0.4%,0.3%
2024-04-18,06:00,CHF,Trade Balance,low,3.54B,3.22B,3.66B
2024-04-18,08:00,EUR,Current Account,low,29.5B,45.2B,39.4B
2024-04-18,08:45,EUR,Spanish 10-y Bond Auction,low,3.251.8,,3.191.8
2024-04-18,10:00,EUR,German Buba Monthly Report,low,,,
2024-04-18,12:00,EUR,German Buba President Nagel Speaks,low,,,
2024-04-18,12:30,USD,Unemployment Claims,high,212K,215K,211K
2024-04-18,12:30,USD,Philly Fed Manufacturing Index,medium,15.5,1.5,3.2
2024-04-18,13:05,USD,FOMC Member Bowman Speaks,low,,,
2024-04-18,13:15,USD,FOMC Member Bowman Speaks,low,,,
2024-04-18,13:15,USD,FOMC Member Williams Speaks,low,,,
2024-04-18,14:00,USD,Existing Home Sales,medium,4.19M,4.20M,4.38M
2024-04-18,14:00,USD,CB Leading Index m/m,low,-0.3%,-0.1%,0.1%
2024-04-18,14:15,All,IMF Meetings,low,,,
2024-04-18,14:30,USD,Natural Gas Storage,low,50B,54B,24B
2024-04-18,15:00,USD,FOMC Member Bostic Speaks,low,,,
2024-04-18,16:00,CHF,Gov Board Member Martin Speaks,low,,,
2024-04-18,21:45,USD,FOMC Member Bostic Speaks,low,,,
2024-04-18,23:30,JPY,National Core CPI y/y,low,2.6%,2.7%,2.8%
2024-04-19,06:00,EUR,German PPI m/m,low,0.2%,0.0%,-0.4%
2024-04-19,06:00,GBP,Retail Sales m/m,high,0.0%,0.3%,0.0%
2024-04-19,09:10,CNY,Foreign Direct Investment ytd/y,low,-26.1%,,-19.9%
2024-04-19,14:15,GBP,MPC Member Breeden Speaks,low,,,
2024-04-19,14:15,GBP,MPC Member Ramsden Speaks,low,,,
2024-04-19,14:15,All,IMF Meetings,low,,,
2024-04-19,16:30,GBP,MPC Member Mann Speaks,low,,,
2024-04-19,19:00,EUR,German Buba President Nagel Speaks,low,,,
2024-04-19,20:00,USD,FOMC Financial Stability Report,low,,,
2024-04-20,14:15,All,IMF Meetings,low,,,
2024-04-21,23:01,GBP,Rightmove HPI m/m,low,1.1%,,1.5%
2024-04-22,01:15,CNY,1-y Loan Prime Rate,medium,3.45%,3.45%,3.45%
2024-04-22,01:15,CNY,5-y Loan Prime Rate,medium,3.95%,3.95%,3.95%
2024-04-22,03:00,NZD,Credit Card Spending y/y,low,1.4%,,2.2%
2024-04-22,12:30,CAD,IPPI m/m,low,0.8%,0.8%,0.7%
2024-04-22,12:30,CAD,NHPI m/m,low,0.0%,0.1%,0.1%
2024-04-22,12:30,CAD,RMPI m/m,low,4.7%,2.9%,2.1%
2024-04-22,14:00,EUR,Consumer Confidence,low,-15,-14,-15
2024-04-22,15:30,EUR,ECB President Lagarde Speaks,medium,,,
2024-04-22,23:00,AUD,Flash Manufacturing PMI,low,49.9,,46.8
2024-04-22,23:00,AUD,Flash Services PMI,low,54.2,,53.5
2024-04-23,00:30,JPY,Flash Manufacturing PMI,low,49.9,48.0,48.2
2024-04-23,05:00,JPY,BOJ Core CPI y/y,low,2.2%,2.3%,2.3%
2024-04-23,06:00,GBP,Public Sector Net Borrowing,low,11.0B,8.9B,7.5B
2024-04-23,07:15,EUR,French Flash Manufacturing PMI,high,44.9,46.9,45.8
2024-04-23,07:15,EUR,French Flash Services PMI,high,50.5,48.9,47.8
2024-04-23,07:30,EUR,German Flash Manufacturing PMI,high,42.2,42.8,41.6
2024-04-23,07:30,EUR,German Flash Services PMI,high,53.3,50.6,49.8
2024-04-23,08:00,EUR,Flash Manufacturing PMI,medium,45.6,46.5,45.7
2024-04-23,08:00,EUR,Flash Services PMI,medium,52.9,51.8,51.1
2024-04-23,08:00,GBP,MPC Member Haskel Speaks,low,,,
2024-04-23,08:30,GBP,Flash Manufacturing PMI,high,48.7,50.3,49.9
2024-04-23,08:30,GBP,Flash Services PMI,high,54.9,53.0,53.4
2024-04-23,11:15,GBP,MPC Member Pill Speaks,low,,,
2024-04-23,12:30,EUR,German Buba President Nagel Speaks,low,,,
2024-04-23,13:45,USD,Flash Manufacturing PMI,high,49.9,52.0,52.5
2024-04-23,13:45,USD,Flash Services PMI,high,50.9,52.0,51.7
2024-04-23,13:59,USD,Richmond Manufacturing Index,medium,-7,-7,-11
2024-04-23,14:00,USD,New Home Sales,medium,693K,668K,662K
2024-04-23,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-04-23,22:45,NZD,Trade Balance,low,588M,-505M,-218M
2024-04-23,23:50,JPY,SPPI y/y,low,2.3%,2.1%,2.1%
2024-04-24,01:30,AUD,CPI m/m,high,1.0%,0.8%,0.6%
2024-04-24,01:30,AUD,CPI y/y,high,3.5%,3.4%,3.4%
2024-04-24,01:30,AUD,Trimmed Mean CPI m/m,high,1.0%,0.8%,0.8%
2024-04-24,07:00,EUR,German Buba President Nagel Speaks,low,,,
2024-04-24,08:00,CHF,UBS Economic Expectations,low,17.6,,11.5
2024-04-24,08:00,EUR,German ifo Business Climate,medium,89.4,88.9,87.8
2024-04-24,09:33,EUR,German 10-y Bond Auction,low,2.542.5,,2.382.0
2024-04-24,10:00,GBP,CBI Industrial Order Expectations,low,-23,-16,-18
2024-04-24,12:30,CAD,Core Retail Sales m/m,medium,-0.3%,0.0%,0.5%
2024-04-24,12:30,CAD,Retail Sales m/m,medium,-0.1%,0.1%,-0.3%
2024-04-24,12:30,USD,Core Durable Goods Orders m/m,medium,0.2%,0.3%,0.5%
2024-04-24,12:30,USD,Durable Goods Orders m/m,medium,2.6%,2.5%,1.4%
2024-04-24,12:55,EUR,Belgian NBB Business Climate,low,-11.9,-9.6,-10.4
2024-04-24,13:00,CNY,CB Leading Index m/m,low,-0.2%,,-0.1%
2024-04-24,14:30,USD,Crude Oil Inventories,low,-6.4M,1.6M,2.7M
2024-04-24,17:30,CAD,BOC Summary of Deliberations,low,,,
2024-04-24,20:00,NZD,Bank Holiday,holiday,,,
2024-04-24,21:00,AUD,Bank Holiday,holiday,,,
2024-04-25,06:00,EUR,German GfK Consumer Climate,low,-24.2,-25.9,-27.4
2024-04-25,06:03,EUR,Italian Bank Holiday,holiday,,,
