date,time,currency,event,impact,actual,forecast,previous
2022-12-02,07:00,EUR,German Import Prices m/m,low,-1.2%,-1.9%,-0.9%
2022-12-02,07:00,EUR,German Trade Balance,low,6.9B,5.3B,3.7B
2022-12-02,07:45,EUR,French Gov Budget Balance,low,-143.2B,,-146.6B
2022-12-02,07:45,EUR,French Industrial Production m/m,low,-2.6%,0.0%,-0.8%
2022-12-02,08:00,EUR,Spanish Unemployment Change,low,-33.5K,-20.3K,-27.0K
2022-12-02,10:00,EUR,PPI m/m,low,-2.9%,-2.0%,1.6%
2022-12-02,13:30,CAD,Employment Change,high,10.1K,10.5K,108.3K
2022-12-02,13:30,CAD,Unemployment Rate,high,5.1%,5.3%,5.2%
2022-12-02,13:30,EUR,German Buba President Nagel Speaks,low,,,
2022-12-02,13:30,USD,Average Hourly Earnings m/m,high,0.6%,0.3%,0.4%
2022-12-02,13:30,USD,Non-Farm Employment Change,high,263K,200K,261K
2022-12-02,13:30,USD,Unemployment Rate,high,3.7%,3.7%,3.7%
2022-12-04,10:15,All,OPEC-JMMC Meetings,medium,,,
2022-12-04,21:30,AUD,AIG Construction Index,low,48.2,,43.3
2022-12-05,00:00,AUD,MI Inflation Gauge m/m,low,1.0%,,0.4%
2022-12-05,00:00,NZD,ANZ Commodity Prices m/m,low,-3.9%,,-3.4%
2022-12-05,00:30,AUD,Company Operating Profits q/q,low,-12.4%,-1.5%,7.6%
2022-12-05,01:45,CNY,RatingDog Services PMI,low,46.7,48.0,48.4
2022-12-05,01:45,EUR,ECB President Lagarde Speaks,medium,,,
2022-12-05,08:15,EUR,Spanish Services PMI,low,51.2,50.6,49.7
2022-12-05,08:45,EUR,Italian Services PMI,low,49.5,47.6,46.4
2022-12-05,08:50,EUR,French Final Services PMI,low,49.3,49.4,49.4
2022-12-05,08:55,EUR,German Final Services PMI,low,46.1,46.4,46.4
2022-12-05,09:00,EUR,Final Services PMI,low,48.5,48.6,48.6
2022-12-05,09:30,EUR,Sentix Investor Confidence,low,-21.0,-27.6,-30.9
2022-12-05,09:30,GBP,Final Services PMI,low,48.8,48.8,48.8
2022-12-05,10:00,EUR,Retail Sales m/m,low,-1.8%,-1.7%,0.4%
2022-12-05,10:15,EUR,Eurogroup Meetings,low,,,
2022-12-05,13:30,CAD,Building Permits m/m,low,-1.4%,8.1%,-17.5%
2022-12-05,14:45,USD,Final Services PMI,low,46.2,46.1,46.1
2022-12-05,15:00,USD,ISM Services PMI,high,56.5,53.5,54.4
2022-12-05,15:00,USD,Factory Orders m/m,low,1.0%,0.7%,0.3%
2022-12-05,23:30,JPY,Average Cash Earnings y/y,low,1.8%,2.0%,2.1%
2022-12-05,23:30,JPY,Household Spending y/y,low,1.2%,0.9%,2.3%
2022-12-06,00:01,GBP,BRC Retail Sales Monitor y/y,low,4.1%,4.0%,1.2%
2022-12-06,00:30,AUD,Current Account,low,-2.3B,5.9B,18.3B
2022-12-06,00:30,AUD,Household Spending m/m,low,0.2%,,2.7%
2022-12-06,03:30,AUD,Cash Rate,high,3.10%,3.10%,2.85%
2022-12-06,03:30,AUD,RBA Rate Statement,high,,,
2022-12-06,03:35,JPY,30-y Bond Auction,low,1.483.0,,1.563.3
2022-12-06,07:00,EUR,German Factory Orders m/m,low,0.8%,0.2%,-4.0%
2022-12-06,09:30,GBP,Construction PMI,low,50.4,52.0,53.2
2022-12-06,10:15,EUR,ECOFIN Meetings,low,,,
2022-12-06,13:30,CAD,Trade Balance,low,1.2B,1.3B,1.1B
2022-12-06,13:30,USD,Trade Balance,low,-78.2B,-80.1B,-73.3B
2022-12-06,14:54,NZD,GDT Price Index,low,0.6%,,2.4%
2022-12-06,15:00,CAD,Ivey PMI,medium,51.4,51.0,50.1
2022-12-06,21:30,AUD,AIG Services Index,low,45.6,,47.7
2022-12-06,21:30,USD,API Weekly Statistical Bulletin,low,,,
2022-12-07,00:30,AUD,GDP q/q,high,0.6%,0.7%,0.9%
2022-12-07,03:06,CNY,Trade Balance,low,494B,486B,587B
2022-12-07,03:10,CNY,USD-Denominated Trade Balance,low,69.8B,78.1B,85.2B
2022-12-07,05:00,JPY,Leading Indicators,low,99.0%,98.4%,97.4%
2022-12-07,06:45,CHF,Unemployment Rate,low,2.0%,2.1%,2.1%
2022-12-07,07:00,EUR,German Industrial Production m/m,low,-0.1%,-0.6%,0.6%
2022-12-07,07:00,GBP,Halifax HPI m/m,low,-2.3%,-0.2%,-0.4%
2022-12-07,07:45,EUR,French Trade Balance,low,-12.2B,-15.9B,-17.5B
2022-12-07,08:00,CHF,Foreign Currency Reserves,low,790B,,817B
2022-12-07,09:00,EUR,Italian Retail Sales m/m,low,-0.4%,-0.6%,0.5%
2022-12-07,10:00,EUR,Final Employment Change q/q,low,0.3%,0.2%,0.2%
2022-12-07,10:00,EUR,Revised GDP q/q,low,0.3%,0.2%,0.2%
2022-12-07,13:30,USD,Revised Nonfarm Productivity q/q,low,0.8%,0.6%,0.3%
2022-12-07,13:30,USD,Revised Unit Labor Costs q/q,low,2.4%,3.1%,3.5%
2022-12-07,15:00,CAD,BOC Rate Statement,high,,,
2022-12-07,15:00,CAD,Overnight Rate,high,4.25%,4.25%,3.75%
2022-12-07,15:30,USD,Crude Oil Inventories,low,-5.2M,-3.5M,-12.6M
2022-12-07,20:00,USD,Consumer Credit m/m,low,27.1B,28.2B,25.0B
2022-12-07,23:50,JPY,Bank Lending y/y,low,2.7%,2.2%,2.7%
2022-12-07,23:50,JPY,Current Account,low,-0.61T,0.35T,0.67T
2022-12-07,23:50,JPY,Final GDP Price Index y/y,low,-0.3%,-0.5%,-0.5%
2022-12-07,23:50,JPY,Final GDP q/q,low,-0.2%,-0.3%,-0.3%
2022-12-08,00:01,GBP,RICS House Price Balance,low,-25%,-10%,-2%
2022-12-08,00:30,AUD,Goods Trade Balance,low,12.22B,12.10B,12.44B
2022-12-08,00:30,AUD,RBA Bulletin,low,,,
2022-12-08,01:00,AUD,RBA Assist Gov Jones Speaks,low,,,
2022-12-08,05:00,JPY,Economy Watchers Sentiment,low,48.1,50.7,49.9
2022-12-08,07:03,EUR,Italian Bank Holiday,holiday,,,
2022-12-08,12:00,EUR,ECB President Lagarde Speaks,medium,,,
2022-12-08,13:30,USD,Unemployment Claims,medium,230K,230K,225K
2022-12-08,14:30,CHF,Gov Board Member Maechler Speaks,medium,,,
2022-12-08,15:30,USD,Natural Gas Storage,low,-21B,-38B,-81B
2022-12-08,17:30,CAD,Gov Council Member Kozicki Speaks,low,,,
2022-12-08,21:45,NZD,Manufacturing Sales q/q,low,5.1%,,-3.8%
2022-12-08,23:50,JPY,M2 Money Stock y/y,low,3.1%,3.0%,3.1%
2022-12-09,01:30,CNY,CPI y/y,low,1.6%,1.6%,2.1%
2022-12-09,01:30,CNY,PPI y/y,low,-1.3%,-1.5%,-1.3%
2022-12-09,09:30,GBP,Consumer Inflation Expectations,low,4.8%,,4.9%
2022-12-09,13:30,CAD,Capacity Utilization Rate,low,82.6%,82.2%,83.8%
2022-12-09,13:30,USD,Core PPI m/m,high,0.4%,0.2%,0.0%
2022-12-09,13:30,USD,PPI m/m,high,0.3%,0.2%,0.2%
2022-12-09,15:00,USD,Prelim UoM Consumer Sentiment,high,59.1,56.9,54.7
2022-12-09,15:00,USD,Prelim UoM Inflation Expectations,medium,4.6%,,5.1%
2022-12-09,15:00,USD,Final Wholesale Inventories m/m,low,0.5%,0.8%,0.8%
2022-12-11,21:45,NZD,Visitor Arrivals m/m,low,6.8%,,16.6%
2022-12-11,23:50,JPY,BSI Manufacturing Index,low,-3.6,2.3,1.7
2022-12-11,23:50,JPY,PPI y/y,low,9.3%,8.8%,9.1%
2022-12-12,00:01,GBP,Rightmove HPI m/m,low,-2.1%,,-1.1%
2022-12-12,05:58,JPY,Prelim Machine Tool Orders y/y,low,-7.8%,,-5.4%
2022-12-12,07:00,GBP,GDP m/m,high,0.5%,0.4%,-0.6%
2022-12-12,07:00,GBP,Construction Output m/m,low,0.8%,0.1%,0.4%
2022-12-12,07:00,GBP,Goods Trade Balance,low,-14.5B,-15.4B,-15.7B
2022-12-12,07:00,GBP,Index of Services 3m/3m,low,-0.1%,-0.1%,0.0%
2022-12-12,07:00,GBP,Industrial Production m/m,low,0.0%,-0.1%,0.2%
2022-12-12,07:00,GBP,Manufacturing Production m/m,low,0.7%,-0.1%,0.0%
2022-12-12,08:10,CNY,M2 Money Supply y/y,low,12.4%,11.7%,11.8%
2022-12-12,08:10,CNY,New Loans,low,1210B,1410B,615B
2022-12-12,12:13,GBP,NIESR GDP Estimate,low,-0.3%,,-0.3%
2022-12-12,18:01,USD,10-y Bond Auction,low,3.632.3,,4.142.2
2022-12-12,19:00,USD,Federal Budget Balance,low,-248.5B,-248.5B,-87.8B
2022-12-12,20:25,CAD,BOC Gov Macklem Speaks,high,,,
2022-12-12,21:45,NZD,FPI m/m,low,0.0%,,0.8%
2022-12-12,23:30,AUD,Westpac Consumer Sentiment,low,3.0%,,-6.9%
2022-12-13,00:24,AUD,NAB Business Confidence,low,-4,,0
2022-12-13,06:30,EUR,French Final Private Payrolls q/q,low,0.6%,0.4%,0.5%
2022-12-13,07:00,EUR,German Final CPI m/m,low,-0.5%,-0.5%,-0.5%
2022-12-13,07:00,GBP,Claimant Count Change,high,30.5K,3.5K,3.3K
2022-12-13,07:00,GBP,Average Earnings Index 3m/y,medium,6.1%,6.1%,6.0%
2022-12-13,07:00,GBP,Unemployment Rate,low,3.7%,3.7%,3.6%
2022-12-13,08:00,CHF,SECO Economic Forecasts,low,,,
2022-12-13,09:00,EUR,Italian Industrial Production m/m,low,-1.0%,-0.2%,-1.8%
2022-12-13,10:00,EUR,German ZEW Economic Sentiment,medium,-23.3,-26.5,-36.7
2022-12-13,10:00,EUR,ZEW Economic Sentiment,low,-23.6,-25.4,-38.7
2022-12-13,10:02,GBP,10-y Bond Auction,low,3.332.2,,3.712.2
2022-12-13,10:30,GBP,BOE Financial Stability Report,low,,,
2022-12-13,10:30,GBP,FPC Meeting Minutes,low,,,
2022-12-13,10:30,GBP,FPC Statement,low,,,
2022-12-13,11:00,GBP,BOE Gov Bailey Speaks,high,,,
2022-12-13,11:00,USD,NFIB Small Business Index,low,91.9,90.4,91.3
2022-12-13,13:30,USD,Core CPI m/m,high,0.2%,0.3%,0.3%
2022-12-13,13:30,USD,Core CPI y/y,high,6.0%,6.2%,6.3%
2022-12-13,13:30,USD,CPI m/m,high,0.1%,0.3%,0.4%
2022-12-13,13:30,USD,CPI y/y,high,7.1%,7.3%,7.7%
2022-12-13,15:00,USD,RCM/TIPP Economic Optimism,low,42.9,41.3,40.4
2022-12-13,18:01,USD,30-y Bond Auction,low,3.512.2,,4.082.4
2022-12-13,21:30,USD,API Weekly Statistical Bulletin,low,,,
2022-12-13,21:45,NZD,Current Account,low,-10.21B,-10.20B,-5.22B
2022-12-13,22:30,AUD,RBA Gov Lowe Speaks,high,,,
2022-12-13,23:50,JPY,Core Machinery Orders m/m,low,5.4%,1.7%,-4.6%
2022-12-13,23:50,JPY,Tankan Manufacturing Index,low,7,6,8
2022-12-13,23:50,JPY,Tankan Non-Manufacturing Index,low,19,17,14
2022-12-14,04:30,JPY,Revised Industrial Production m/m,low,-3.2%,-2.6%,-2.6%
2022-12-14,07:00,GBP,CPI y/y,high,10.7%,10.9%,11.1%
2022-12-14,07:00,GBP,Core CPI y/y,low,6.3%,6.5%,6.5%
2022-12-14,07:00,GBP,RPI y/y,low,14.0%,13.9%,14.2%
2022-12-14,07:30,CHF,PPI m/m,low,-0.5%,0.1%,0.0%
2022-12-14,09:00,EUR,Italian Quarterly Unemployment Rate,low,7.9%,8.0%,8.1%
2022-12-14,09:30,GBP,HPI y/y,low,12.6%,11.2%,9.5%
2022-12-14,10:00,EUR,Industrial Production m/m,low,-2.0%,-1.4%,0.9%
2022-12-14,13:30,CAD,Manufacturing Sales m/m,low,2.8%,1.9%,0.0%
2022-12-14,13:30,USD,Import Prices m/m,low,-0.6%,-0.5%,-0.2%
2022-12-14,14:30,GBP,CB Leading Index m/m,low,-0.8%,,-0.9%
2022-12-14,15:30,USD,Crude Oil Inventories,low,10.2M,-3.4M,-5.2M
2022-12-14,19:00,USD,Federal Funds Rate,high,4.50%,4.50%,4.00%
2022-12-14,19:00,USD,FOMC Economic Projections,high,,,
2022-12-14,19:00,USD,FOMC Statement,high,,,
2022-12-14,19:30,USD,FOMC Press Conference,high,,,
2022-12-14,21:45,NZD,GDP q/q,high,2.0%,0.8%,1.7%
2022-12-14,23:50,JPY,Trade Balance,low,-1.73T,-1.24T,-2.30T
2022-12-15,00:00,AUD,MI Inflation Expectations,low,5.2%,,6.0%
2022-12-15,00:30,AUD,Employment Change,high,64.0K,19.4K,32.2K
2022-12-15,00:30,AUD,Unemployment Rate,high,3.4%,3.4%,3.4%
2022-12-15,01:30,CNY,New Home Prices m/m,low,-0.25%,,-0.37%
2022-12-15,02:00,CNY,Fixed Asset Investment ytd/y,low,5.3%,5.6%,5.8%
2022-12-15,02:00,CNY,Industrial Production y/y,low,2.2%,3.4%,5.0%
2022-12-15,02:00,CNY,NBS Press Conference,low,,,
2022-12-15,02:00,CNY,Retail Sales y/y,low,-5.9%,-3.9%,-0.5%
2022-12-15,02:02,CNY,Unemployment Rate,low,5.7%,5.6%,5.5%
2022-12-15,04:30,JPY,Tertiary Industry Activity m/m,low,0.2%,0.7%,-0.4%
2022-12-15,07:00,EUR,German WPI m/m,low,-0.9%,0.2%,-0.6%
2022-12-15,07:45,EUR,French Final CPI m/m,low,0.3%,0.4%,0.4%
2022-12-15,08:30,CHF,SNB Monetary Policy Assessment,high,,,
2022-12-15,08:30,CHF,SNB Policy Rate,high,1.00%,1.00%,0.50%
2022-12-15,09:00,CHF,SNB Press Conference,high,,,
2022-12-15,12:00,GBP,Monetary Policy Summary,high,,,
2022-12-15,12:00,GBP,MPC Official Bank Rate Votes,high,7-0-2,9-0-0,9-0-0
2022-12-15,12:00,GBP,Official Bank Rate,high,3.50%,3.50%,3.00%
2022-12-15,12:00,GBP,BOE Inflation Letter,medium,,,
2022-12-15,13:15,CAD,Housing Starts,low,264K,260K,267K
2022-12-15,13:15,EUR,Main Refinancing Rate,high,2.50%,2.50%,2.00%
2022-12-15,13:15,EUR,Monetary Policy Statement,high,,,
2022-12-15,13:30,USD,Core Retail Sales m/m,high,-0.2%,0.2%,1.3%
2022-12-15,13:30,USD,Empire State Manufacturing Index,high,-11.2,-1.1,4.5
2022-12-15,13:30,USD,Retail Sales m/m,high,-0.6%,-0.2%,1.3%
2022-12-15,13:30,USD,Philly Fed Manufacturing Index,medium,-13.8,-10.0,-19.4
2022-12-15,13:30,USD,Unemployment Claims,medium,211K,230K,230K
2022-12-15,13:45,EUR,ECB Press Conference,high,,,
2022-12-15,14:15,USD,Capacity Utilization Rate,low,79.7%,79.8%,79.9%
2022-12-15,14:15,USD,Industrial Production m/m,low,-0.2%,0.1%,-0.1%
2022-12-15,15:00,USD,Business Inventories m/m,low,0.3%,0.4%,0.4%
2022-12-15,15:30,USD,Natural Gas Storage,low,-50B,-39B,-21B
2022-12-15,21:00,USD,TIC Long-Term Purchases,low,67.8B,110.0B,118.0B
2022-12-15,21:30,NZD,BusinessNZ Manufacturing Index,low,47.4,,49.3
2022-12-15,22:00,AUD,Flash Manufacturing PMI,low,50.4,,51.5
2022-12-15,22:00,AUD,Flash Services PMI,low,46.9,,47.2
2022-12-16,00:01,GBP,GfK Consumer Confidence,low,-42,-43,-44
2022-12-16,00:30,JPY,Flash Manufacturing PMI,low,48.8,49.0,49.4
2022-12-16,07:00,GBP,Retail Sales m/m,medium,-0.4%,0.3%,0.6%
2022-12-16,08:15,EUR,French Flash Services PMI,high,48.1,49.1,49.4
2022-12-16,08:15,EUR,French Flash Manufacturing PMI,medium,48.9,48.1,49.1
2022-12-16,08:30,EUR,German Flash Manufacturing PMI,high,47.4,46.3,46.7
2022-12-16,08:30,EUR,German Flash Services PMI,high,49.0,46.4,46.4
2022-12-16,09:00,EUR,Flash Manufacturing PMI,low,47.8,47.1,47.3
2022-12-16,09:00,EUR,Flash Services PMI,low,49.1,48.5,48.6
2022-12-16,09:00,EUR,Italian Trade Balance,low,-2.12B,-4.50B,-6.45B
2022-12-16,09:30,GBP,Flash Manufacturing PMI,high,44.7,46.5,46.2
2022-12-16,09:30,GBP,Flash Services PMI,high,50.0,48.5,48.8
2022-12-16,10:00,EUR,Final Core CPI y/y,low,5.0%,5.0%,5.0%
2022-12-16,10:00,EUR,Final CPI y/y,low,10.1%,10.0%,10.0%
2022-12-16,10:00,EUR,Trade Balance,low,-28.3B,-32.5B,-37.7B
2022-12-16,13:30,CAD,Foreign Securities Purchases,low,8.46B,3.45B,-22.27B
2022-12-16,13:30,CAD,NHPI m/m,low,-0.2%,-0.1%,-0.2%
2022-12-16,13:30,CAD,Wholesale Sales m/m,low,2.1%,1.4%,0.1%
2022-12-16,14:45,USD,Flash Services PMI,high,44.4,46.5,46.1
2022-12-16,14:45,USD,Flash Manufacturing PMI,medium,46.2,47.7,47.6
2022-12-18,20:00,NZD,Westpac Consumer Sentiment,low,75.6,,87.6
2022-12-18,21:30,NZD,BusinessNZ Services Index,low,53.7,,57.4
2022-12-19,09:00,EUR,German ifo Business Climate,medium,88.6,87.6,86.3
2022-12-19,11:00,EUR,German Buba Monthly Report,low,,,
2022-12-19,11:00,GBP,CBI Industrial Order Expectations,low,-6,-10,-5
2022-12-19,13:30,CAD,IPPI m/m,low,-0.4%,2.2%,2.4%
2022-12-19,13:30,CAD,RMPI m/m,low,-0.8%,3.2%,1.3%
2022-12-19,15:00,USD,NAHB Housing Market Index,low,31,34,33
2022-12-20,00:00,NZD,ANZ Business Confidence,low,-70.2,,-57.1
2022-12-20,00:30,AUD,Monetary Policy Meeting Minutes,medium,,,
2022-12-20,01:15,CNY,1-y Loan Prime Rate,medium,3.65%,3.65%,3.65%
2022-12-20,01:15,CNY,5-y Loan Prime Rate,medium,4.30%,4.30%,4.30%
2022-12-20,03:01,JPY,Monetary Policy Statement,high,,,
2022-12-20,03:01,JPY,BOJ Policy Rate,low,-0.10%,-0.10%,-0.10%
2022-12-20,06:30,JPY,BOJ Press Conference,high,,,
2022-12-20,07:00,CHF,Trade Balance,low,2.31B,3.27B,4.14B
2022-12-20,07:00,EUR,German PPI m/m,low,-3.9%,-1.7%,-4.2%
2022-12-20,09:00,EUR,Current Account,low,-0.4B,-10.3B,-8.1B
2022-12-20,13:30,CAD,Core Retail Sales m/m,medium,1.7%,1.3%,-0.7%
2022-12-20,13:30,CAD,Retail Sales m/m,medium,1.4%,1.5%,-0.5%
2022-12-20,13:30,USD,Building Permits,low,1.34M,1.48M,1.53M
2022-12-20,13:30,USD,Housing Starts,low,1.43M,1.40M,1.43M
2022-12-20,14:54,NZD,GDT Price Index,low,-3.8%,,0.6%
2022-12-20,15:00,EUR,Consumer Confidence,low,-22,-22,-24
2022-12-20,21:30,USD,API Weekly Statistical Bulletin,low,,,
2022-12-20,21:45,NZD,Trade Balance,low,-1863M,-2062M,-2129M
2022-12-20,23:30,AUD,MI Leading Index m/m,low,-0.1%,,-0.1%
2022-12-21,02:00,NZD,Credit Card Spending y/y,low,16.0%,,24.8%
2022-12-21,07:00,EUR,German GfK Consumer Climate,low,-37.8,-38.0,-40.2
2022-12-21,07:00,GBP,Public Sector Net Borrowing,low,21.2B,14.6B,12.7B
2022-12-21,11:00,GBP,CBI Realized Sales,low,11,-24,-19
2022-12-21,13:30,CAD,CPI m/m,high,0.1%,0.0%,0.7%
2022-12-21,13:30,CAD,Median CPI y/y,high,5.0%,4.9%,4.8%
2022-12-21,13:30,CAD,Trimmed CPI y/y,high,5.3%,5.3%,5.3%
2022-12-21,13:30,CAD,Common CPI y/y,medium,6.7%,6.1%,6.2%
2022-12-21,13:30,USD,Current Account,low,-217B,-222B,-251B
2022-12-21,13:32,CAD,Core CPI m/m,low,0.0%,,0.4%
2022-12-21,14:00,CHF,SNB Quarterly Bulletin,low,,,
2022-12-21,14:16,CNY,CB Leading Index m/m,low,-1.0%,,-0.5%
2022-12-21,15:00,USD,CB Consumer Confidence,high,108.3,101.0,100.2
2022-12-21,15:00,USD,Existing Home Sales,low,4.09M,4.20M,4.43M
2022-12-21,15:30,USD,Crude Oil Inventories,low,-5.9M,2.5M,10.2M
2022-12-22,07:00,GBP,Current Account,low,-19.4B,-20.0B,-33.8B
2022-12-22,07:00,GBP,Final GDP q/q,low,-0.3%,-0.2%,-0.2%
2022-12-22,07:00,GBP,Revised Business Investment q/q,low,-2.5%,-0.5%,-0.5%
2022-12-22,13:30,USD,Final GDP q/q,medium,3.2%,2.9%,2.9%
2022-12-22,13:30,USD,Unemployment Claims,medium,216K,221K,211K
2022-12-22,13:30,USD,Final GDP Price Index q/q,low,4.4%,4.3%,4.3%
2022-12-22,15:00,USD,CB Leading Index m/m,low,-1.0%,-0.5%,-0.8%
2022-12-22,15:30,USD,Natural Gas Storage,low,-87B,-91B,-50B
2022-12-22,23:30,JPY,National Core CPI y/y,low,3.7%,3.7%,3.6%
2022-12-22,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2022-12-23,00:30,AUD,Private Sector Credit m/m,low,0.5%,0.5%,0.6%
2022-12-23,07:03,CNY,Foreign Direct Investment ytd/y,low,9.9%,,14.4%
2022-12-23,13:30,CAD,GDP m/m,high,0.1%,0.1%,0.1%
2022-12-23,13:30,USD,Core PCE Price Index m/m,high,0.2%,0.2%,0.2%
2022-12-23,13:30,USD,Core Durable Goods Orders m/m,low,0.2%,0.0%,0.5%
2022-12-23,13:30,USD,Durable Goods Orders m/m,low,-2.1%,-0.9%,1.0%
2022-12-23,13:30,USD,Personal Income m/m,low,0.4%,0.3%,0.7%
2022-12-23,13:30,USD,Personal Spending m/m,low,0.1%,0.2%,0.8%
2022-12-23,13:59,EUR,Belgian NBB Business Climate,low,-13.6,-15.0,-16.6
2022-12-23,15:00,USD,New Home Sales,low,640K,600K,632K
2022-12-23,15:00,USD,Revised UoM Consumer Sentiment,low,59.7,59.1,59.1
2022-12-23,15:00,USD,Revised UoM Inflation Expectations,low,4.4%,,4.6%
2022-12-23,15:30,AUD,CB Leading Index m/m,low,0.4%,,-0.2%
2022-12-25,20:00,NZD,Bank Holiday,holiday,,,
2022-12-25,21:00,AUD,Bank Holiday,holiday,,,
2022-12-25,23:50,JPY,SPPI y/y,low,1.7%,1.7%,1.8%
2022-12-26,04:22,JPY,BOJ Gov Kuroda Speaks,medium,,,
2022-12-26,06:00,CHF,Bank Holiday,holiday,,,
2022-12-26,07:02,EUR,German Bank Holiday,holiday,,,
2022-12-26,07:03,EUR,Italian Bank Holiday,holiday,,,
2022-12-26,08:00,GBP,Bank Holiday,holiday,,,
2022-12-26,13:00,CAD,Bank Holiday,holiday,,,
2022-12-26,13:00,USD,Bank Holiday,holiday,,,
2022-12-26,20:00,NZD,Bank Holiday,holiday,,,
2022-12-26,21:00,AUD,Bank Holiday,holiday,,,
2022-12-26,23:30,JPY,Unemployment Rate,low,2.5%,2.6%,2.6%
2022-12-26,23:50,JPY,Retail Sales y/y,low,2.6%,3.8%,4.3%
2022-12-27,05:00,JPY,Housing Starts y/y,low,-1.4%,1.3%,-1.8%
2022-12-27,05:02,JPY,BOJ Core CPI y/y,low,2.9%,2.8%,2.7%
2022-12-27,08:00,GBP,Bank Holiday,holiday,,,
2022-12-27,13:00,CAD,Bank Holiday,holiday,,,
2022-12-27,13:30,USD,Goods Trade Balance,low,-83.3B,-96.2B,-99.0B
2022-12-27,13:30,USD,Prelim Wholesale Inventories m/m,low,1.0%,0.4%,0.8%
2022-12-27,14:00,USD,HPI m/m,low,0.0%,-0.9%,0.1%
2022-12-27,14:00,USD,S&P/CS Composite-20 HPI y/y,low,8.6%,8.0%,10.4%
2022-12-27,23:50,JPY,BOJ Summary of Opinions,low,,,
2022-12-27,23:50,JPY,Prelim Industrial Production m/m,low,-0.1%,-0.2%,-2.6%
2022-12-28,09:00,CHF,UBS Economic Expectations,low,-42.8,,-57.5
2022-12-28,14:59,USD,Richmond Manufacturing Index,low,1,-10,-9
2022-12-28,15:00,USD,Pending Home Sales m/m,low,-4.0%,-0.9%,-4.6%
