date,time,currency,event,impact,actual,forecast,previous
2025-08-28,23:30,JPY,Unemployment Rate,low,2.3%,2.5%,2.5%
2025-08-28,23:50,JPY,Prelim Industrial Production m/m,low,-1.6%,-1.1%,1.7%
2025-08-28,23:50,JPY,Retail Sales y/y,low,0.3%,1.6%,2.0%
2025-08-29,01:30,AUD,Private Sector Credit m/m,low,0.7%,0.6%,0.6%
2025-08-29,05:00,JPY,Consumer Confidence,low,34.9,34.2,33.7
2025-08-29,05:00,JPY,Housing Starts y/y,low,-9.7%,-9.9%,-15.6%
2025-08-29,06:00,EUR,German Import Prices m/m,low,-0.4%,-0.3%,0.0%
2025-08-29,06:00,EUR,German Retail Sales m/m,low,-1.5%,0.0%,1.0%
2025-08-29,06:29,EUR,German Prelim CPI m/m,medium,0.1%,0.0%,0.3%
2025-08-29,06:45,EUR,French Consumer Spending m/m,low,-0.3%,-0.3%,0.6%
2025-08-29,06:45,EUR,French Final Private Payrolls q/q,low,0.2%,0.0%,0.0%
2025-08-29,06:45,EUR,French Prelim CPI m/m,low,0.4%,0.5%,0.2%
2025-08-29,06:45,EUR,French Prelim GDP q/q,low,0.3%,0.3%,0.3%
2025-08-29,07:00,EUR,Spanish Flash CPI y/y,medium,2.7%,2.8%,2.7%
2025-08-29,07:55,EUR,German Unemployment Change,low,-9K,10K,2K
2025-08-29,09:00,EUR,Italian Prelim CPI m/m,low,0.1%,0.2%,0.4%
2025-08-29,12:30,CAD,GDP m/m,high,-0.1%,0.1%,-0.1%
2025-08-29,12:30,USD,Core PCE Price Index m/m,high,0.3%,0.3%,0.3%
2025-08-29,12:30,USD,Goods Trade Balance,low,-103.6B,-90.2B,-86.0B
2025-08-29,12:30,USD,Personal Income m/m,low,0.4%,0.4%,0.3%
2025-08-29,12:30,USD,Personal Spending m/m,low,0.5%,0.5%,0.3%
2025-08-29,12:30,USD,Prelim Wholesale Inventories m/m,low,0.2%,0.1%,0.2%
2025-08-29,13:45,USD,Chicago PMI,low,41.5,46.6,47.1
2025-08-29,14:00,USD,Revised UoM Consumer Sentiment,medium,58.2,58.7,58.6
2025-08-29,14:00,USD,Revised UoM Inflation Expectations,low,4.8%,,4.9%
2025-08-31,01:30,CNY,Manufacturing PMI,high,49.4,49.5,49.3
2025-08-31,01:30,CNY,Non-Manufacturing PMI,medium,50.3,50.3,50.1
2025-08-31,22:45,NZD,Building Consents m/m,low,5.4%,,-6.4%
2025-08-31,23:50,JPY,Capital Spending q/y,low,7.6%,6.3%,6.4%
