date,time,currency,event,impact,actual,forecast,previous
2023-12-05,15:00,USD,ISM Services PMI,high,52.7,52.2,51.8
2023-12-05,15:00,USD,JOLTS Job Openings,high,8.73M,9.31M,9.55M
2023-12-05,15:09,USD,RCM/TIPP Economic Optimism,low,40.0,45.2,44.5
2023-12-05,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-12-06,00:30,AUD,GDP q/q,high,0.2%,0.5%,0.4%
2023-12-06,07:00,EUR,German Factory Orders m/m,low,-3.7%,0.2%,0.2%
2023-12-06,09:30,GBP,Construction PMI,medium,45.5,46.7,45.6
2023-12-06,10:00,EUR,Retail Sales m/m,low,0.1%,0.2%,-0.3%
2023-12-06,10:03,GBP,10-y Bond Auction,low,4.092.7,,4.412.9
2023-12-06,10:30,GBP,BOE Financial Stability Report,low,,,
2023-12-06,10:30,GBP,FPC Meeting Minutes,low,,,
2023-12-06,10:30,GBP,FPC Statement,low,,,
2023-12-06,11:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-12-06,13:15,USD,ADP Non-Farm Employment Change,high,103K,131K,113K
2023-12-06,13:30,CAD,Labor Productivity q/q,low,-0.8%,-0.6%,-0.6%
2023-12-06,13:30,CAD,Trade Balance,low,3.0B,1.8B,2.0B
2023-12-06,13:30,USD,Revised Nonfarm Productivity q/q,low,5.2%,4.8%,4.7%
2023-12-06,13:30,USD,Revised Unit Labor Costs q/q,low,-1.2%,-0.9%,-0.8%
2023-12-06,13:30,USD,Trade Balance,low,-64.3B,-64.1B,-61.5B
2023-12-06,15:00,CAD,BOC Rate Statement,high,,,
2023-12-06,15:00,CAD,Overnight Rate,high,5.00%,5.00%,5.00%
2023-12-06,15:00,CAD,Ivey PMI,medium,54.7,54.2,53.4
2023-12-06,15:00,EUR,German Buba President Nagel Speaks,low,,,
2023-12-06,15:30,USD,Crude Oil Inventories,low,-4.6M,-1.3M,1.6M
2023-12-07,00:30,AUD,Goods Trade Balance,low,7.13B,7.75B,6.79B
2023-12-07,03:00,CNY,USD-Denominated Trade Balance,low,68.4B,55.0B,56.5B
2023-12-07,03:01,CNY,Trade Balance,low,491B,392B,405B
2023-12-07,03:35,JPY,30-y Bond Auction,low,1.622.6,,1.743.6
2023-12-07,05:00,JPY,Leading Indicators,low,108.7%,108.2%,108.7%
2023-12-07,06:45,CHF,Unemployment Rate,low,2.1%,2.1%,2.1%
2023-12-07,07:00,EUR,German Industrial Production m/m,low,-0.4%,0.1%,-1.4%
2023-12-07,07:00,GBP,Halifax HPI m/m,low,0.5%,0.3%,1.1%
2023-12-07,07:45,EUR,French Trade Balance,low,-8.6B,-8.5B,-8.9B
2023-12-07,08:00,CHF,Foreign Currency Reserves,medium,642B,,658B
2023-12-07,09:00,EUR,Italian Industrial Production m/m,low,-0.2%,-0.4%,0.0%
2023-12-07,10:00,EUR,Final Employment Change q/q,low,0.2%,0.3%,0.3%
2023-12-07,10:00,EUR,Italian Retail Sales m/m,low,0.4%,-0.1%,-0.3%
2023-12-07,10:00,EUR,Revised GDP q/q,low,-0.1%,-0.1%,-0.1%
2023-12-07,10:01,EUR,French 10-y Bond Auction,low,2.753.0,,3.322.0
2023-12-07,10:15,EUR,Eurogroup Meetings,low,,,
2023-12-07,12:30,USD,Challenger Job Cuts y/y,low,-40.8%,,8.8%
2023-12-07,13:30,CAD,Building Permits m/m,low,2.3%,1.1%,-6.5%
2023-12-07,13:30,USD,Unemployment Claims,high,220K,221K,218K
2023-12-07,15:00,USD,Final Wholesale Inventories m/m,low,-0.4%,-0.2%,-0.2%
2023-12-07,15:30,USD,Natural Gas Storage,low,-117B,-110B,10B
2023-12-07,17:35,CAD,Gov Council Member Gravelle Speaks,low,,,
2023-12-07,20:00,USD,Consumer Credit m/m,low,5.1B,8.3B,9.1B
2023-12-07,21:45,NZD,Manufacturing Sales q/q,low,-2.8%,,0.2%
2023-12-07,23:30,JPY,Average Cash Earnings y/y,low,1.5%,1.0%,1.2%
2023-12-07,23:30,JPY,Household Spending y/y,low,-2.5%,-2.9%,-2.8%
2023-12-07,23:50,JPY,Bank Lending y/y,low,2.8%,2.8%,2.8%
2023-12-07,23:50,JPY,Current Account,low,2.62T,1.85T,2.01T
2023-12-07,23:50,JPY,Final GDP Price Index y/y,low,5.3%,5.1%,5.1%
2023-12-07,23:50,JPY,Final GDP q/q,low,-0.7%,-0.5%,-0.5%
2023-12-08,05:00,JPY,Economy Watchers Sentiment,low,49.5,49.0,49.5
2023-12-08,07:00,EUR,German Final CPI m/m,low,-0.4%,-0.4%,-0.4%
2023-12-08,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-12-08,09:30,GBP,Consumer Inflation Expectations,low,3.3%,,3.6%
2023-12-08,10:15,EUR,ECOFIN Meetings,low,,,
2023-12-08,13:30,CAD,Capacity Utilization Rate,low,79.7%,81.4%,81.4%
2023-12-08,13:30,USD,Average Hourly Earnings m/m,high,0.4%,0.3%,0.2%
2023-12-08,13:30,USD,Non-Farm Employment Change,high,199K,184K,150K
2023-12-08,13:30,USD,Unemployment Rate,high,3.7%,3.9%,3.9%
2023-12-08,15:00,USD,Prelim UoM Consumer Sentiment,high,69.4,62.0,60.4
2023-12-08,15:00,USD,Prelim UoM Inflation Expectations,medium,3.1%,,4.4%
2023-12-09,01:30,CNY,CPI y/y,high,-0.5%,-0.2%,-0.2%
2023-12-09,01:30,CNY,PPI y/y,medium,-3.0%,-2.8%,-2.6%
2023-12-10,23:50,JPY,BSI Manufacturing Index,low,5.7,5.6,5.4
2023-12-10,23:50,JPY,M2 Money Stock y/y,low,2.3%,2.5%,2.4%
2023-12-11,00:01,GBP,Rightmove HPI m/m,low,-1.9%,,-1.7%
2023-12-11,06:13,JPY,Prelim Machine Tool Orders y/y,low,-13.6%,,-20.6%
2023-12-11,18:01,USD,10-y Bond Auction,medium,4.302.5,,4.522.5
2023-12-11,21:45,NZD,Visitor Arrivals m/m,low,-8.0%,,2.4%
2023-12-11,22:20,AUD,RBA Gov Bullock Speaks,high,,,
2023-12-11,23:30,AUD,Westpac Consumer Sentiment,low,2.7%,,-2.6%
2023-12-11,23:50,JPY,PPI y/y,low,0.3%,0.1%,0.8%
2023-12-12,00:30,AUD,NAB Business Confidence,low,-9,,-2
2023-12-12,07:00,EUR,German WPI m/m,low,-0.2%,-0.1%,-0.7%
2023-12-12,07:00,GBP,Claimant Count Change,high,16.0K,20.3K,17.8K
2023-12-12,07:00,GBP,Average Earnings Index 3m/y,medium,7.2%,7.7%,7.9%
2023-12-12,07:00,GBP,Unemployment Rate,low,4.2%,4.2%,4.2%
2023-12-12,10:00,EUR,ZEW Economic Sentiment,low,23.0,13.3,13.8
2023-12-12,10:00,EUR,German ZEW Economic Sentiment,low,12.8,9.6,9.8
2023-12-12,11:00,USD,NFIB Small Business Index,low,90.6,90.7,90.7
2023-12-12,13:30,USD,Core CPI m/m,high,0.3%,0.3%,0.2%
2023-12-12,13:30,USD,Core CPI y/y,high,4.0%,4.0%,4.0%
2023-12-12,13:30,USD,CPI m/m,high,0.1%,0.0%,0.0%
2023-12-12,13:30,USD,CPI y/y,high,3.1%,3.1%,3.2%
2023-12-12,18:01,USD,30-y Bond Auction,medium,4.342.4,,4.772.2
2023-12-12,18:58,USD,Federal Budget Balance,low,-314.0B,-293.5B,-66.6B
2023-12-12,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-12-12,21:45,NZD,Current Account,low,-11.47B,-12.15B,-4.21B
2023-12-12,23:00,NZD,FPI m/m,low,-0.2%,,-0.9%
2023-12-12,23:50,JPY,Tankan Manufacturing Index,low,12,10,9
2023-12-12,23:50,JPY,Tankan Non-Manufacturing Index,low,30,27,27
2023-12-13,00:30,AUD,Mid-Year Economic and Fiscal Outlook,low,,,
2023-12-13,07:00,GBP,GDP m/m,high,-0.3%,-0.1%,0.2%
2023-12-13,07:00,GBP,Construction Output m/m,low,-0.5%,-0.2%,0.4%
2023-12-13,07:00,GBP,Goods Trade Balance,low,-17.0B,-14.1B,-14.3B
2023-12-13,07:00,GBP,Index of Services 3m/3m,low,0.1%,0.2%,-0.1%
2023-12-13,07:00,GBP,Industrial Production m/m,low,-0.8%,-0.1%,0.0%
2023-12-13,07:00,GBP,Manufacturing Production m/m,low,-1.1%,0.0%,0.1%
2023-12-13,08:00,CHF,SECO Economic Forecasts,low,,,
2023-12-13,09:00,EUR,Italian Quarterly Unemployment Rate,low,7.6%,7.6%,7.6%
2023-12-13,09:01,CNY,New Loans,medium,1090B,1300B,738B
2023-12-13,09:01,CNY,M2 Money Supply y/y,low,10.0%,10.0%,10.3%
2023-12-13,10:00,EUR,Industrial Production m/m,low,-0.7%,-0.3%,-1.1%
2023-12-13,10:03,GBP,30-y Bond Auction,low,4.432.7,,4.662.3
2023-12-13,12:50,GBP,NIESR GDP Estimate,low,-0.1%,,0.1%
2023-12-13,13:30,USD,Core PPI m/m,high,0.0%,0.2%,0.0%
2023-12-13,13:30,USD,PPI m/m,high,0.0%,0.0%,-0.5%
2023-12-13,14:30,GBP,CB Leading Index m/m,low,-0.5%,,-0.4%
2023-12-13,15:30,USD,Crude Oil Inventories,low,-4.3M,-1.9M,-4.6M
2023-12-13,19:00,USD,Federal Funds Rate,high,5.50%,5.50%,5.50%
2023-12-13,19:00,USD,FOMC Economic Projections,high,,,
2023-12-13,19:00,USD,FOMC Statement,high,,,
2023-12-13,19:30,USD,FOMC Press Conference,high,,,
2023-12-13,21:45,NZD,GDP q/q,high,-0.3%,0.2%,0.9%
2023-12-13,23:50,JPY,Core Machinery Orders m/m,low,0.7%,-0.4%,1.4%
2023-12-14,00:00,AUD,MI Inflation Expectations,low,4.5%,,4.9%
2023-12-14,00:01,GBP,RICS House Price Balance,low,-43%,-57%,-63%
2023-12-14,00:30,AUD,Employment Change,high,61.5K,10.6K,55.0K
2023-12-14,00:30,AUD,Unemployment Rate,high,3.9%,3.8%,3.7%
2023-12-14,00:30,AUD,RBA Assist Gov Jones Speaks,low,,,
2023-12-14,04:30,JPY,Revised Industrial Production m/m,low,1.3%,1.0%,1.0%
2023-12-14,07:30,CHF,PPI m/m,low,-0.9%,0.1%,0.2%
2023-12-14,08:30,CHF,SNB Monetary Policy Assessment,high,,,
2023-12-14,08:30,CHF,SNB Policy Rate,high,1.75%,1.75%,1.75%
2023-12-14,09:00,CHF,SNB Press Conference,high,,,
2023-12-14,12:00,GBP,Monetary Policy Summary,high,,,
2023-12-14,12:00,GBP,MPC Official Bank Rate Votes,high,3-0-6,2-0-7,3-0-6
2023-12-14,12:00,GBP,Official Bank Rate,high,5.25%,5.25%,5.25%
2023-12-14,12:00,GBP,BOE Inflation Letter,low,,,
2023-12-14,13:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-12-14,13:15,EUR,Main Refinancing Rate,high,4.50%,4.50%,4.50%
2023-12-14,13:15,EUR,Monetary Policy Statement,high,,,
2023-12-14,13:30,CAD,Manufacturing Sales m/m,low,-2.8%,-2.1%,0.4%
2023-12-14,13:30,USD,Core Retail Sales m/m,high,0.2%,-0.1%,0.1%
2023-12-14,13:30,USD,Retail Sales m/m,high,0.3%,-0.1%,-0.1%
2023-12-14,13:30,USD,Unemployment Claims,high,202K,219K,220K
2023-12-14,13:30,USD,Import Prices m/m,low,-0.4%,-0.7%,-0.8%
2023-12-14,13:45,EUR,ECB Press Conference,high,,,
2023-12-14,15:00,USD,Business Inventories m/m,low,-0.1%,0.0%,0.4%
2023-12-14,15:30,USD,Natural Gas Storage,low,-55B,-60B,-117B
2023-12-14,21:30,NZD,BusinessNZ Manufacturing Index,low,46.7,,42.5
2023-12-14,22:00,AUD,Flash Manufacturing PMI,low,47.8,,47.7
2023-12-14,22:00,AUD,Flash Services PMI,low,47.6,,46.3
2023-12-15,00:01,GBP,GfK Consumer Confidence,low,-22,-23,-24
2023-12-15,00:30,JPY,Flash Manufacturing PMI,low,47.7,48.2,48.1
2023-12-15,01:30,CNY,New Home Prices m/m,low,-0.37%,,-0.38%
2023-12-15,02:00,CNY,Industrial Production y/y,high,6.6%,5.7%,4.6%
2023-12-15,02:00,CNY,Retail Sales y/y,medium,10.1%,12.6%,7.6%
2023-12-15,02:00,CNY,Fixed Asset Investment ytd/y,low,2.9%,3.0%,2.9%
2023-12-15,02:00,CNY,NBS Press Conference,low,,,
2023-12-15,02:00,CNY,Unemployment Rate,low,5.0%,5.0%,5.0%
2023-12-15,04:30,JPY,Tertiary Industry Activity m/m,low,-0.8%,0.2%,-1.0%
2023-12-15,07:45,EUR,French Final CPI m/m,low,-0.2%,-0.2%,-0.2%
2023-12-15,08:15,EUR,French Flash Manufacturing PMI,high,42.0,43.3,42.6
2023-12-15,08:15,EUR,French Flash Services PMI,high,44.3,46.1,45.3
2023-12-15,08:30,EUR,German Flash Manufacturing PMI,high,43.1,43.1,42.3
2023-12-15,08:30,EUR,German Flash Services PMI,high,48.4,49.9,48.7
2023-12-15,09:00,EUR,Flash Manufacturing PMI,medium,44.2,44.5,43.8
2023-12-15,09:00,EUR,Flash Services PMI,medium,48.1,49.0,48.2
2023-12-15,09:30,GBP,Flash Manufacturing PMI,high,46.4,47.6,46.7
2023-12-15,09:30,GBP,Flash Services PMI,high,52.7,51.0,50.5
2023-12-15,10:00,EUR,Italian Trade Balance,low,4.70B,3.45B,2.35B
2023-12-15,10:00,EUR,Trade Balance,low,10.9B,10.3B,9.2B
2023-12-15,10:00,GBP,MPC Member Ramsden Speaks,low,,,
2023-12-15,13:15,CAD,Housing Starts,low,213K,262K,275K
2023-12-15,13:30,CAD,Foreign Securities Purchases,low,-15.75B,-3.98B,-15.09B
2023-12-15,13:30,CAD,Wholesale Sales m/m,low,-0.5%,-1.1%,0.4%
2023-12-15,13:30,USD,Empire State Manufacturing Index,high,-14.5,2.0,9.1
2023-12-15,14:15,USD,Industrial Production m/m,medium,0.2%,0.3%,-0.6%
2023-12-15,14:15,USD,Capacity Utilization Rate,low,78.8%,79.1%,78.9%
2023-12-15,14:45,USD,Flash Manufacturing PMI,high,48.2,49.5,49.4
2023-12-15,14:45,USD,Flash Services PMI,high,51.3,50.7,50.8
2023-12-15,17:25,CAD,BOC Gov Macklem Speaks,high,,,
2023-12-17,14:25,NZD,Westpac Consumer Sentiment,low,88.9,,80.2
2023-12-17,21:30,NZD,BusinessNZ Services Index,low,51.2,,48.9
2023-12-18,09:00,EUR,German ifo Business Climate,medium,86.4,87.6,87.3
2023-12-18,10:30,GBP,MPC Member Broadbent Speaks,low,,,
2023-12-18,11:00,EUR,German Buba Monthly Report,low,,,
2023-12-18,13:30,CAD,NHPI m/m,low,-0.2%,0.1%,0.0%
2023-12-18,15:00,USD,NAHB Housing Market Index,low,37,36,34
2023-12-18,21:45,NZD,Trade Balance,low,-1234M,-1200M,-1709M
2023-12-19,00:00,NZD,ANZ Business Confidence,low,33.2,,30.8
2023-12-19,00:30,AUD,Monetary Policy Meeting Minutes,high,,,
2023-12-19,02:49,JPY,Monetary Policy Statement,high,,,
2023-12-19,02:49,JPY,BOJ Policy Rate,medium,-0.10%,-0.10%,-0.10%
2023-12-19,06:30,JPY,BOJ Press Conference,high,,,
2023-12-19,07:00,CHF,Trade Balance,low,3.71B,3.50B,4.60B
2023-12-19,10:00,EUR,Final Core CPI y/y,low,3.6%,3.6%,3.6%
2023-12-19,10:00,EUR,Final CPI y/y,low,2.4%,2.4%,2.4%
2023-12-19,10:03,GBP,10-y Bond Auction,low,3.742.8,,4.092.7
2023-12-19,11:00,GBP,CBI Industrial Order Expectations,low,-23,-28,-35
2023-12-19,13:00,GBP,MPC Member Breeden Speaks,low,,,
2023-12-19,13:30,CAD,CPI m/m,high,0.1%,-0.1%,0.1%
2023-12-19,13:30,CAD,Median CPI y/y,high,3.4%,3.3%,3.6%
2023-12-19,13:30,CAD,Trimmed CPI y/y,high,3.5%,3.4%,3.5%
2023-12-19,13:30,CAD,Common CPI y/y,medium,3.9%,4.0%,4.2%
2023-12-19,13:30,CAD,IPPI m/m,low,-0.4%,-0.7%,-1.0%
2023-12-19,13:30,CAD,RMPI m/m,low,-4.2%,-3.5%,-2.5%
2023-12-19,13:30,USD,Building Permits,medium,1.46M,1.47M,1.49M
2023-12-19,13:30,USD,Housing Starts,low,1.56M,1.36M,1.37M
2023-12-19,13:32,CAD,Core CPI m/m,low,0.1%,,0.3%
2023-12-19,14:30,USD,FOMC Member Barkin Speaks,medium,,,
2023-12-19,14:52,NZD,GDT Price Index,low,2.3%,,1.6%
2023-12-19,17:30,USD,FOMC Member Bostic Speaks,low,,,
2023-12-19,19:00,NZD,RBNZ Gov Orr Speaks,medium,,,
2023-12-19,21:00,USD,TIC Long-Term Purchases,low,3.3B,37.8B,-1.7B
2023-12-19,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-12-19,23:00,USD,FOMC Member Goolsbee Speaks,low,,,
2023-12-19,23:30,AUD,MI Leading Index m/m,low,0.1%,,0.0%
2023-12-19,23:50,JPY,Trade Balance,low,-0.41T,-0.76T,-0.46T
2023-12-20,01:15,CNY,1-y Loan Prime Rate,medium,3.45%,3.45%,3.45%
2023-12-20,01:15,CNY,5-y Loan Prime Rate,medium,4.20%,4.20%,4.20%
2023-12-20,07:00,EUR,German GfK Consumer Climate,low,-25.1,-26.9,-27.8
2023-12-20,07:00,EUR,German PPI m/m,low,-0.5%,-0.3%,-0.1%
2023-12-20,07:00,GBP,CPI y/y,high,3.9%,4.3%,4.6%
2023-12-20,07:00,GBP,Core CPI y/y,low,5.1%,5.6%,5.7%
2023-12-20,07:00,GBP,PPI Input m/m,low,-0.3%,-0.6%,0.4%
2023-12-20,07:00,GBP,PPI Output m/m,low,-0.1%,-0.1%,0.1%
2023-12-20,07:00,GBP,RPI y/y,low,5.3%,5.6%,6.1%
2023-12-20,09:00,EUR,Current Account,low,33.8B,27.0B,31.2B
2023-12-20,09:30,GBP,HPI y/y,low,-1.2%,0.0%,-0.1%
2023-12-20,13:30,USD,Current Account,low,-200B,-197B,-212B
2023-12-20,14:00,CHF,SNB Quarterly Bulletin,low,,,
2023-12-20,14:00,CNY,CB Leading Index m/m,low,-0.3%,,-0.1%
2023-12-20,15:00,EUR,Consumer Confidence,low,-15,-16,-17
2023-12-20,15:00,USD,CB Consumer Confidence,high,110.7,104.6,102.0
2023-12-20,15:00,USD,Existing Home Sales,medium,3.82M,3.77M,3.79M
2023-12-20,15:30,USD,Crude Oil Inventories,low,2.9M,-2.3M,-4.3M
2023-12-20,17:00,USD,FOMC Member Goolsbee Speaks,low,,,
2023-12-20,18:30,CAD,BOC Summary of Deliberations,low,,,
2023-12-21,02:04,NZD,Credit Card Spending y/y,low,3.3%,,-2.9%
2023-12-21,07:00,GBP,Public Sector Net Borrowing,low,13.4B,12.8B,14.0B
2023-12-21,08:42,CNY,Foreign Direct Investment ytd/y,low,-10.0%,,-9.4%
2023-12-21,11:00,GBP,CBI Realized Sales,low,-32,-13,-11
2023-12-21,13:30,CAD,Core Retail Sales m/m,medium,0.6%,0.5%,0.2%
2023-12-21,13:30,CAD,Retail Sales m/m,medium,0.7%,0.8%,0.6%
2023-12-21,13:30,USD,Final GDP q/q,high,4.9%,5.2%,5.2%
2023-12-21,13:30,USD,Unemployment Claims,high,205K,214K,202K
2023-12-21,13:30,USD,Final GDP Price Index q/q,medium,3.3%,3.6%,3.6%
2023-12-21,13:30,USD,Philly Fed Manufacturing Index,medium,-10.5,-3.3,-5.9
2023-12-21,15:00,USD,CB Leading Index m/m,low,-0.5%,-0.5%,-0.8%
2023-12-21,15:30,USD,Natural Gas Storage,low,-87B,-82B,-55B
2023-12-21,23:30,JPY,National Core CPI y/y,low,2.5%,2.5%,2.9%
2023-12-21,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2023-12-22,00:30,AUD,Private Sector Credit m/m,low,0.4%,0.4%,0.3%
2023-12-22,07:00,EUR,German Import Prices m/m,low,-0.1%,-0.4%,0.3%
2023-12-22,07:00,GBP,Retail Sales m/m,high,1.3%,0.4%,-0.3%
2023-12-22,07:00,GBP,Current Account,low,-17.2B,-13.1B,-25.3B
2023-12-22,07:00,GBP,Final GDP q/q,low,-0.1%,0.0%,0.0%
2023-12-22,07:00,GBP,Revised Business Investment q/q,low,-3.2%,-4.2%,-4.2%
2023-12-22,13:30,CAD,GDP m/m,high,0.0%,0.2%,0.1%
2023-12-22,13:30,USD,Core PCE Price Index m/m,high,0.1%,0.2%,0.2%
2023-12-22,13:30,USD,Core Durable Goods Orders m/m,medium,0.5%,0.1%,0.0%
2023-12-22,13:30,USD,Durable Goods Orders m/m,medium,5.4%,2.4%,-5.4%
2023-12-22,13:30,USD,Personal Income m/m,low,0.4%,0.4%,0.2%
2023-12-22,13:30,USD,Personal Spending m/m,low,0.2%,0.3%,0.2%
2023-12-22,13:59,EUR,Belgian NBB Business Climate,low,-12.7,-14.6,-15.0
2023-12-22,15:00,USD,Revised UoM Consumer Sentiment,high,69.7,69.4,69.4
2023-12-22,15:00,USD,New Home Sales,medium,590K,689K,679K
2023-12-22,15:00,USD,Revised UoM Inflation Expectations,low,3.1%,,3.1%
2023-12-22,15:30,AUD,CB Leading Index m/m,low,-0.3%,,-0.3%
2023-12-24,20:00,NZD,Bank Holiday,holiday,,,
2023-12-24,21:00,AUD,Bank Holiday,holiday,,,
2023-12-25,04:00,JPY,BOJ Gov Ueda Speaks,medium,,,
2023-12-25,06:00,CHF,Bank Holiday,holiday,,,
2023-12-25,07:01,EUR,French Bank Holiday,holiday,,,
2023-12-25,07:02,EUR,German Bank Holiday,holiday,,,
2023-12-25,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-12-25,08:00,GBP,Bank Holiday,holiday,,,
2023-12-25,13:00,CAD,Bank Holiday,holiday,,,
2023-12-25,13:00,USD,Bank Holiday,holiday,,,
2023-12-25,20:00,NZD,Bank Holiday,holiday,,,
2023-12-25,21:00,AUD,Bank Holiday,holiday,,,
2023-12-25,23:30,JPY,Unemployment Rate,low,2.5%,2.5%,2.5%
2023-12-25,23:50,JPY,SPPI y/y,low,2.3%,2.4%,2.3%
2023-12-26,05:00,JPY,BOJ Core CPI y/y,low,2.7%,3.0%,3.0%
2023-12-26,06:00,CHF,Bank Holiday,holiday,,,
2023-12-26,07:02,EUR,German Bank Holiday,holiday,,,
2023-12-26,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-12-26,08:00,GBP,Bank Holiday,holiday,,,
2023-12-26,13:00,CAD,Bank Holiday,holiday,,,
2023-12-26,14:00,USD,HPI m/m,low,0.3%,0.5%,0.6%
2023-12-26,14:00,USD,S&P/CS Composite-20 HPI y/y,low,4.9%,5.0%,3.9%
2023-12-26,23:50,JPY,BOJ Summary of Opinions,low,,,
2023-12-27,05:00,JPY,Housing Starts y/y,low,-8.5%,-4.2%,-6.3%
2023-12-27,09:00,CHF,UBS Economic Expectations,low,-23.7,,-29.6
2023-12-27,14:59,USD,Richmond Manufacturing Index,medium,-11,-4,-5
2023-12-27,21:30,USD,API Weekly Statistical Bulletin,low,,,
2023-12-27,23:50,JPY,Prelim Industrial Production m/m,low,-0.9%,-1.7%,1.0%
