date,time,currency,event,impact,actual,forecast,previous
2024-06-14,04:30,JPY,Tertiary Industry Activity m/m,low,1.9%,0.4%,-2.4%
2024-06-14,06:30,JPY,BOJ Press Conference,high,,,
2024-06-14,06:45,EUR,French Final CPI m/m,low,0.0%,0.0%,0.0%
2024-06-14,08:00,EUR,Italian Trade Balance,low,4.81B,4.25B,4.34B
2024-06-14,08:30,GBP,Consumer Inflation Expectations,low,2.8%,,3.0%
2024-06-14,08:45,All,G7 Meetings,low,,,
2024-06-14,09:00,EUR,Trade Balance,low,19.4B,17.0B,17.3B
2024-06-14,09:02,CNY,M2 Money Supply y/y,low,7.0%,7.1%,7.2%
2024-06-14,09:03,CNY,New Loans,medium,950B,2250B,730B
2024-06-14,12:30,CAD,Manufacturing Sales m/m,low,1.1%,1.3%,-2.1%
2024-06-14,12:30,CAD,Wholesale Sales m/m,low,2.4%,2.6%,-1.1%
2024-06-14,12:30,USD,Import Prices m/m,low,-0.4%,0.0%,0.9%
2024-06-14,14:00,USD,Prelim UoM Consumer Sentiment,high,65.6,72.1,67.4
2024-06-14,14:00,USD,Prelim UoM Inflation Expectations,medium,3.3%,,3.5%
2024-06-14,17:30,EUR,ECB President Lagarde Speaks,medium,,,
2024-06-14,23:00,USD,FOMC Member Cook Speaks,low,,,
2024-06-15,08:45,All,G7 Meetings,low,,,
2024-06-16,22:30,NZD,BusinessNZ Services Index,low,43.0,,47.1
2024-06-16,23:01,GBP,Rightmove HPI m/m,low,0.0%,,0.8%
2024-06-16,23:50,JPY,Core Machinery Orders m/m,low,-2.9%,-2.9%,2.9%
2024-06-17,01:30,AUD,ANZ Job Advertisements m/m,low,-2.1%,,2.8%
2024-06-17,01:30,CNY,New Home Prices m/m,low,-0.71%,,-0.58%
2024-06-17,02:00,CNY,Industrial Production y/y,medium,5.6%,6.2%,6.7%
2024-06-17,02:00,CNY,Retail Sales y/y,medium,3.7%,3.0%,2.3%
2024-06-17,02:00,CNY,Fixed Asset Investment ytd/y,low,4.0%,4.2%,4.2%
2024-06-17,02:00,CNY,NBS Press Conference,low,,,
2024-06-17,02:00,CNY,Unemployment Rate,low,5.0%,5.0%,5.0%
2024-06-17,07:00,CHF,SECO Economic Forecasts,low,,,
2024-06-17,12:15,CAD,Housing Starts,low,265K,247K,240K
2024-06-17,12:30,CAD,Foreign Securities Purchases,low,41.16B,12.30B,14.37B
2024-06-17,12:30,USD,Empire State Manufacturing Index,high,-6.0,-12.5,-15.6
2024-06-17,21:00,NZD,Westpac Consumer Sentiment,low,82.2,,93.2
2024-06-18,01:00,USD,FOMC Member Cook Speaks,low,,,
2024-06-18,04:30,AUD,Cash Rate,high,4.35%,4.35%,4.35%
2024-06-18,04:30,AUD,RBA Rate Statement,high,,,
2024-06-18,05:30,AUD,RBA Press Conference,medium,,,
2024-06-18,09:00,EUR,Final Core CPI y/y,low,2.9%,2.9%,2.9%
2024-06-18,09:00,EUR,Final CPI y/y,low,2.6%,2.6%,2.6%
2024-06-18,09:00,EUR,ZEW Economic Sentiment,low,51.3,47.8,47.0
2024-06-18,09:00,EUR,German ZEW Economic Sentiment,low,47.5,49.6,47.1
2024-06-18,12:30,USD,Core Retail Sales m/m,high,-0.1%,0.2%,0.2%
2024-06-18,12:30,USD,Retail Sales m/m,high,0.1%,0.3%,0.0%
2024-06-18,13:15,USD,Industrial Production m/m,medium,0.9%,0.3%,0.0%
2024-06-18,13:15,USD,Capacity Utilization Rate,low,78.7%,78.6%,78.4%
2024-06-18,14:00,USD,Business Inventories m/m,low,0.3%,0.3%,-0.1%
2024-06-18,14:00,USD,FOMC Member Barkin Speaks,low,,,
2024-06-18,14:30,AUD,CB Leading Index m/m,low,-0.3%,,0.1%
2024-06-18,15:09,NZD,GDT Price Index,low,-0.5%,,1.7%
2024-06-18,17:00,USD,FOMC Member Kugler Speaks,low,,,
2024-06-18,20:00,USD,TIC Long-Term Purchases,low,123.1B,69.3B,100.5B
2024-06-18,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-06-18,22:45,NZD,Current Account,low,-4.36B,-4.69B,-7.84B
2024-06-18,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2024-06-18,23:50,JPY,Trade Balance,low,-0.62T,-0.64T,-0.56T
2024-06-19,06:00,GBP,CPI y/y,high,2.0%,2.0%,2.3%
2024-06-19,06:00,GBP,Core CPI y/y,low,3.5%,3.5%,3.9%
2024-06-19,06:00,GBP,PPI Input m/m,low,0.0%,-0.3%,0.6%
2024-06-19,06:00,GBP,PPI Output m/m,low,-0.1%,0.1%,0.2%
2024-06-19,06:00,GBP,RPI y/y,low,3.0%,3.1%,3.3%
2024-06-19,08:00,EUR,Current Account,low,38.6B,35.2B,35.8B
2024-06-19,08:30,GBP,HPI y/y,low,1.1%,2.0%,1.8%
2024-06-19,09:36,EUR,German 30-y Bond Auction,low,2.541.6,,2.623.1
2024-06-19,12:00,USD,Bank Holiday,holiday,,,
2024-06-19,14:00,USD,NAHB Housing Market Index,low,43,45,45
2024-06-19,17:30,CAD,BOC Summary of Deliberations,low,,,
2024-06-19,22:45,NZD,GDP q/q,high,0.2%,0.1%,-0.1%
2024-06-20,01:15,CNY,1-y Loan Prime Rate,medium,3.45%,3.45%,3.45%
2024-06-20,01:15,CNY,5-y Loan Prime Rate,medium,3.95%,3.95%,3.95%
2024-06-20,04:30,CHF,SNB Financial Stability Report,low,,,
2024-06-20,06:00,CHF,Trade Balance,low,5.81B,3.84B,4.32B
2024-06-20,06:00,EUR,German PPI m/m,low,0.0%,0.1%,0.2%
2024-06-20,07:30,CHF,SNB Monetary Policy Assessment,high,,,
2024-06-20,07:30,CHF,SNB Policy Rate,high,1.25%,1.50%,1.50%
2024-06-20,08:00,CHF,SNB Press Conference,high,,,
2024-06-20,08:00,EUR,ECB Economic Bulletin,low,,,
2024-06-20,08:45,EUR,Spanish 10-y Bond Auction,low,3.351.7,,3.251.8
2024-06-20,11:00,GBP,Monetary Policy Summary,high,,,
2024-06-20,11:00,GBP,MPC Official Bank Rate Votes,high,0-2-7,0-2-7,0-2-7
2024-06-20,11:00,GBP,Official Bank Rate,high,5.25%,5.25%,5.25%
2024-06-20,12:30,CAD,NHPI m/m,low,0.2%,0.2%,0.2%
2024-06-20,12:30,USD,Unemployment Claims,high,238K,235K,242K
2024-06-20,12:30,USD,Building Permits,medium,1.39M,1.45M,1.44M
2024-06-20,12:30,USD,Philly Fed Manufacturing Index,medium,1.3,4.8,4.5
2024-06-20,12:30,USD,Current Account,low,-238B,-207B,-195B
2024-06-20,12:30,USD,Housing Starts,low,1.28M,1.37M,1.36M
2024-06-20,14:00,EUR,Consumer Confidence,low,-14,-14,-14
2024-06-20,15:00,USD,Crude Oil Inventories,low,-2.5M,-2.8M,3.7M
2024-06-20,19:30,USD,FOMC Member Barkin Speaks,low,,,
2024-06-20,20:00,USD,Treasury Currency Report,high,,,
2024-06-20,23:00,AUD,Flash Manufacturing PMI,low,47.5,,49.6
2024-06-20,23:00,AUD,Flash Services PMI,low,51.0,,53.1
2024-06-20,23:01,GBP,GfK Consumer Confidence,low,-14,-16,-17
2024-06-20,23:30,JPY,National Core CPI y/y,low,2.5%,2.6%,2.2%
2024-06-21,00:30,JPY,Flash Manufacturing PMI,low,50.1,50.6,50.5
2024-06-21,06:00,GBP,Retail Sales m/m,high,2.9%,1.6%,-2.3%
2024-06-21,06:00,GBP,Public Sector Net Borrowing,low,14.1B,14.5B,19.6B
2024-06-21,07:00,EUR,German Buba President Nagel Speaks,low,,,
2024-06-21,07:15,EUR,French Flash Manufacturing PMI,high,45.3,46.8,46.7
2024-06-21,07:15,EUR,French Flash Services PMI,high,48.8,50.0,49.4
2024-06-21,07:30,EUR,German Flash Manufacturing PMI,high,43.4,46.4,45.4
2024-06-21,07:30,EUR,German Flash Services PMI,high,53.5,54.4,53.9
2024-06-21,08:00,EUR,Flash Manufacturing PMI,medium,45.6,48.0,47.4
2024-06-21,08:00,EUR,Flash Services PMI,medium,52.6,53.5,53.3
2024-06-21,08:30,GBP,Flash Manufacturing PMI,high,51.4,51.3,51.3
2024-06-21,08:30,GBP,Flash Services PMI,high,51.2,53.0,52.9
2024-06-21,09:15,EUR,ECOFIN Meetings,low,,,
2024-06-21,12:26,CNY,Foreign Direct Investment ytd/y,low,-28.2%,,-27.9%
2024-06-21,12:30,CAD,Core Retail Sales m/m,medium,1.8%,0.5%,-0.6%
2024-06-21,12:30,CAD,Retail Sales m/m,medium,0.7%,0.7%,-0.2%
2024-06-21,12:30,CAD,IPPI m/m,low,0.0%,0.4%,1.5%
2024-06-21,12:30,CAD,RMPI m/m,low,-1.0%,-0.6%,5.5%
2024-06-21,13:45,USD,Flash Manufacturing PMI,high,51.7,51.0,50.9
2024-06-21,13:45,USD,Flash Services PMI,high,55.1,53.4,54.8
2024-06-21,14:00,USD,Existing Home Sales,medium,4.11M,4.08M,4.14M
2024-06-21,14:00,USD,CB Leading Index m/m,low,-0.5%,-0.4%,-0.6%
2024-06-21,14:30,USD,Natural Gas Storage,low,71B,69B,74B
2024-06-23,22:45,NZD,Trade Balance,low,204M,155M,91M
2024-06-23,23:50,JPY,BOJ Summary of Opinions,low,,,
2024-06-24,03:00,NZD,Credit Card Spending y/y,low,0.0%,,-0.6%
2024-06-24,07:00,USD,FOMC Member Waller Speaks,medium,,,
2024-06-24,08:00,EUR,German ifo Business Climate,medium,88.6,89.4,89.3
2024-06-24,10:00,GBP,CBI Industrial Order Expectations,low,-18,-26,-33
2024-06-24,10:10,EUR,German Buba President Nagel Speaks,low,,,
2024-06-24,12:58,EUR,Belgian NBB Business Climate,low,-11.1,-10.2,-11.0
2024-06-24,17:30,CAD,BOC Gov Macklem Speaks,high,,,
2024-06-24,18:00,USD,FOMC Member Daly Speaks,low,,,
2024-06-24,23:50,JPY,SPPI y/y,low,2.5%,3.0%,2.8%
2024-06-25,00:30,AUD,Westpac Consumer Sentiment,low,1.7%,,-0.3%
2024-06-25,05:00,JPY,BOJ Core CPI y/y,low,2.1%,1.9%,1.8%
2024-06-25,11:00,USD,FOMC Member Bowman Speaks,low,,,
2024-06-25,12:30,CAD,CPI m/m,high,0.6%,0.3%,0.5%
2024-06-25,12:30,CAD,Median CPI y/y,high,2.8%,2.6%,2.6%
2024-06-25,12:30,CAD,Trimmed CPI y/y,high,2.9%,2.8%,2.9%
2024-06-25,12:30,CAD,Common CPI y/y,medium,2.4%,2.6%,2.6%
2024-06-25,12:32,CAD,Core CPI m/m,low,0.6%,,0.2%
2024-06-25,13:00,USD,S&P/CS Composite-20 HPI y/y,medium,7.2%,7.0%,7.4%
2024-06-25,13:00,USD,HPI m/m,low,0.2%,0.3%,0.1%
2024-06-25,13:59,USD,Richmond Manufacturing Index,medium,-10,-3,0
2024-06-25,14:00,USD,CB Consumer Confidence,high,100.4,100.0,102.0
2024-06-25,16:00,USD,FOMC Member Cook Speaks,low,,,
2024-06-25,17:15,EUR,German Buba President Nagel Speaks,low,,,
2024-06-25,18:10,USD,FOMC Member Bowman Speaks,low,,,
2024-06-25,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-06-25,23:35,AUD,RBA Assist Gov Kent Speaks,low,,,
2024-06-26,00:30,AUD,MI Leading Index m/m,low,0.0%,,0.0%
2024-06-26,01:30,AUD,CPI y/y,high,4.0%,3.8%,3.6%
2024-06-26,06:00,EUR,German GfK Consumer Climate,low,-21.8,-19.4,-20.9
2024-06-26,08:00,CHF,UBS Economic Expectations,low,17.5,,18.2
2024-06-26,10:00,GBP,CBI Realized Sales,low,-24,1,8
2024-06-26,13:00,CHF,SNB Quarterly Bulletin,low,,,
2024-06-26,13:00,CNY,CB Leading Index m/m,low,-0.5%,,-0.2%
2024-06-26,14:00,USD,New Home Sales,high,619K,636K,634K
2024-06-26,14:30,USD,Crude Oil Inventories,low,3.6M,-2.6M,-2.5M
2024-06-26,20:30,USD,Bank Stress Test Results,low,,,
2024-06-26,23:50,JPY,Retail Sales y/y,low,3.0%,2.0%,2.4%
2024-06-27,01:00,AUD,MI Inflation Expectations,low,4.4%,,4.1%
2024-06-27,01:00,NZD,ANZ Business Confidence,low,6.1,,11.2
2024-06-27,02:00,NZD,RBNZ Statement of Intent,medium,,,
2024-06-27,08:00,EUR,M3 Money Supply y/y,low,1.6%,1.5%,1.3%
2024-06-27,08:00,EUR,Private Loans y/y,low,0.3%,0.3%,0.2%
2024-06-27,09:09,EUR,Italian 10-y Bond Auction,low,4.011.4,,3.971.5
2024-06-27,09:30,GBP,BOE Gov Bailey Speaks,high,,,
2024-06-27,09:30,GBP,BOE Financial Stability Report,low,,,
2024-06-27,09:30,GBP,FPC Meeting Minutes,low,,,
2024-06-27,09:30,GBP,FPC Statement,low,,,
2024-06-27,10:00,AUD,RBA Deputy Gov Hauser Speaks,low,,,
2024-06-27,12:30,USD,Final GDP q/q,high,1.4%,1.4%,1.3%
2024-06-27,12:30,USD,Unemployment Claims,high,233K,236K,238K
2024-06-27,12:30,USD,Core Durable Goods Orders m/m,medium,-0.1%,0.2%,0.4%
2024-06-27,12:30,USD,Durable Goods Orders m/m,medium,0.1%,-0.5%,0.7%
2024-06-27,12:30,USD,Final GDP Price Index q/q,medium,3.1%,3.0%,3.0%
2024-06-27,12:30,USD,Goods Trade Balance,low,-100.6B,-96.0B,-99.4B
2024-06-27,12:30,USD,Prelim Wholesale Inventories m/m,low,0.6%,0.1%,0.2%
2024-06-27,14:00,USD,Pending Home Sales m/m,high,-2.1%,0.6%,-7.7%
2024-06-27,14:30,USD,Natural Gas Storage,low,52B,53B,71B
2024-06-27,20:00,NZD,Bank Holiday,holiday,,,
2024-06-27,23:30,JPY,Tokyo Core CPI y/y,medium,2.1%,2.0%,1.9%
2024-06-27,23:30,JPY,Unemployment Rate,low,2.6%,2.6%,2.6%
2024-06-27,23:50,JPY,Prelim Industrial Production m/m,low,2.8%,2.0%,-0.1%
2024-06-28,01:00,USD,President Biden Speaks,medium,,,
