date,time,currency,event,impact,actual,forecast,previous
2023-08-02,07:00,EUR,Spanish Unemployment Change,low,-11.0K,-38.2K,-50.3K
2023-08-02,07:30,CHF,Manufacturing PMI,low,38.5,43.8,44.9
2023-08-02,12:15,USD,ADP Non-Farm Employment Change,high,324K,191K,497K
2023-08-02,14:30,USD,Crude Oil Inventories,low,-17.0M,-0.9M,-0.6M
2023-08-03,01:00,NZD,ANZ Commodity Prices m/m,low,-2.6%,,-2.3%
2023-08-03,01:30,AUD,Goods Trade Balance,medium,11.32B,10.87B,11.79B
2023-08-03,01:45,CNY,RatingDog Services PMI,medium,54.1,52.5,53.9
2023-08-03,06:00,EUR,German Trade Balance,low,18.7B,15.0B,14.4B
2023-08-03,06:30,CHF,CPI m/m,high,-0.1%,-0.1%,0.1%
2023-08-03,06:45,EUR,French Gov Budget Balance,low,-116.2B,,-107.2B
2023-08-03,07:15,EUR,Spanish Services PMI,low,52.8,53.5,53.4
2023-08-03,07:45,EUR,Italian Services PMI,low,51.5,52.2,52.2
2023-08-03,07:50,EUR,French Final Services PMI,low,47.1,47.4,47.4
2023-08-03,07:55,EUR,German Final Services PMI,low,52.3,52.0,52.0
2023-08-03,08:00,EUR,Final Services PMI,low,50.9,51.1,51.1
2023-08-03,08:00,EUR,Italian Retail Sales m/m,low,-0.2%,0.2%,0.7%
2023-08-03,08:30,GBP,Final Services PMI,low,51.5,51.5,51.5
2023-08-03,08:44,EUR,Spanish 10-y Bond Auction,low,3.611.5,,3.551.5
2023-08-03,08:58,EUR,French 10-y Bond Auction,low,3.091.8,,3.041.9
2023-08-03,09:00,EUR,PPI m/m,low,-0.4%,-0.3%,-1.9%
2023-08-03,10:15,All,OPEC-JMMC Meetings,medium,,,
2023-08-03,11:00,GBP,BOE Monetary Policy Report,high,,,
2023-08-03,11:00,GBP,Monetary Policy Summary,high,,,
2023-08-03,11:00,GBP,MPC Official Bank Rate Votes,high,8-0-1,7-0-2,7-0-2
2023-08-03,11:00,GBP,Official Bank Rate,high,5.25%,5.25%,5.00%
2023-08-03,11:30,GBP,BOE Gov Bailey Speaks,high,,,
2023-08-03,11:30,USD,Challenger Job Cuts y/y,low,-8.2%,,25.2%
2023-08-03,12:30,USD,Unemployment Claims,high,227K,226K,221K
2023-08-03,12:30,USD,Prelim Nonfarm Productivity q/q,low,3.7%,2.1%,-2.7%
2023-08-03,12:30,USD,Prelim Unit Labor Costs q/q,low,1.6%,2.5%,6.3%
2023-08-03,13:45,USD,Final Services PMI,low,52.3,52.4,52.4
2023-08-03,14:00,USD,ISM Services PMI,high,52.7,53.1,53.9
2023-08-03,14:00,USD,Factory Orders m/m,low,2.3%,2.0%,0.3%
2023-08-03,14:30,USD,Natural Gas Storage,low,14B,18B,16B
2023-08-04,01:30,AUD,RBA Monetary Policy Statement,medium,,,
2023-08-04,06:00,EUR,German Factory Orders m/m,low,7.0%,-2.1%,6.4%
2023-08-04,06:45,EUR,French Industrial Production m/m,low,-0.9%,-0.3%,1.2%
2023-08-04,06:45,EUR,French Prelim Private Payrolls q/q,low,0.1%,0.2%,0.2%
2023-08-04,08:00,EUR,Italian Industrial Production m/m,low,0.5%,-0.3%,1.6%
2023-08-04,08:30,GBP,Construction PMI,low,51.7,48.1,48.9
2023-08-04,09:00,EUR,Retail Sales m/m,low,-0.3%,0.3%,0.0%
2023-08-04,11:15,GBP,MPC Member Pill Speaks,low,,,
2023-08-04,12:30,CAD,Employment Change,high,-6.4K,24.6K,59.9K
2023-08-04,12:30,CAD,Unemployment Rate,high,5.5%,5.5%,5.4%
2023-08-04,12:30,USD,Average Hourly Earnings m/m,high,0.4%,0.3%,0.4%
2023-08-04,12:30,USD,Non-Farm Employment Change,high,187K,205K,209K
2023-08-04,12:30,USD,Unemployment Rate,high,3.5%,3.6%,3.6%
2023-08-04,14:00,CAD,Ivey PMI,medium,48.6,49.1,50.2
2023-08-06,22:00,AUD,Bank Holiday,holiday,,,
2023-08-06,23:50,JPY,BOJ Summary of Opinions,low,,,
2023-08-07,01:30,AUD,ANZ Job Advertisements m/m,low,0.4%,,-2.5%
2023-08-07,05:00,JPY,Leading Indicators,low,108.9%,108.9%,109.5%
2023-08-07,05:45,CHF,Unemployment Rate,low,2.1%,2.0%,2.0%
2023-08-07,06:00,EUR,German Industrial Production m/m,low,-1.5%,-0.4%,-0.2%
2023-08-07,06:00,GBP,Halifax HPI m/m,low,-0.3%,0.0%,-0.1%
2023-08-07,07:00,CHF,Foreign Currency Reserves,medium,698B,,725B
2023-08-07,08:30,EUR,Sentix Investor Confidence,low,-18.9,-24.3,-22.5
2023-08-07,12:00,CAD,Bank Holiday,holiday,,,
2023-08-07,12:30,USD,FOMC Member Bowman Speaks,low,,,
2023-08-07,16:00,GBP,MPC Member Pill Speaks,low,,,
2023-08-07,19:00,USD,Consumer Credit m/m,low,17.8B,13.8B,7.2B
2023-08-07,23:01,GBP,BRC Retail Sales Monitor y/y,low,1.8%,3.0%,4.2%
2023-08-07,23:30,JPY,Average Cash Earnings y/y,low,2.3%,3.0%,2.5%
2023-08-07,23:30,JPY,Household Spending y/y,low,-4.2%,-3.9%,-4.0%
2023-08-07,23:50,JPY,Bank Lending y/y,low,2.9%,3.0%,3.2%
2023-08-07,23:50,JPY,Current Account,low,2.35T,2.24T,1.70T
2023-08-08,00:30,AUD,Westpac Consumer Sentiment,low,-0.4%,,2.7%
2023-08-08,01:30,AUD,NAB Business Confidence,medium,2,,0
2023-08-08,01:30,AUD,Household Spending m/m,low,1.6%,,0.4%
2023-08-08,03:08,CNY,Trade Balance,low,576B,495B,491B
2023-08-08,03:09,CNY,USD-Denominated Trade Balance,low,80.6B,70.8B,70.6B
2023-08-08,03:35,JPY,30-y Bond Auction,low,1.593.5,,1.223.0
2023-08-08,05:00,JPY,Economy Watchers Sentiment,low,54.4,54.0,53.6
2023-08-08,06:00,EUR,German Final CPI m/m,low,0.3%,0.3%,0.3%
2023-08-08,06:45,EUR,French Trade Balance,low,-6.7B,-8.0B,-8.4B
2023-08-08,10:00,USD,NFIB Small Business Index,low,91.9,91.2,91.0
2023-08-08,12:15,USD,FOMC Member Harker Speaks,medium,,,
2023-08-08,12:30,CAD,Trade Balance,low,-3.7B,-2.8B,-3.4B
2023-08-08,12:30,USD,Trade Balance,low,-65.5B,-65.1B,-69.0B
2023-08-08,14:00,USD,Final Wholesale Inventories m/m,low,-0.5%,-0.3%,-0.3%
2023-08-08,14:00,USD,RCM/TIPP Economic Optimism,low,40.3,43.0,41.3
2023-08-08,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-08-08,23:50,JPY,M2 Money Stock y/y,low,2.4%,2.6%,2.6%
2023-08-09,01:30,CNY,CPI y/y,high,-0.3%,-0.4%,0.0%
2023-08-09,01:30,CNY,PPI y/y,medium,-4.4%,-4.0%,-5.4%
2023-08-09,03:00,NZD,Inflation Expectations q/q,high,2.83%,,2.79%
2023-08-09,05:58,JPY,Prelim Machine Tool Orders y/y,low,-19.8%,,-21.7%
2023-08-09,09:02,GBP,10-y Bond Auction,low,4.352.6,,4.602.7
2023-08-09,09:34,EUR,German 10-y Bond Auction,low,2.461.6,,2.641.9
2023-08-09,12:30,CAD,Building Permits m/m,low,6.1%,-2.1%,10.5%
2023-08-09,14:30,USD,Crude Oil Inventories,low,5.9M,2.1M,-17.0M
2023-08-09,17:01,USD,10-y Bond Auction,medium,4.002.6,,3.862.5
2023-08-09,23:01,GBP,RICS House Price Balance,low,-53%,-50%,-46%
2023-08-09,23:50,JPY,PPI y/y,low,3.6%,3.5%,4.1%
2023-08-10,01:00,AUD,MI Inflation Expectations,low,4.9%,,5.2%
2023-08-10,08:00,EUR,ECB Economic Bulletin,low,,,
2023-08-10,12:30,USD,Core CPI m/m,high,0.2%,0.2%,0.2%
2023-08-10,12:30,USD,Core CPI y/y,high,4.7%,4.7%,4.8%
2023-08-10,12:30,USD,CPI m/m,high,0.2%,0.2%,0.2%
2023-08-10,12:30,USD,CPI y/y,high,3.2%,3.3%,3.0%
2023-08-10,12:30,USD,Unemployment Claims,high,248K,231K,227K
2023-08-10,14:00,USD,Mortgage Delinquencies,low,3.37%,,3.56%
2023-08-10,14:30,USD,Natural Gas Storage,low,29B,24B,14B
2023-08-10,17:01,USD,30-y Bond Auction,low,4.192.4,,3.912.4
2023-08-10,18:00,USD,Federal Budget Balance,low,-220.8B,-107.5B,-227.8B
2023-08-10,20:15,USD,FOMC Member Harker Speaks,medium,,,
2023-08-10,22:30,NZD,BusinessNZ Manufacturing Index,low,46.3,,47.5
2023-08-10,22:45,NZD,FPI m/m,low,-0.5%,,1.6%
2023-08-10,23:30,AUD,RBA Gov Lowe Speaks,high,,,
2023-08-11,00:00,JPY,Bank Holiday,holiday,,,
2023-08-11,06:00,GBP,GDP m/m,high,0.5%,0.2%,-0.1%
2023-08-11,06:00,GBP,Prelim GDP q/q,medium,0.2%,0.0%,0.1%
2023-08-11,06:00,GBP,Construction Output m/m,low,1.6%,0.0%,-0.2%
2023-08-11,06:00,GBP,Goods Trade Balance,low,-15.5B,-16.6B,-18.7B
2023-08-11,06:00,GBP,Index of Services 3m/3m,low,0.1%,0.0%,0.0%
2023-08-11,06:00,GBP,Industrial Production m/m,low,1.8%,0.2%,-0.6%
2023-08-11,06:00,GBP,Manufacturing Production m/m,low,2.4%,0.2%,-0.2%
2023-08-11,06:00,GBP,Prelim Business Investment q/q,low,3.4%,-1.0%,0.7%
2023-08-11,06:45,EUR,French Final CPI m/m,low,0.1%,0.0%,0.0%
2023-08-11,08:00,EUR,Italian Trade Balance,low,7.72B,4.23B,4.71B
2023-08-11,08:33,CNY,New Loans,medium,346B,790B,3050B
2023-08-11,08:33,CNY,M2 Money Supply y/y,low,10.7%,11.0%,11.3%
2023-08-11,12:01,GBP,NIESR GDP Estimate,low,0.3%,,0.0%
2023-08-11,12:30,USD,Core PPI m/m,high,0.3%,0.2%,0.1%
2023-08-11,12:30,USD,PPI m/m,high,0.3%,0.2%,0.1%
2023-08-11,14:00,USD,Prelim UoM Consumer Sentiment,high,71.2,71.4,72.6
2023-08-11,14:00,USD,Prelim UoM Inflation Expectations,medium,3.3%,,3.4%
2023-08-13,22:30,NZD,BusinessNZ Services Index,low,47.8,,50.1
2023-08-13,22:45,NZD,Visitor Arrivals m/m,low,11.3%,,-27.5%
2023-08-14,06:00,EUR,German WPI m/m,low,-0.2%,-0.1%,-0.2%
2023-08-14,13:45,USD,Cleveland Fed Inflation Expectations,low,4.3%,,5.0%
2023-08-14,23:50,JPY,Prelim GDP Price Index y/y,low,3.4%,3.8%,2.0%
2023-08-14,23:50,JPY,Prelim GDP q/q,low,1.5%,0.8%,0.4%
2023-08-15,01:30,AUD,Monetary Policy Meeting Minutes,high,,,
2023-08-15,01:30,AUD,Wage Price Index q/q,high,0.8%,0.9%,0.8%
2023-08-15,02:00,CNY,Industrial Production y/y,high,3.7%,4.3%,4.4%
2023-08-15,02:00,CNY,Retail Sales y/y,medium,2.5%,4.2%,3.1%
2023-08-15,02:00,CNY,Fixed Asset Investment ytd/y,low,3.4%,3.8%,3.8%
2023-08-15,02:00,CNY,NBS Press Conference,low,,,
2023-08-15,02:00,CNY,Unemployment Rate,low,5.3%,5.2%,5.2%
2023-08-15,04:30,JPY,Revised Industrial Production m/m,low,2.4%,2.0%,2.0%
2023-08-15,06:00,GBP,Claimant Count Change,high,29.0K,19.6K,25.7K
2023-08-15,06:00,GBP,Average Earnings Index 3m/y,medium,8.2%,7.3%,6.9%
2023-08-15,06:00,GBP,Unemployment Rate,low,4.2%,4.0%,4.0%
2023-08-15,06:30,CHF,PPI m/m,low,-0.1%,0.2%,0.0%
2023-08-15,07:01,EUR,French Bank Holiday,holiday,,,
2023-08-15,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-08-15,09:00,EUR,German ZEW Economic Sentiment,medium,-12.3,-15.0,-14.7
2023-08-15,09:00,EUR,ZEW Economic Sentiment,low,-5.5,-12.0,-12.2
2023-08-15,12:30,CAD,CPI m/m,high,0.6%,0.3%,0.1%
2023-08-15,12:30,CAD,Median CPI y/y,high,3.7%,3.7%,3.9%
2023-08-15,12:30,CAD,Trimmed CPI y/y,high,3.6%,3.6%,3.7%
2023-08-15,12:30,CAD,Common CPI y/y,medium,4.8%,5.0%,5.1%
2023-08-15,12:30,CAD,Manufacturing Sales m/m,low,-1.7%,-2.1%,1.2%
2023-08-15,12:30,USD,Core Retail Sales m/m,high,1.0%,0.4%,0.2%
2023-08-15,12:30,USD,Empire State Manufacturing Index,high,-19.0,-0.9,1.1
2023-08-15,12:30,USD,Retail Sales m/m,high,0.7%,0.4%,0.2%
2023-08-15,12:30,USD,Import Prices m/m,low,0.4%,0.2%,-0.2%
2023-08-15,12:32,CAD,Core CPI m/m,low,0.5%,,-0.1%
2023-08-15,13:30,GBP,CB Leading Index m/m,low,-0.8%,,-0.4%
2023-08-15,14:00,USD,Business Inventories m/m,low,0.0%,0.2%,0.2%
2023-08-15,14:00,USD,NAHB Housing Market Index,low,50,56,56
2023-08-15,14:45,NZD,GDT Price Index,low,-7.4%,,-4.3%
2023-08-15,15:00,USD,FOMC Member Kashkari Speaks,low,,,
2023-08-15,20:00,USD,TIC Long-Term Purchases,low,195.9B,50.0B,25.8B
2023-08-15,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-08-16,00:30,AUD,MI Leading Index m/m,low,0.0%,,0.1%
2023-08-16,01:30,CNY,New Home Prices m/m,low,-0.23%,,-0.06%
2023-08-16,02:00,NZD,Official Cash Rate,high,5.50%,5.50%,5.50%
2023-08-16,02:00,NZD,RBNZ Monetary Policy Statement,high,,,
2023-08-16,02:00,NZD,RBNZ Rate Statement,high,,,
2023-08-16,03:00,NZD,RBNZ Press Conference,high,,,
2023-08-16,06:00,GBP,CPI y/y,high,6.8%,6.7%,7.9%
2023-08-16,06:00,GBP,Core CPI y/y,low,6.9%,6.8%,6.9%
2023-08-16,06:00,GBP,PPI Input m/m,low,-0.4%,-0.1%,-1.3%
2023-08-16,06:00,GBP,PPI Output m/m,low,0.1%,-0.2%,-0.3%
2023-08-16,06:00,GBP,RPI y/y,low,9.0%,9.1%,10.7%
2023-08-16,08:30,GBP,HPI y/y,low,1.7%,1.8%,1.9%
2023-08-16,09:00,EUR,Flash Employment Change q/q,low,0.2%,0.4%,0.6%
2023-08-16,09:00,EUR,Flash GDP q/q,low,0.3%,0.3%,0.3%
2023-08-16,09:00,EUR,Industrial Production m/m,low,0.5%,-0.1%,0.2%
2023-08-16,09:36,EUR,German 30-y Bond Auction,low,2.682.2,,2.402.0
2023-08-16,12:15,CAD,Housing Starts,low,255K,245K,281K
2023-08-16,12:30,CAD,Wholesale Sales m/m,low,-2.8%,-4.2%,3.5%
2023-08-16,12:30,USD,Building Permits,medium,1.44M,1.47M,1.44M
2023-08-16,12:30,USD,Housing Starts,low,1.45M,1.45M,1.43M
2023-08-16,13:15,USD,Industrial Production m/m,medium,1.0%,0.3%,-0.5%
2023-08-16,13:15,USD,Capacity Utilization Rate,low,79.3%,79.1%,78.9%
2023-08-16,14:30,USD,Crude Oil Inventories,low,-6.0M,-2.4M,5.9M
2023-08-16,18:00,USD,FOMC Meeting Minutes,high,,,
2023-08-16,20:10,NZD,RBNZ Gov Orr Speaks,medium,,,
2023-08-16,22:45,NZD,PPI Input q/q,low,-0.2%,0.4%,0.2%
2023-08-16,22:45,NZD,PPI Output q/q,low,0.2%,0.8%,0.3%
2023-08-16,23:50,JPY,Core Machinery Orders m/m,low,2.7%,3.6%,-7.6%
2023-08-16,23:50,JPY,Trade Balance,low,-0.56T,-0.44T,-0.55T
2023-08-17,01:30,AUD,Employment Change,high,-14.6K,14.6K,32.6K
2023-08-17,01:30,AUD,Unemployment Rate,high,3.7%,3.6%,3.5%
2023-08-17,04:30,JPY,Tertiary Industry Activity m/m,low,-0.4%,-0.1%,1.2%
2023-08-17,09:00,EUR,Trade Balance,low,12.5B,3.8B,-0.9B
2023-08-17,12:30,CAD,Foreign Securities Purchases,low,12.56B,13.20B,11.16B
2023-08-17,12:30,USD,Unemployment Claims,high,239K,240K,248K
2023-08-17,12:30,USD,Philly Fed Manufacturing Index,medium,12.0,-9.8,-13.5
2023-08-17,14:00,USD,CB Leading Index m/m,low,-0.4%,-0.4%,-0.7%
2023-08-17,14:30,USD,Natural Gas Storage,low,35B,35B,29B
2023-08-17,23:30,JPY,National Core CPI y/y,low,3.1%,3.1%,3.3%
2023-08-18,06:00,GBP,Retail Sales m/m,medium,-1.2%,-0.6%,0.7%
2023-08-18,08:34,CNY,Foreign Direct Investment ytd/y,low,-4.0%,,-2.7%
2023-08-18,09:00,EUR,Final Core CPI y/y,low,5.5%,5.5%,5.5%
2023-08-18,09:00,EUR,Final CPI y/y,low,5.3%,5.3%,5.3%
2023-08-18,12:30,CAD,IPPI m/m,low,0.4%,0.2%,-0.6%
2023-08-18,12:30,CAD,RMPI m/m,low,3.5%,2.1%,-1.5%
2023-08-20,22:45,NZD,Trade Balance,low,-1107M,-50M,9M
2023-08-20,23:01,GBP,Rightmove HPI m/m,low,-1.9%,,-0.2%
2023-08-21,01:15,CNY,1-y Loan Prime Rate,high,3.45%,3.40%,3.55%
2023-08-21,01:15,CNY,5-y Loan Prime Rate,medium,4.20%,4.05%,4.20%
2023-08-21,03:00,NZD,Credit Card Spending y/y,low,3.6%,,5.0%
2023-08-21,06:00,EUR,German PPI m/m,low,-1.1%,-0.1%,-0.3%
2023-08-21,10:00,EUR,German Buba Monthly Report,low,,,
2023-08-21,12:30,CAD,NHPI m/m,low,-0.1%,0.0%,0.1%
2023-08-22,05:00,JPY,BOJ Core CPI y/y,low,3.3%,2.9%,3.0%
2023-08-22,06:00,CHF,Trade Balance,low,3.13B,4.50B,4.82B
2023-08-22,06:00,GBP,Public Sector Net Borrowing,low,3.5B,3.8B,17.7B
2023-08-22,08:00,EUR,Current Account,low,35.8B,10.2B,9.1B
2023-08-22,08:15,All,BRICS Summit,medium,,,
2023-08-22,10:00,GBP,CBI Industrial Order Expectations,low,-15,-11,-9
2023-08-22,13:59,USD,Richmond Manufacturing Index,medium,-7,-10,-9
2023-08-22,14:00,USD,Existing Home Sales,medium,4.07M,4.15M,4.16M
2023-08-22,14:30,AUD,CB Leading Index m/m,low,0.0%,,0.1%
2023-08-22,18:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-08-22,18:32,USD,FOMC Member Bowman Speaks,low,,,
2023-08-22,19:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-08-22,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-08-22,22:45,NZD,Retail Sales q/q,medium,-1.0%,-0.4%,-1.4%
2023-08-22,22:45,NZD,Core Retail Sales q/q,low,-1.8%,-0.2%,-1.1%
2023-08-22,23:00,AUD,Flash Manufacturing PMI,low,49.4,,49.6
2023-08-22,23:00,AUD,Flash Services PMI,low,46.7,,48.0
2023-08-23,00:30,JPY,Flash Manufacturing PMI,low,49.7,49.6,49.4
2023-08-23,07:15,EUR,French Flash Manufacturing PMI,high,46.4,45.1,44.5
2023-08-23,07:15,EUR,French Flash Services PMI,high,46.7,47.5,47.4
2023-08-23,07:30,EUR,German Flash Manufacturing PMI,high,39.1,38.9,38.8
2023-08-23,07:30,EUR,German Flash Services PMI,high,47.3,51.5,52.0
2023-08-23,08:00,EUR,Flash Manufacturing PMI,medium,43.7,42.8,42.7
2023-08-23,08:00,EUR,Flash Services PMI,medium,48.3,50.6,51.1
2023-08-23,08:15,All,BRICS Summit,medium,,,
2023-08-23,08:30,GBP,Flash Manufacturing PMI,high,42.5,45.1,45.0
2023-08-23,08:30,GBP,Flash Services PMI,high,48.7,50.9,51.5
2023-08-23,12:30,CAD,Core Retail Sales m/m,medium,-0.8%,0.3%,0.0%
2023-08-23,12:30,CAD,Retail Sales m/m,medium,0.1%,0.0%,0.2%
2023-08-23,13:45,USD,Flash Manufacturing PMI,high,47.0,48.9,49.0
2023-08-23,13:45,USD,Flash Services PMI,high,51.0,52.1,52.4
2023-08-23,14:00,EUR,Consumer Confidence,low,-16,-15,-15
2023-08-23,14:00,USD,Prelim Benchmark Payrolls Revision,high,-306K,,462K
2023-08-23,14:00,USD,New Home Sales,medium,714K,705K,697K
2023-08-23,14:30,USD,Crude Oil Inventories,low,-6.1M,-2.9M,-6.0M
2023-08-24,08:15,All,BRICS Summit,medium,,,
2023-08-24,10:00,GBP,CBI Realized Sales,low,-44,-14,-25
2023-08-24,12:30,CAD,Corporate Profits q/q,low,-2.0%,,-5.6%
2023-08-24,12:30,USD,Unemployment Claims,high,230K,239K,239K
2023-08-24,12:30,USD,Core Durable Goods Orders m/m,medium,0.5%,0.2%,0.6%
2023-08-24,12:30,USD,Durable Goods Orders m/m,medium,-5.2%,-4.1%,4.7%
2023-08-24,14:30,USD,Natural Gas Storage,low,18B,36B,35B
2023-08-24,16:00,USD,FOMC Member Harker Speaks,medium,,,
2023-08-24,16:15,All,Jackson Hole Symposium,medium,,,
2023-08-24,23:01,GBP,GfK Consumer Confidence,low,-25,-29,-30
2023-08-24,23:30,JPY,Tokyo Core CPI y/y,medium,2.8%,2.9%,3.0%
2023-08-24,23:50,JPY,SPPI y/y,low,1.7%,1.2%,1.2%
2023-08-25,06:00,EUR,German Final GDP q/q,low,0.0%,0.0%,0.0%
2023-08-25,08:00,EUR,German ifo Business Climate,high,85.7,86.8,87.3
2023-08-25,13:00,EUR,Belgian NBB Business Climate,low,-14.9,-13.5,-14.8
2023-08-25,14:00,USD,Revised UoM Consumer Sentiment,high,69.5,71.2,71.2
2023-08-25,14:00,USD,Revised UoM Inflation Expectations,low,3.5%,,3.3%
2023-08-25,14:05,USD,FOMC Member Powell Speaks,high,,,
2023-08-25,15:00,USD,FOMC Member Harker Speaks,medium,,,
2023-08-25,15:30,USD,FOMC Member Harker Speaks,medium,,,
2023-08-25,16:15,All,Jackson Hole Symposium,high,,,
2023-08-25,16:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-08-25,18:00,USD,FOMC Member Goolsbee Speaks,low,,,
2023-08-25,19:00,EUR,ECB President Lagarde Speaks,high,,,
2023-08-26,16:15,All,Jackson Hole Symposium,medium,,,
2023-08-26,16:25,GBP,MPC Member Broadbent Speaks,low,,,
2023-08-26,16:25,JPY,BOJ Gov Ueda Speaks,medium,,,
2023-08-28,01:30,AUD,Retail Sales m/m,medium,0.5%,0.2%,-0.8%
2023-08-28,07:00,GBP,Bank Holiday,holiday,,,
2023-08-28,08:00,EUR,M3 Money Supply y/y,low,-0.4%,0.0%,0.6%
2023-08-28,08:00,EUR,Private Loans y/y,low,1.3%,1.6%,1.7%
2023-08-28,12:00,EUR,German Buba President Nagel Speaks,low,,,
2023-08-28,13:00,CNY,CB Leading Index m/m,low,-0.6%,,0.1%
2023-08-28,23:01,GBP,BRC Shop Price Index y/y,low,6.9%,,7.6%
2023-08-28,23:30,JPY,Unemployment Rate,low,2.7%,2.5%,2.5%
2023-08-29,06:00,EUR,German GfK Consumer Climate,low,-25.5,-24.5,-24.4
2023-08-29,07:40,AUD,RBA Gov Bullock Speaks,high,,,
2023-08-29,13:00,USD,S&P/CS Composite-20 HPI y/y,high,-1.2%,-1.5%,-1.7%
2023-08-29,13:00,USD,HPI m/m,low,0.3%,0.2%,0.7%
2023-08-29,14:00,USD,CB Consumer Confidence,high,106.1,116.0,117.0
2023-08-29,14:00,USD,JOLTS Job Openings,high,8.83M,9.49M,9.58M
2023-08-29,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-08-29,22:45,NZD,Building Consents m/m,low,-5.2%,,3.5%
2023-08-30,01:30,AUD,CPI y/y,high,4.9%,5.2%,5.4%
2023-08-30,01:30,AUD,Building Approvals m/m,low,-8.1%,-0.5%,-7.7%
2023-08-30,01:30,AUD,Construction Work Done q/q,low,0.4%,0.9%,1.8%
2023-08-30,05:00,JPY,Consumer Confidence,low,36.2,37.5,37.1
2023-08-30,06:00,EUR,German Import Prices m/m,low,-0.6%,-0.3%,-1.6%
2023-08-30,06:29,EUR,German Prelim CPI m/m,high,0.3%,0.3%,0.3%
2023-08-30,07:00,CHF,KOF Economic Barometer,low,91.1,90.9,92.2
2023-08-30,07:00,EUR,Spanish Flash CPI y/y,high,2.6%,2.5%,2.3%
2023-08-30,08:00,CHF,UBS Economic Expectations,low,-38.6,,-32.6
2023-08-30,08:30,GBP,M4 Money Supply m/m,low,-0.5%,0.1%,-0.1%
2023-08-30,08:30,GBP,Mortgage Approvals,low,49K,51K,55K
2023-08-30,08:30,GBP,Net Lending to Individuals m/m,low,1.4B,1.4B,1.8B
2023-08-30,09:14,EUR,Italian 10-y Bond Auction,low,4.201.6,,4.101.4
2023-08-30,12:15,USD,ADP Non-Farm Employment Change,high,177K,194K,324K
2023-08-30,12:30,USD,Prelim GDP q/q,high,2.1%,2.4%,2.4%
2023-08-30,12:30,USD,Prelim GDP Price Index q/q,medium,2.0%,2.2%,2.2%
