date,time,currency,event,impact,actual,forecast,previous
2023-04-06,01:30,AUD,RBA Financial Stability Review,low,,,
2023-04-06,01:45,CNY,RatingDog Services PMI,low,57.8,55.0,55.0
2023-04-06,03:35,JPY,30-y Bond Auction,low,1.353.2,,1.423.0
2023-04-06,05:45,CHF,Unemployment Rate,low,1.9%,1.9%,1.9%
2023-04-06,06:00,EUR,German Industrial Production m/m,low,2.0%,-0.1%,3.5%
2023-04-06,06:00,GBP,Halifax HPI m/m,low,0.8%,-0.5%,1.1%
2023-04-06,07:00,CHF,Foreign Currency Reserves,low,743B,,771B
2023-04-06,08:30,GBP,Construction PMI,low,50.7,53.4,54.6
2023-04-06,08:30,GBP,Housing Equity Withdrawal q/q,low,-14.9B,2.3B,-5.8B
2023-04-06,09:05,EUR,French 10-y Bond Auction,low,2.702.0,,3.202.3
2023-04-06,11:30,USD,Challenger Job Cuts y/y,low,319.4%,,410.1%
2023-04-06,12:30,CAD,Employment Change,high,34.7K,10.2K,21.8K
2023-04-06,12:30,CAD,Unemployment Rate,high,5.0%,5.1%,5.0%
2023-04-06,12:30,USD,Unemployment Claims,high,228K,200K,198K
2023-04-06,14:00,CAD,Ivey PMI,medium,58.2,52.0,51.6
2023-04-06,14:30,USD,Natural Gas Storage,low,-23B,-20B,-47B
2023-04-06,21:00,NZD,Bank Holiday,holiday,,,
2023-04-06,22:00,AUD,Bank Holiday,holiday,,,
2023-04-06,23:30,JPY,Average Cash Earnings y/y,low,1.1%,1.2%,0.8%
2023-04-06,23:30,JPY,Household Spending y/y,low,1.6%,4.9%,-0.3%
2023-04-07,04:59,JPY,Leading Indicators,low,97.7%,97.5%,96.5%
2023-04-07,06:00,CHF,Bank Holiday,holiday,,,
2023-04-07,06:45,EUR,French Trade Balance,low,-9.9B,-11.8B,-12.9B
2023-04-07,07:00,GBP,Bank Holiday,holiday,,,
2023-04-07,07:02,EUR,German Bank Holiday,holiday,,,
2023-04-07,12:00,CAD,Bank Holiday,holiday,,,
2023-04-07,12:30,USD,Average Hourly Earnings m/m,high,0.3%,0.3%,0.2%
2023-04-07,12:30,USD,Non-Farm Employment Change,high,236K,228K,311K
2023-04-07,12:30,USD,Unemployment Rate,high,3.5%,3.6%,3.6%
2023-04-07,19:00,USD,Consumer Credit m/m,low,15.3B,18.3B,14.8B
2023-04-09,21:00,NZD,Bank Holiday,holiday,,,
2023-04-09,22:00,AUD,Bank Holiday,holiday,,,
2023-04-09,23:50,JPY,Current Account,low,1.09T,1.43T,0.22T
2023-04-10,05:00,JPY,Consumer Confidence,low,33.9,31.9,31.1
2023-04-10,06:00,JPY,Economy Watchers Sentiment,low,53.3,52.9,52.0
2023-04-10,06:00,CHF,Bank Holiday,holiday,,,
2023-04-10,07:00,GBP,Bank Holiday,holiday,,,
2023-04-10,07:01,EUR,French Bank Holiday,holiday,,,
2023-04-10,07:02,EUR,German Bank Holiday,holiday,,,
2023-04-10,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-04-10,14:00,USD,Final Wholesale Inventories m/m,low,0.1%,0.2%,0.2%
2023-04-10,14:15,All,IMF Meetings,low,,,
2023-04-10,20:15,USD,FOMC Member Williams Speaks,low,,,
2023-04-10,23:01,GBP,BRC Retail Sales Monitor y/y,low,4.9%,5.1%,4.9%
2023-04-11,00:30,AUD,Westpac Consumer Sentiment,low,9.4%,,0.0%
2023-04-11,01:30,AUD,NAB Business Confidence,low,-1,,-4
2023-04-11,01:30,CNY,CPI y/y,low,0.7%,1.0%,1.0%
2023-04-11,01:30,CNY,PPI y/y,low,-2.5%,-2.5%,-1.4%
2023-04-11,05:58,JPY,Prelim Machine Tool Orders y/y,low,-15.2%,,-10.7%
2023-04-11,08:30,EUR,Sentix Investor Confidence,low,-8.7,-11.7,-11.1
2023-04-11,08:31,CNY,New Loans,medium,3890B,3300B,1810B
2023-04-11,08:31,CNY,M2 Money Supply y/y,low,12.7%,12.7%,12.9%
2023-04-11,09:00,EUR,Retail Sales m/m,low,-0.8%,-0.8%,0.3%
2023-04-11,10:00,USD,NFIB Small Business Index,low,90.1,89.6,90.9
2023-04-11,14:15,All,IMF Meetings,low,,,
2023-04-11,17:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-04-11,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-04-11,22:00,USD,FOMC Member Harker Speaks,medium,,,
2023-04-11,23:30,USD,FOMC Member Kashkari Speaks,low,,,
2023-04-11,23:50,JPY,Bank Lending y/y,low,3.0%,3.5%,3.3%
2023-04-11,23:50,JPY,Core Machinery Orders m/m,low,-4.5%,-6.4%,9.5%
2023-04-11,23:50,JPY,PPI y/y,low,7.2%,7.1%,8.2%
2023-04-12,01:30,AUD,Household Spending m/m,low,2.4%,,-14.8%
2023-04-12,04:45,AUD,RBA Gov Bullock Speaks,low,,,
2023-04-12,09:37,EUR,German 30-y Bond Auction,low,2.311.1,,2.321.1
2023-04-12,12:30,USD,Core CPI m/m,high,0.4%,0.4%,0.5%
2023-04-12,12:30,USD,Core CPI y/y,high,5.6%,5.6%,5.5%
2023-04-12,12:30,USD,CPI m/m,high,0.1%,0.2%,0.4%
2023-04-12,12:30,USD,CPI y/y,high,5.0%,5.1%,6.0%
2023-04-12,13:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-04-12,14:00,CAD,BOC Monetary Policy Report,high,,,
2023-04-12,14:00,CAD,BOC Rate Statement,high,,,
2023-04-12,14:00,CAD,Overnight Rate,high,4.50%,4.50%,4.50%
2023-04-12,14:15,All,IMF Meetings,low,,,
2023-04-12,14:30,USD,Crude Oil Inventories,low,0.6M,-1.0M,-3.7M
2023-04-12,15:00,CAD,BOC Press Conference,high,,,
2023-04-12,15:15,All,G20 Meetings,medium,,,
2023-04-12,17:01,USD,10-y Bond Auction,medium,3.462.4,,3.992.4
2023-04-12,18:00,USD,FOMC Meeting Minutes,high,,,
2023-04-12,18:00,USD,Federal Budget Balance,low,-378.1B,-309.5B,-262.4B
2023-04-12,19:15,GBP,BOE Gov Bailey Speaks,high,,,
2023-04-12,23:01,GBP,RICS House Price Balance,low,-43%,-47%,-48%
2023-04-12,23:50,JPY,M2 Money Stock y/y,low,2.6%,2.5%,2.6%
2023-04-13,01:30,AUD,Employment Change,high,53.0K,20.8K,64.6K
2023-04-13,01:30,AUD,Unemployment Rate,high,3.5%,3.6%,3.5%
2023-04-13,02:56,AUD,MI Inflation Expectations,low,4.6%,,5.0%
2023-04-13,03:24,CNY,USD-Denominated Trade Balance,low,88.2B,40.0B,116.9B
2023-04-13,03:25,CNY,Trade Balance,low,601B,275B,810B
2023-04-13,06:00,EUR,German Final CPI m/m,low,0.8%,0.8%,0.8%
2023-04-13,06:00,GBP,GDP m/m,high,0.0%,0.1%,0.3%
2023-04-13,06:00,GBP,Construction Output m/m,low,2.4%,0.9%,-1.7%
2023-04-13,06:00,GBP,Goods Trade Balance,low,-17.5B,-16.9B,-17.9B
2023-04-13,06:00,GBP,Index of Services 3m/3m,low,0.1%,-0.1%,0.0%
2023-04-13,06:00,GBP,Industrial Production m/m,low,-0.2%,0.2%,-0.3%
2023-04-13,06:00,GBP,Manufacturing Production m/m,low,0.0%,0.2%,-0.4%
2023-04-13,08:00,EUR,Italian Industrial Production m/m,low,-0.2%,0.5%,-0.7%
2023-04-13,08:30,GBP,BOE Credit Conditions Survey,low,,,
2023-04-13,08:48,EUR,Spanish 10-y Bond Auction,low,3.401.4,,3.361.6
2023-04-13,09:00,EUR,Industrial Production m/m,low,1.5%,0.9%,0.7%
2023-04-13,09:02,GBP,10-y Bond Auction,low,3.593.0,,3.502.4
2023-04-13,11:08,GBP,NIESR GDP Estimate,low,0.1%,,-0.1%
2023-04-13,11:45,EUR,German Buba President Nagel Speaks,low,,,
2023-04-13,12:30,USD,Core PPI m/m,high,-0.1%,0.2%,0.0%
2023-04-13,12:30,USD,PPI m/m,high,-0.5%,0.0%,-0.1%
2023-04-13,12:30,USD,Unemployment Claims,high,239K,233K,228K
2023-04-13,13:00,CAD,BOC Gov Macklem Speaks,high,,,
2023-04-13,13:00,GBP,MPC Member Pill Speaks,low,,,
2023-04-13,13:30,GBP,CB Leading Index m/m,low,-0.8%,,-0.6%
2023-04-13,14:15,All,IMF Meetings,low,,,
2023-04-13,14:30,USD,Natural Gas Storage,low,25B,25B,-23B
2023-04-13,15:15,All,G20 Meetings,medium,,,
2023-04-13,17:01,USD,30-y Bond Auction,medium,3.662.4,,3.882.4
2023-04-13,18:00,EUR,German Buba President Nagel Speaks,low,,,
2023-04-13,22:30,NZD,BusinessNZ Manufacturing Index,low,48.1,,52.0
2023-04-13,22:45,NZD,Visitor Arrivals m/m,low,0.6%,,-26.3%
2023-04-14,06:00,EUR,German WPI m/m,low,0.2%,0.2%,0.1%
2023-04-14,06:30,CHF,PPI m/m,low,0.2%,0.1%,-0.2%
2023-04-14,06:45,EUR,French Final CPI m/m,low,0.9%,0.8%,0.8%
2023-04-14,12:30,CAD,Manufacturing Sales m/m,low,-3.6%,-2.5%,4.1%
2023-04-14,12:30,USD,Core Retail Sales m/m,high,-0.8%,-0.4%,-0.1%
2023-04-14,12:30,USD,Retail Sales m/m,high,-1.0%,-0.4%,-0.4%
2023-04-14,12:30,USD,Import Prices m/m,low,-0.6%,-0.1%,-0.1%
2023-04-14,12:45,USD,FOMC Member Waller Speaks,medium,,,
2023-04-14,13:15,USD,Capacity Utilization Rate,low,79.8%,79.1%,78.0%
2023-04-14,13:15,USD,Industrial Production m/m,low,0.4%,0.3%,0.0%
2023-04-14,14:00,USD,Prelim UoM Consumer Sentiment,high,63.5,62.0,63.4
2023-04-14,14:00,USD,Prelim UoM Inflation Expectations,medium,4.6%,,3.8%
2023-04-14,14:00,USD,Business Inventories m/m,low,0.2%,0.2%,-0.1%
2023-04-14,14:15,All,IMF Meetings,low,,,
2023-04-14,15:30,GBP,MPC Member Tenreyro Speaks,low,,,
2023-04-14,18:15,EUR,German Buba President Nagel Speaks,low,,,
2023-04-15,01:30,CNY,New Home Prices m/m,low,0.44%,,0.30%
2023-04-15,14:15,All,IMF Meetings,low,,,
2023-04-16,14:15,All,IMF Meetings,low,,,
2023-04-16,22:30,NZD,BusinessNZ Services Index,low,54.4,,55.8
2023-04-16,22:45,NZD,FPI m/m,low,0.8%,,1.5%
2023-04-17,12:30,CAD,Foreign Securities Purchases,low,4.62B,6.28B,4.21B
2023-04-17,12:30,CAD,Wholesale Sales m/m,low,-1.7%,-1.6%,2.4%
2023-04-17,12:30,USD,Empire State Manufacturing Index,high,10.8,-17.7,-24.6
2023-04-17,13:00,GBP,MPC Member Cunliffe Speaks,low,,,
2023-04-17,14:00,USD,NAHB Housing Market Index,low,45,45,44
2023-04-17,14:30,AUD,CB Leading Index m/m,low,-0.2%,,0.0%
2023-04-17,15:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-04-17,20:00,USD,TIC Long-Term Purchases,low,71.0B,40.3B,31.9B
2023-04-18,01:30,AUD,Monetary Policy Meeting Minutes,medium,,,
2023-04-18,02:00,CNY,GDP q/y,medium,4.5%,4.0%,2.9%
2023-04-18,02:00,CNY,Fixed Asset Investment ytd/y,low,5.1%,5.7%,5.5%
2023-04-18,02:00,CNY,Industrial Production y/y,low,3.9%,4.7%,2.4%
2023-04-18,02:00,CNY,NBS Press Conference,low,,,
2023-04-18,02:00,CNY,Retail Sales y/y,low,10.6%,7.3%,3.5%
2023-04-18,02:00,CNY,Unemployment Rate,low,5.3%,5.5%,5.6%
2023-04-18,06:00,GBP,Claimant Count Change,high,28.2K,-2.5K,-11.2K
2023-04-18,06:00,GBP,Average Earnings Index 3m/y,medium,5.9%,5.1%,5.7%
2023-04-18,06:00,GBP,Unemployment Rate,low,3.8%,3.7%,3.7%
2023-04-18,08:00,EUR,Italian Trade Balance,low,2.11B,-3.23B,-4.19B
2023-04-18,09:00,EUR,German ZEW Economic Sentiment,medium,4.1,15.5,13.0
2023-04-18,09:00,EUR,ZEW Economic Sentiment,low,6.4,12.2,10.0
2023-04-18,09:15,GBP,30-y Bond Auction,low,4.082.5,,3.862.7
2023-04-18,12:30,CAD,CPI m/m,high,0.5%,0.6%,0.4%
2023-04-18,12:30,CAD,Median CPI y/y,high,4.6%,4.5%,4.9%
2023-04-18,12:30,CAD,Trimmed CPI y/y,high,4.4%,4.4%,4.8%
2023-04-18,12:30,CAD,Common CPI y/y,medium,5.9%,6.0%,6.4%
2023-04-18,12:30,USD,Building Permits,low,1.41M,1.46M,1.52M
2023-04-18,12:30,USD,Housing Starts,low,1.42M,1.40M,1.45M
2023-04-18,12:32,CAD,Core CPI m/m,low,0.6%,,0.5%
2023-04-18,14:54,NZD,GDT Price Index,low,3.2%,,-4.7%
2023-04-18,15:30,CAD,BOC Gov Macklem Speaks,high,,,
2023-04-18,17:00,USD,FOMC Member Bowman Speaks,low,,,
2023-04-18,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-04-19,00:30,AUD,MI Leading Index m/m,low,0.0%,,-0.1%
2023-04-19,04:30,JPY,Revised Industrial Production m/m,low,4.6%,4.5%,4.5%
2023-04-19,06:00,GBP,CPI y/y,high,10.1%,9.8%,10.4%
2023-04-19,06:00,GBP,Core CPI y/y,low,6.2%,6.0%,6.2%
2023-04-19,06:00,GBP,PPI Input m/m,low,0.2%,-0.3%,-0.1%
2023-04-19,06:00,GBP,PPI Output m/m,low,0.1%,-0.2%,-0.3%
2023-04-19,06:00,GBP,RPI y/y,low,13.5%,13.3%,13.8%
2023-04-19,07:00,CHF,Gov Board Member Maechler Speaks,medium,,,
2023-04-19,08:00,EUR,Current Account,low,24.3B,10.3B,17.1B
2023-04-19,08:30,GBP,HPI y/y,low,5.5%,5.0%,6.3%
2023-04-19,09:00,EUR,Final Core CPI y/y,low,5.7%,5.7%,5.7%
2023-04-19,09:00,EUR,Final CPI y/y,low,6.9%,6.9%,6.9%
2023-04-19,09:34,EUR,German 10-y Bond Auction,low,2.511.9,,2.321.4
2023-04-19,12:13,CAD,Housing Starts,low,214K,236K,244K
2023-04-19,12:30,CAD,IPPI m/m,low,0.1%,-0.4%,-0.8%
2023-04-19,12:30,CAD,RMPI m/m,low,-1.7%,-0.7%,-0.4%
2023-04-19,14:30,USD,Crude Oil Inventories,low,-4.6M,-0.4M,0.6M
2023-04-19,16:00,CHF,Gov Board Member Schlegel Speaks,low,,,
2023-04-19,18:00,USD,Beige Book,low,,,
2023-04-19,21:30,GBP,MPC Member Mann Speaks,low,,,
2023-04-19,21:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-04-19,22:45,NZD,CPI q/q,high,1.2%,1.5%,1.4%
2023-04-19,23:00,USD,FOMC Member Williams Speaks,low,,,
2023-04-19,23:50,JPY,Trade Balance,low,-1.21T,-1.70T,-1.19T
2023-04-20,01:15,CNY,1-y Loan Prime Rate,medium,3.65%,3.65%,3.65%
2023-04-20,01:15,CNY,5-y Loan Prime Rate,medium,4.30%,4.30%,4.30%
2023-04-20,01:30,AUD,NAB Quarterly Business Confidence,low,-4,,-1
2023-04-20,02:00,AUD,RBA Gov Lowe Speaks,high,,,
2023-04-20,04:30,JPY,Tertiary Industry Activity m/m,low,0.7%,0.4%,0.9%
2023-04-20,06:00,EUR,German PPI m/m,low,-2.6%,-0.6%,-0.3%
2023-04-20,07:00,CNY,Foreign Direct Investment ytd/y,low,4.9%,,6.1%
2023-04-20,08:41,EUR,Spanish 10-y Bond Auction,low,3.511.4,,3.401.4
2023-04-20,09:00,EUR,Trade Balance,low,-0.1B,-8.5B,-11.3B
2023-04-20,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2023-04-20,12:15,EUR,ECB President Lagarde Speaks,medium,,,
2023-04-20,12:30,USD,Unemployment Claims,high,245K,240K,239K
2023-04-20,12:30,USD,Philly Fed Manufacturing Index,medium,-31.3,-19.1,-23.2
2023-04-20,14:00,EUR,Consumer Confidence,low,-18,-19,-19
2023-04-20,14:00,USD,Existing Home Sales,medium,4.44M,4.50M,4.58M
2023-04-20,14:00,USD,CB Leading Index m/m,low,-1.2%,-0.7%,-0.3%
2023-04-20,14:15,USD,Treasury Sec Yellen Speaks,medium,,,
2023-04-20,14:30,USD,Natural Gas Storage,low,75B,69B,25B
2023-04-20,15:30,CAD,BOC Gov Macklem Speaks,high,,,
2023-04-20,16:00,USD,FOMC Member Waller Speaks,medium,,,
2023-04-20,19:00,USD,FOMC Member Bowman Speaks,low,,,
2023-04-20,20:30,GBP,MPC Member Tenreyro Speaks,low,,,
2023-04-20,23:00,AUD,Flash Manufacturing PMI,low,48.1,,48.7
2023-04-20,23:00,AUD,Flash Services PMI,low,52.6,,48.2
2023-04-20,23:01,GBP,GfK Consumer Confidence,low,-30,-35,-36
2023-04-20,23:30,JPY,National Core CPI y/y,low,3.1%,3.0%,3.1%
2023-04-20,23:45,USD,FOMC Member Harker Speaks,medium,,,
2023-04-21,00:30,JPY,Flash Manufacturing PMI,low,49.5,49.9,48.6
2023-04-21,06:00,GBP,Retail Sales m/m,medium,-0.9%,-0.5%,1.2%
2023-04-21,07:15,EUR,French Flash Manufacturing PMI,high,45.5,47.9,47.7
2023-04-21,07:15,EUR,French Flash Services PMI,high,56.3,53.6,55.5
2023-04-21,07:30,EUR,German Flash Manufacturing PMI,high,44.0,45.6,44.4
2023-04-21,07:30,EUR,German Flash Services PMI,high,55.7,53.3,53.9
2023-04-21,08:00,EUR,Flash Manufacturing PMI,medium,45.5,47.9,47.1
2023-04-21,08:00,EUR,Flash Services PMI,medium,56.6,54.6,55.6
2023-04-21,08:30,GBP,Flash Manufacturing PMI,high,46.6,48.3,48.0
2023-04-21,08:30,GBP,Flash Services PMI,high,54.9,52.9,52.8
2023-04-21,12:30,CAD,Core Retail Sales m/m,medium,-0.7%,0.0%,0.9%
2023-04-21,12:30,CAD,Retail Sales m/m,medium,-0.2%,-0.6%,1.4%
2023-04-21,13:45,USD,Flash Manufacturing PMI,high,50.4,49.0,49.3
2023-04-21,13:45,USD,Flash Services PMI,high,53.7,51.5,53.8
2023-04-21,20:35,USD,FOMC Member Cook Speaks,low,,,
2023-04-23,23:01,GBP,Rightmove HPI m/m,low,0.2%,,0.8%
2023-04-24,08:00,EUR,German ifo Business Climate,medium,93.6,93.4,93.3
2023-04-24,10:00,EUR,German Buba Monthly Report,low,,,
2023-04-24,12:30,CAD,NHPI m/m,low,0.0%,0.1%,-0.2%
2023-04-24,13:00,EUR,Belgian NBB Business Climate,low,-7.8,-5.2,-7.6
2023-04-24,21:00,NZD,Bank Holiday,holiday,,,
2023-04-24,22:00,AUD,Bank Holiday,holiday,,,
2023-04-24,23:50,JPY,SPPI y/y,low,1.6%,1.7%,1.8%
2023-04-25,05:00,JPY,BOJ Core CPI y/y,low,2.9%,2.6%,2.7%
2023-04-25,06:00,CHF,Trade Balance,low,4.53B,4.20B,3.31B
2023-04-25,06:00,GBP,Public Sector Net Borrowing,low,20.7B,20.5B,15.9B
2023-04-25,07:03,EUR,Italian Bank Holiday,holiday,,,
2023-04-25,09:00,GBP,MPC Member Broadbent Speaks,low,,,
2023-04-25,10:00,GBP,CBI Industrial Order Expectations,low,-20,-21,-20
2023-04-25,13:00,USD,HPI m/m,low,0.5%,-0.1%,0.2%
2023-04-25,13:00,USD,S&P/CS Composite-20 HPI y/y,low,0.4%,-0.1%,2.5%
2023-04-25,13:59,USD,Richmond Manufacturing Index,medium,-10,-8,-5
2023-04-25,14:00,USD,CB Consumer Confidence,high,101.3,104.1,104.2
2023-04-25,14:00,USD,New Home Sales,medium,683K,633K,640K
2023-04-25,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-04-25,22:45,NZD,Trade Balance,low,-1273M,-500M,-714M
2023-04-26,01:30,AUD,CPI m/m,high,1.4%,1.3%,1.9%
2023-04-26,01:30,AUD,CPI y/y,high,6.3%,6.5%,6.8%
2023-04-26,01:30,AUD,Trimmed Mean CPI m/m,high,1.2%,1.4%,1.7%
2023-04-26,03:00,NZD,Credit Card Spending y/y,low,20.3%,,25.6%
2023-04-26,06:00,EUR,German GfK Consumer Climate,low,-25.7,-28.0,-29.5
2023-04-26,08:00,CHF,UBS Economic Expectations,low,-33.3,,-41.3
2023-04-26,10:00,GBP,CBI Realized Sales,low,5,4,1
2023-04-26,12:30,USD,Core Durable Goods Orders m/m,medium,0.3%,-0.2%,0.0%
2023-04-26,12:30,USD,Durable Goods Orders m/m,medium,3.2%,0.7%,-1.0%
2023-04-26,12:30,USD,Goods Trade Balance,low,-84.6B,-90.1B,-91.6B
2023-04-26,12:30,USD,Prelim Wholesale Inventories m/m,low,0.1%,0.1%,0.2%
2023-04-26,13:00,CNY,CB Leading Index m/m,low,0.1%,,-0.6%
2023-04-26,14:30,USD,Crude Oil Inventories,low,-5.1M,-1.3M,-4.6M
2023-04-26,17:30,CAD,BOC Summary of Deliberations,low,,,
2023-04-27,01:00,NZD,ANZ Business Confidence,low,-43.8,,-43.4
2023-04-27,01:30,AUD,Import Prices q/q,low,-4.2%,0.4%,1.8%
2023-04-27,07:00,EUR,Spanish Unemployment Rate,low,13.3%,13.0%,12.9%
2023-04-27,09:13,EUR,Italian 10-y Bond Auction,low,4.421.3,,4.121.4
2023-04-27,12:30,USD,Advance GDP q/q,high,1.1%,2.0%,2.9%
2023-04-27,12:30,USD,Unemployment Claims,high,230K,247K,245K
2023-04-27,12:30,USD,Advance GDP Price Index q/q,medium,4.0%,3.7%,3.5%
2023-04-27,14:00,USD,Pending Home Sales m/m,medium,-5.2%,0.6%,0.8%
2023-04-27,14:30,USD,Natural Gas Storage,low,79B,76B,75B
2023-04-27,23:30,JPY,Tokyo Core CPI y/y,high,3.5%,3.2%,3.2%
2023-04-27,23:30,JPY,Unemployment Rate,low,2.8%,2.5%,2.6%
2023-04-27,23:50,JPY,Prelim Industrial Production m/m,low,0.8%,0.4%,4.5%
2023-04-27,23:50,JPY,Retail Sales y/y,low,7.2%,6.5%,6.6%
2023-04-28,01:30,AUD,PPI q/q,low,1.0%,0.6%,0.7%
2023-04-28,01:30,AUD,Private Sector Credit m/m,low,0.3%,0.3%,0.3%
2023-04-28,04:00,JPY,BOJ Outlook Report,high,,,
2023-04-28,04:00,JPY,Monetary Policy Statement,high,,,
