date,time,currency,event,impact,actual,forecast,previous
2023-07-12,14:00,CAD,Overnight Rate,high,5.00%,5.00%,4.75%
2023-07-12,14:30,USD,Crude Oil Inventories,low,5.9M,-1.1M,-1.5M
2023-07-12,15:00,CAD,BOC Press Conference,high,,,
2023-07-12,17:01,USD,10-y Bond Auction,medium,3.862.5,,3.792.4
2023-07-12,18:00,USD,Beige Book,low,,,
2023-07-12,22:30,NZD,BusinessNZ Manufacturing Index,low,47.5,,48.9
2023-07-12,22:45,NZD,FPI m/m,low,1.6%,,0.3%
2023-07-12,23:01,GBP,RICS House Price Balance,low,-46%,-35%,-30%
2023-07-13,01:00,AUD,MI Inflation Expectations,low,5.2%,,5.2%
2023-07-13,03:49,CNY,Trade Balance,low,491B,470B,452B
2023-07-13,03:50,CNY,USD-Denominated Trade Balance,low,70.6B,74.0B,65.8B
2023-07-13,06:00,GBP,GDP m/m,high,-0.1%,-0.3%,0.2%
2023-07-13,06:00,GBP,Construction Output m/m,low,-0.2%,-0.5%,-0.6%
2023-07-13,06:00,GBP,Goods Trade Balance,low,-18.7B,-14.9B,-15.0B
2023-07-13,06:00,GBP,Index of Services 3m/3m,low,0.0%,-0.2%,-0.1%
2023-07-13,06:00,GBP,Industrial Production m/m,low,-0.6%,-0.4%,-0.3%
2023-07-13,06:00,GBP,Manufacturing Production m/m,low,-0.2%,-0.5%,-0.3%
2023-07-13,06:45,EUR,French Final CPI m/m,low,0.2%,0.2%,0.2%
2023-07-13,08:30,GBP,BOE Credit Conditions Survey,low,,,
2023-07-13,09:00,EUR,Industrial Production m/m,low,0.2%,0.3%,1.0%
2023-07-13,09:15,EUR,Eurogroup Meetings,low,,,
2023-07-13,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2023-07-13,12:20,GBP,NIESR GDP Estimate,low,0.0%,,0.0%
2023-07-13,12:30,USD,Core PPI m/m,high,0.1%,0.2%,0.2%
2023-07-13,12:30,USD,PPI m/m,high,0.1%,0.2%,-0.3%
2023-07-13,12:30,USD,Unemployment Claims,high,237K,251K,248K
2023-07-13,14:30,USD,Natural Gas Storage,low,49B,49B,72B
2023-07-13,17:01,USD,30-y Bond Auction,low,3.912.4,,3.912.5
2023-07-13,18:00,USD,Federal Budget Balance,low,-227.8B,-173.5B,-240.3B
2023-07-13,21:00,NZD,Bank Holiday,holiday,,,
2023-07-13,22:45,USD,FOMC Member Waller Speaks,medium,,,
2023-07-14,04:30,JPY,Revised Industrial Production m/m,low,-2.2%,-1.6%,-1.6%
2023-07-14,04:45,All,G20 Meetings,medium,,,
2023-07-14,06:00,EUR,German WPI m/m,low,-0.2%,-0.5%,-1.1%
2023-07-14,06:30,CHF,PPI m/m,low,0.0%,0.2%,-0.3%
2023-07-14,07:01,EUR,French Bank Holiday,holiday,,,
2023-07-14,08:00,EUR,Italian Trade Balance,low,4.71B,1.45B,0.32B
2023-07-14,09:00,EUR,Trade Balance,low,-0.9B,-10.3B,-7.1B
2023-07-14,09:15,EUR,ECOFIN Meetings,low,,,
2023-07-14,12:30,CAD,Manufacturing Sales m/m,low,1.2%,0.8%,0.3%
2023-07-14,12:30,USD,Import Prices m/m,low,-0.2%,-0.1%,-0.6%
2023-07-14,14:00,USD,Prelim UoM Consumer Sentiment,high,72.6,65.5,63.9
2023-07-14,14:00,USD,Prelim UoM Inflation Expectations,medium,3.4%,,3.3%
2023-07-15,01:30,CNY,New Home Prices m/m,low,-0.06%,,0.10%
2023-07-15,04:45,All,G20 Meetings,medium,,,
2023-07-16,04:45,All,G20 Meetings,medium,,,
2023-07-16,04:45,All,G7 Meetings,low,,,
2023-07-16,22:30,NZD,BusinessNZ Services Index,low,50.1,,53.3
2023-07-16,23:01,GBP,Rightmove HPI m/m,low,-0.2%,,0.0%
2023-07-17,00:00,JPY,Bank Holiday,holiday,,,
2023-07-17,02:00,CNY,GDP q/y,high,6.3%,7.1%,4.5%
2023-07-17,02:00,CNY,Industrial Production y/y,high,4.4%,2.5%,3.5%
2023-07-17,02:00,CNY,Retail Sales y/y,medium,3.1%,3.4%,12.7%
2023-07-17,02:00,CNY,Fixed Asset Investment ytd/y,low,3.8%,3.4%,4.0%
2023-07-17,02:00,CNY,NBS Press Conference,low,,,
2023-07-17,02:00,CNY,Unemployment Rate,low,5.2%,5.2%,5.2%
2023-07-17,04:45,All,G20 Meetings,medium,,,
2023-07-17,08:15,EUR,ECB President Lagarde Speaks,medium,,,
2023-07-17,10:00,EUR,German Buba Monthly Report,low,,,
2023-07-17,12:30,CAD,Foreign Securities Purchases,low,11.16B,9.95B,13.52B
2023-07-17,12:30,CAD,Wholesale Sales m/m,low,3.5%,1.1%,-1.4%
2023-07-17,12:30,USD,Empire State Manufacturing Index,high,1.1,-3.5,6.6
2023-07-18,01:30,AUD,Monetary Policy Meeting Minutes,high,,,
2023-07-18,04:30,JPY,Tertiary Industry Activity m/m,low,1.2%,0.4%,1.2%
2023-07-18,04:45,All,G20 Meetings,medium,,,
2023-07-18,09:03,GBP,30-y Bond Auction,low,4.482.3,,4.392.6
2023-07-18,12:13,CAD,Housing Starts,low,281K,221K,202K
2023-07-18,12:30,CAD,CPI m/m,high,0.1%,0.3%,0.4%
2023-07-18,12:30,CAD,Median CPI y/y,high,3.9%,3.7%,3.9%
2023-07-18,12:30,CAD,Trimmed CPI y/y,high,3.7%,3.6%,3.8%
2023-07-18,12:30,CAD,Common CPI y/y,medium,5.1%,5.0%,5.2%
2023-07-18,12:30,CAD,IPPI m/m,low,-0.6%,-0.2%,-1.0%
2023-07-18,12:30,CAD,RMPI m/m,low,-1.5%,-0.3%,-4.9%
2023-07-18,12:30,USD,Core Retail Sales m/m,high,0.2%,0.4%,0.1%
2023-07-18,12:30,USD,Retail Sales m/m,high,0.2%,0.5%,0.3%
2023-07-18,12:32,CAD,Core CPI m/m,low,-0.1%,,0.4%
2023-07-18,13:15,USD,Industrial Production m/m,medium,-0.5%,0.0%,-0.2%
2023-07-18,13:15,USD,Capacity Utilization Rate,low,78.9%,79.5%,79.6%
2023-07-18,14:00,USD,Business Inventories m/m,low,0.2%,0.2%,0.2%
2023-07-18,14:00,USD,FOMC Member Barr Speaks,low,,,
2023-07-18,14:00,USD,NAHB Housing Market Index,low,56,56,55
2023-07-18,14:17,NZD,GDT Price Index,low,-1.0%,,-3.3%
2023-07-18,14:30,AUD,CB Leading Index m/m,low,0.1%,,-0.2%
2023-07-18,20:00,USD,TIC Long-Term Purchases,low,25.8B,110.7B,127.8B
2023-07-18,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-07-18,22:45,NZD,CPI q/q,high,1.1%,0.9%,1.2%
2023-07-19,00:33,AUD,MI Leading Index m/m,low,0.1%,,-0.3%
2023-07-19,05:06,CNY,Foreign Direct Investment ytd/y,low,-2.7%,,0.1%
2023-07-19,06:00,GBP,CPI y/y,high,7.9%,8.2%,8.7%
2023-07-19,06:00,GBP,Core CPI y/y,low,6.9%,7.1%,7.1%
2023-07-19,06:00,GBP,PPI Input m/m,low,-1.3%,-0.3%,-1.5%
2023-07-19,06:00,GBP,PPI Output m/m,low,-0.3%,-0.3%,-0.5%
2023-07-19,06:00,GBP,RPI y/y,low,10.7%,10.9%,11.3%
2023-07-19,08:30,GBP,HPI y/y,low,1.9%,3.3%,3.5%
2023-07-19,09:00,EUR,Final Core CPI y/y,low,5.5%,5.4%,5.4%
2023-07-19,09:00,EUR,Final CPI y/y,low,5.5%,5.5%,5.5%
2023-07-19,09:47,EUR,German 30-y Bond Auction,low,2.402.0,,2.372.3
2023-07-19,12:30,USD,Housing Starts,high,1.43M,1.48M,1.63M
2023-07-19,12:30,USD,Building Permits,medium,1.44M,1.49M,1.49M
2023-07-19,14:30,USD,Crude Oil Inventories,low,-0.7M,-2.0M,5.9M
2023-07-19,16:00,GBP,MPC Member Ramsden Speaks,low,,,
2023-07-20,00:05,JPY,Trade Balance,low,-0.55T,-0.66T,-0.78T
2023-07-20,01:15,CNY,1-y Loan Prime Rate,medium,3.55%,3.55%,3.55%
2023-07-20,01:15,CNY,5-y Loan Prime Rate,medium,4.20%,4.20%,4.20%
2023-07-20,01:30,AUD,Employment Change,high,32.6K,15.4K,75.9K
2023-07-20,01:30,AUD,Unemployment Rate,high,3.5%,3.6%,3.6%
2023-07-20,01:30,AUD,NAB Quarterly Business Confidence,low,-3,,-4
2023-07-20,06:00,CHF,Trade Balance,low,4.82B,4.23B,5.48B
2023-07-20,06:00,EUR,German PPI m/m,low,-0.3%,-0.4%,-1.4%
2023-07-20,08:00,EUR,Current Account,low,9.1B,2.5B,3.6B
2023-07-20,12:30,USD,Unemployment Claims,high,228K,239K,237K
2023-07-20,12:30,USD,Philly Fed Manufacturing Index,medium,-13.5,-10.1,-13.7
2023-07-20,14:00,USD,Existing Home Sales,medium,4.16M,4.21M,4.30M
2023-07-20,14:00,USD,CB Leading Index m/m,low,-0.7%,-0.6%,-0.7%
2023-07-20,14:02,EUR,Consumer Confidence,low,-15,-16,-16
2023-07-20,14:30,USD,Natural Gas Storage,low,41B,45B,49B
2023-07-20,23:01,GBP,GfK Consumer Confidence,low,-30,-25,-24
2023-07-20,23:30,JPY,National Core CPI y/y,medium,3.3%,3.3%,3.2%
2023-07-21,06:00,GBP,Retail Sales m/m,medium,0.7%,0.2%,0.3%
2023-07-21,06:00,GBP,Public Sector Net Borrowing,low,17.7B,20.7B,19.2B
2023-07-21,12:30,CAD,Core Retail Sales m/m,medium,0.0%,0.2%,1.3%
2023-07-21,12:30,CAD,Retail Sales m/m,medium,0.2%,0.5%,1.1%
2023-07-21,12:30,CAD,NHPI m/m,low,0.1%,0.0%,0.1%
2023-07-23,10:15,EUR,Spanish Parliamentary Election,medium,,,
2023-07-23,22:45,NZD,Trade Balance,low,9M,235M,46M
2023-07-23,23:00,AUD,Flash Manufacturing PMI,low,49.6,,48.6
2023-07-23,23:00,AUD,Flash Services PMI,low,48.0,,50.7
2023-07-24,00:30,JPY,Flash Manufacturing PMI,low,49.4,50.1,49.8
2023-07-24,03:00,NZD,Credit Card Spending y/y,low,5.0%,,3.3%
2023-07-24,07:15,EUR,French Flash Manufacturing PMI,high,44.5,46.1,45.5
2023-07-24,07:15,EUR,French Flash Services PMI,high,47.4,48.5,48.0
2023-07-24,07:30,EUR,German Flash Manufacturing PMI,high,38.8,40.9,41.0
2023-07-24,07:30,EUR,German Flash Services PMI,high,52.0,53.2,54.1
2023-07-24,08:00,EUR,Flash Manufacturing PMI,medium,42.7,43.5,43.6
2023-07-24,08:00,EUR,Flash Services PMI,medium,51.1,51.7,52.4
2023-07-24,08:30,GBP,Flash Manufacturing PMI,high,45.0,46.1,46.2
2023-07-24,08:30,GBP,Flash Services PMI,high,51.5,53.1,53.7
2023-07-24,13:45,USD,Flash Manufacturing PMI,high,49.0,46.1,46.3
2023-07-24,13:45,USD,Flash Services PMI,high,52.4,54.0,54.1
2023-07-25,05:00,JPY,BOJ Core CPI y/y,low,3.0%,3.0%,3.1%
2023-07-25,08:00,EUR,German ifo Business Climate,medium,87.3,88.0,88.5
2023-07-25,10:00,GBP,CBI Industrial Order Expectations,low,-9,-17,-15
2023-07-25,12:58,EUR,Belgian NBB Business Climate,low,-14.8,-10.0,-12.1
2023-07-25,13:00,USD,HPI m/m,low,0.7%,0.6%,0.7%
2023-07-25,13:00,USD,S&P/CS Composite-20 HPI y/y,low,-1.7%,-2.3%,-1.7%
2023-07-25,14:00,USD,CB Consumer Confidence,high,117.0,112.1,109.7
2023-07-25,14:00,USD,Richmond Manufacturing Index,medium,-9,-9,-7
2023-07-25,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-07-25,23:50,JPY,SPPI y/y,low,1.2%,1.5%,1.6%
2023-07-26,01:30,AUD,CPI m/m,high,0.8%,1.0%,1.4%
2023-07-26,01:30,AUD,CPI y/y,high,5.4%,5.4%,5.6%
2023-07-26,01:30,AUD,Trimmed Mean CPI m/m,high,0.9%,1.1%,1.2%
2023-07-26,08:00,CHF,UBS Economic Expectations,low,-32.6,,-30.8
2023-07-26,08:00,EUR,M3 Money Supply y/y,low,0.6%,0.9%,1.4%
2023-07-26,08:00,EUR,Private Loans y/y,low,1.7%,2.0%,2.1%
2023-07-26,13:00,CNY,CB Leading Index m/m,low,0.1%,,-0.1%
2023-07-26,14:00,USD,New Home Sales,medium,697K,726K,763K
2023-07-26,14:30,USD,Crude Oil Inventories,low,-0.6M,-2.2M,-0.7M
2023-07-26,17:30,CAD,BOC Summary of Deliberations,low,,,
2023-07-26,18:00,USD,Federal Funds Rate,high,5.50%,5.50%,5.25%
2023-07-26,18:00,USD,FOMC Statement,high,,,
2023-07-26,18:30,USD,FOMC Press Conference,high,,,
2023-07-27,01:30,AUD,Import Prices q/q,low,-0.8%,-0.8%,-4.2%
2023-07-27,06:00,EUR,German GfK Consumer Climate,low,-24.4,-24.8,-25.4
2023-07-27,07:00,EUR,Spanish Unemployment Rate,low,11.6%,13.0%,13.3%
2023-07-27,09:13,EUR,Italian 10-y Bond Auction,low,4.101.4,,4.131.4
2023-07-27,10:00,GBP,CBI Realized Sales,low,-25,-9,-9
2023-07-27,12:15,EUR,Main Refinancing Rate,high,4.25%,4.25%,4.00%
2023-07-27,12:15,EUR,Monetary Policy Statement,high,,,
2023-07-27,12:30,USD,Advance GDP q/q,high,2.4%,1.8%,1.1%
2023-07-27,12:30,USD,Unemployment Claims,high,221K,234K,228K
2023-07-27,12:30,USD,Advance GDP Price Index q/q,medium,2.2%,3.0%,4.0%
2023-07-27,12:30,USD,Core Durable Goods Orders m/m,medium,0.6%,0.1%,0.6%
2023-07-27,12:30,USD,Durable Goods Orders m/m,medium,4.7%,1.3%,1.7%
2023-07-27,12:30,USD,Goods Trade Balance,low,-87.8B,-91.8B,-91.1B
2023-07-27,12:30,USD,Prelim Wholesale Inventories m/m,low,-0.3%,-0.1%,-0.1%
2023-07-27,12:45,EUR,ECB Press Conference,high,,,
2023-07-27,14:00,USD,Pending Home Sales m/m,medium,0.3%,-0.5%,-2.7%
2023-07-27,14:30,USD,Natural Gas Storage,low,16B,12B,41B
2023-07-27,23:30,JPY,Tokyo Core CPI y/y,medium,3.0%,2.9%,3.2%
2023-07-28,01:30,AUD,PPI q/q,low,0.5%,0.9%,1.0%
2023-07-28,01:30,AUD,Retail Sales m/m,low,-0.8%,0.0%,0.7%
2023-07-28,03:28,JPY,BOJ Outlook Report,high,,,
2023-07-28,03:28,JPY,Monetary Policy Statement,high,,,
2023-07-28,03:28,JPY,BOJ Policy Rate,medium,-0.10%,-0.10%,-0.10%
2023-07-28,05:30,EUR,French Consumer Spending m/m,low,0.9%,-0.7%,0.5%
2023-07-28,05:30,EUR,French Flash GDP q/q,low,0.5%,0.1%,0.2%
2023-07-28,06:29,EUR,German Prelim CPI m/m,high,0.3%,0.3%,0.3%
2023-07-28,06:30,CHF,Retail Sales y/y,low,1.8%,-0.7%,-1.1%
2023-07-28,06:30,JPY,BOJ Press Conference,high,,,
2023-07-28,06:45,EUR,French Prelim CPI m/m,low,0.0%,0.0%,0.2%
2023-07-28,07:00,CHF,KOF Economic Barometer,low,92.2,90.0,90.8
2023-07-28,07:00,EUR,Spanish Flash CPI y/y,medium,2.3%,1.7%,1.9%
2023-07-28,07:00,EUR,Spanish Flash GDP q/q,low,0.4%,0.4%,0.5%
2023-07-28,08:00,EUR,German Prelim GDP q/q,low,0.0%,0.1%,0.0%
2023-07-28,12:30,CAD,GDP m/m,high,0.3%,0.3%,0.0%
2023-07-28,12:30,USD,Core PCE Price Index m/m,high,0.2%,0.2%,0.3%
2023-07-28,12:30,USD,Employment Cost Index q/q,high,1.0%,1.1%,1.2%
2023-07-28,12:30,USD,Personal Income m/m,low,0.3%,0.5%,0.4%
2023-07-28,12:30,USD,Personal Spending m/m,low,0.5%,0.4%,0.1%
2023-07-28,14:00,USD,Revised UoM Consumer Sentiment,high,71.6,72.6,72.6
2023-07-28,14:00,USD,Revised UoM Inflation Expectations,low,3.4%,,3.4%
2023-07-30,23:50,JPY,Prelim Industrial Production m/m,low,2.0%,2.5%,-1.6%
2023-07-30,23:50,JPY,Retail Sales y/y,low,5.9%,5.4%,5.7%
2023-07-31,01:00,AUD,MI Inflation Gauge m/m,low,0.8%,,0.1%
2023-07-31,01:00,NZD,ANZ Business Confidence,low,-13.1,,-18.0
2023-07-31,01:30,AUD,Private Sector Credit m/m,low,0.2%,0.4%,0.4%
2023-07-31,01:30,CNY,Manufacturing PMI,high,49.3,48.9,49.0
2023-07-31,01:30,CNY,Non-Manufacturing PMI,medium,51.5,52.9,53.2
2023-07-31,05:00,JPY,Consumer Confidence,low,37.1,36.1,36.2
