date,time,currency,event,impact,actual,forecast,previous
2023-05-02,07:50,EUR,French Final Manufacturing PMI,low,45.6,45.5,45.5
2023-05-02,07:55,EUR,German Final Manufacturing PMI,low,44.5,44.0,44.0
2023-05-02,08:00,EUR,Final Manufacturing PMI,low,45.8,45.5,45.5
2023-05-02,08:00,EUR,M3 Money Supply y/y,low,2.5%,2.4%,2.9%
2023-05-02,08:00,EUR,Private Loans y/y,low,2.9%,3.2%,3.2%
2023-05-02,08:30,GBP,Final Manufacturing PMI,low,47.8,46.6,46.6
2023-05-02,09:00,EUR,Core CPI Flash Estimate y/y,medium,5.6%,5.6%,5.7%
2023-05-02,09:00,EUR,CPI Flash Estimate y/y,medium,7.0%,7.0%,6.9%
2023-05-02,09:00,EUR,Italian Prelim CPI m/m,low,0.5%,0.3%,-0.3%
2023-05-02,11:20,AUD,RBA Gov Lowe Speaks,high,,,
2023-05-02,14:00,USD,JOLTS Job Openings,high,9.59M,9.74M,9.93M
2023-05-02,14:00,USD,Factory Orders m/m,low,0.9%,1.3%,-0.7%
2023-05-02,14:15,USD,Omdia Total Vehicle Sales,low,15.9M,15.1M,14.8M
2023-05-02,14:53,NZD,GDT Price Index,low,2.5%,,3.2%
2023-05-02,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-05-02,21:00,NZD,RBNZ Financial Stability Report,low,,,
2023-05-02,22:45,NZD,Employment Change q/q,high,0.8%,0.5%,0.2%
2023-05-02,22:45,NZD,Unemployment Rate,high,3.4%,3.5%,3.4%
2023-05-02,22:45,NZD,Labor Cost Index q/q,low,0.9%,1.1%,1.1%
2023-05-03,00:00,JPY,Bank Holiday,holiday,,,
2023-05-03,01:00,NZD,RBNZ Gov Orr Speaks,high,,,
2023-05-03,01:30,AUD,Retail Sales m/m,low,0.4%,0.2%,0.2%
2023-05-03,04:55,AUD,RBA Assist Gov Ellis Speaks,low,,,
2023-05-03,06:45,EUR,French Gov Budget Balance,low,-54.7B,,-50.3B
2023-05-03,08:00,EUR,Italian Monthly Unemployment Rate,low,7.8%,8.0%,8.0%
2023-05-03,09:00,EUR,Unemployment Rate,low,6.5%,6.6%,6.6%
2023-05-03,12:15,USD,ADP Non-Farm Employment Change,high,296K,148K,145K
2023-05-03,13:45,USD,Final Services PMI,low,53.6,53.7,53.7
2023-05-03,14:00,USD,ISM Services PMI,high,51.9,51.8,51.2
2023-05-03,14:30,USD,Crude Oil Inventories,low,-1.3M,-0.5M,-5.1M
2023-05-03,18:00,USD,Federal Funds Rate,high,5.25%,5.25%,5.00%
2023-05-03,18:00,USD,FOMC Statement,high,,,
2023-05-03,18:30,USD,FOMC Press Conference,high,,,
2023-05-03,22:45,NZD,Building Consents m/m,low,7.0%,,-9.0%
2023-05-04,00:00,JPY,Bank Holiday,holiday,,,
2023-05-04,01:00,NZD,ANZ Commodity Prices m/m,low,-1.7%,,1.3%
2023-05-04,01:30,AUD,Goods Trade Balance,low,15.27B,13.00B,13.87B
2023-05-04,01:45,CNY,RatingDog Manufacturing PMI,low,49.5,50.0,50.0
2023-05-04,06:00,EUR,German Trade Balance,low,16.7B,16.1B,16.0B
2023-05-04,07:00,EUR,Spanish Unemployment Change,low,-73.9K,-12.4K,-48.8K
2023-05-04,07:15,EUR,Spanish Services PMI,low,57.9,59.2,59.4
2023-05-04,07:45,EUR,Italian Services PMI,low,57.6,56.6,55.7
2023-05-04,07:50,EUR,French Final Services PMI,low,54.6,56.3,56.3
2023-05-04,07:55,EUR,German Final Services PMI,low,56.0,55.7,55.7
2023-05-04,08:00,EUR,Final Services PMI,low,56.2,56.6,56.6
2023-05-04,08:30,GBP,Final Services PMI,low,55.9,54.9,54.9
2023-05-04,08:30,GBP,M4 Money Supply m/m,low,-0.6%,0.2%,-0.4%
2023-05-04,08:30,GBP,Mortgage Approvals,low,52K,46K,44K
2023-05-04,08:30,GBP,Net Lending to Individuals m/m,low,1.6B,2.8B,2.2B
2023-05-04,09:00,EUR,PPI m/m,low,-1.6%,-1.4%,-0.5%
2023-05-04,09:05,EUR,French 10-y Bond Auction,low,2.831.9,,2.702.0
2023-05-04,11:30,USD,Challenger Job Cuts y/y,low,175.9%,,319.4%
2023-05-04,12:15,EUR,Main Refinancing Rate,high,3.75%,3.75%,3.50%
2023-05-04,12:15,EUR,Monetary Policy Statement,high,,,
2023-05-04,12:30,CAD,Trade Balance,low,1.0B,0.3B,0.4B
2023-05-04,12:30,USD,Unemployment Claims,high,242K,239K,230K
2023-05-04,12:30,USD,Prelim Nonfarm Productivity q/q,low,-2.7%,-1.7%,3.0%
2023-05-04,12:30,USD,Prelim Unit Labor Costs q/q,low,6.3%,5.6%,1.1%
2023-05-04,12:30,USD,Trade Balance,low,-64.2B,-63.7B,-70.5B
2023-05-04,12:45,EUR,ECB Press Conference,high,,,
2023-05-04,14:00,CAD,Ivey PMI,medium,56.8,59.0,58.2
2023-05-04,14:30,USD,Natural Gas Storage,low,54B,51B,79B
2023-05-04,16:50,CAD,BOC Gov Macklem Speaks,high,,,
2023-05-05,00:00,JPY,Bank Holiday,holiday,,,
2023-05-05,01:30,AUD,RBA Monetary Policy Statement,medium,,,
2023-05-05,01:45,CNY,RatingDog Services PMI,low,56.4,57.1,57.8
2023-05-05,05:45,CHF,Unemployment Rate,low,1.9%,1.9%,1.9%
2023-05-05,06:00,EUR,German Factory Orders m/m,low,-10.7%,-2.4%,4.8%
2023-05-05,06:30,CHF,CPI m/m,high,0.0%,0.2%,0.2%
2023-05-05,06:45,EUR,French Industrial Production m/m,low,-1.1%,-0.5%,1.2%
2023-05-05,06:45,EUR,French Prelim Private Payrolls q/q,low,0.2%,0.2%,0.0%
2023-05-05,07:00,CHF,Foreign Currency Reserves,low,732B,,743B
2023-05-05,08:00,EUR,Italian Retail Sales m/m,low,0.0%,-0.3%,-0.1%
2023-05-05,08:30,GBP,Construction PMI,low,51.1,50.9,50.7
2023-05-05,09:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2023-05-05,09:00,EUR,Retail Sales m/m,low,-1.2%,-0.2%,-0.8%
2023-05-05,12:30,CAD,Employment Change,high,41.4K,21.6K,34.7K
2023-05-05,12:30,CAD,Unemployment Rate,high,5.0%,5.1%,5.0%
2023-05-05,12:30,USD,Average Hourly Earnings m/m,high,0.5%,0.3%,0.3%
2023-05-05,12:30,USD,Non-Farm Employment Change,high,253K,181K,236K
2023-05-05,12:30,USD,Unemployment Rate,high,3.4%,3.6%,3.5%
2023-05-05,17:00,USD,FOMC Member Cook Speaks,low,,,
2023-05-05,19:00,USD,Consumer Credit m/m,low,26.5B,17.3B,15.3B
2023-05-07,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2023-05-08,01:30,AUD,Building Approvals m/m,low,-0.1%,3.0%,4.0%
2023-05-08,01:30,AUD,NAB Business Confidence,low,0,,-1
2023-05-08,06:00,EUR,German Industrial Production m/m,low,-3.4%,-1.6%,2.0%
2023-05-08,07:00,GBP,Bank Holiday,holiday,,,
2023-05-08,07:02,EUR,French Bank Holiday,holiday,,,
2023-05-08,08:30,EUR,Sentix Investor Confidence,low,-13.1,-7.9,-8.7
2023-05-08,14:00,USD,Final Wholesale Inventories m/m,low,0.0%,0.1%,0.1%
2023-05-08,18:00,USD,Loan Officer Survey,low,,,
2023-05-08,20:00,USD,FOMC Financial Stability Report,low,,,
2023-05-08,23:01,GBP,BRC Retail Sales Monitor y/y,low,5.2%,4.7%,4.9%
2023-05-08,23:30,JPY,Average Cash Earnings y/y,low,0.8%,1.0%,1.1%
2023-05-08,23:30,JPY,Household Spending y/y,low,-1.9%,0.9%,1.6%
2023-05-09,01:30,AUD,Household Spending m/m,low,-0.5%,,2.4%
2023-05-09,02:58,CNY,Trade Balance,low,618B,500B,601B
2023-05-09,02:59,CNY,USD-Denominated Trade Balance,low,90.2B,69.0B,88.2B
2023-05-09,03:35,JPY,10-y Bond Auction,low,0.433.6,,0.463.8
2023-05-09,06:02,GBP,Halifax HPI m/m,low,-0.3%,0.2%,0.8%
2023-05-09,06:45,EUR,French Trade Balance,low,-8.0B,-9.5B,-9.9B
2023-05-09,09:30,AUD,Annual Budget Release,low,,,
2023-05-09,10:00,USD,NFIB Small Business Index,low,89.0,89.6,90.1
2023-05-09,12:30,USD,FOMC Member Jefferson Speaks,low,,,
2023-05-09,14:00,USD,RCM/TIPP Economic Optimism,low,41.6,48.2,47.4
2023-05-09,16:05,USD,FOMC Member Williams Speaks,low,,,
2023-05-09,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-05-10,05:00,JPY,Leading Indicators,low,97.5%,97.9%,97.7%
2023-05-10,06:00,EUR,German Final CPI m/m,low,0.4%,0.4%,0.4%
2023-05-10,08:00,EUR,Italian Industrial Production m/m,low,-0.6%,0.2%,-0.2%
2023-05-10,09:03,GBP,10-y Bond Auction,low,3.852.8,,3.593.0
2023-05-10,09:35,EUR,German 30-y Bond Auction,low,2.532.0,,2.311.1
2023-05-10,12:30,CAD,Building Permits m/m,low,11.3%,-2.3%,8.6%
2023-05-10,12:30,USD,Core CPI m/m,high,0.4%,0.3%,0.4%
2023-05-10,12:30,USD,Core CPI y/y,high,5.5%,5.5%,5.6%
2023-05-10,12:30,USD,CPI m/m,high,0.4%,0.4%,0.1%
2023-05-10,12:30,USD,CPI y/y,high,4.9%,5.0%,5.0%
2023-05-10,14:30,USD,Crude Oil Inventories,low,3.0M,-2.2M,-1.3M
2023-05-10,16:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2023-05-10,17:01,USD,10-y Bond Auction,medium,3.452.4,,3.462.4
2023-05-10,17:53,USD,Federal Budget Balance,low,176.2B,220.5B,-378.1B
2023-05-10,22:45,NZD,FPI m/m,low,0.5%,,0.8%
2023-05-10,22:55,GBP,RICS House Price Balance,low,-39%,-39%,-43%
2023-05-10,23:50,JPY,Bank Lending y/y,low,3.2%,3.0%,3.0%
2023-05-10,23:50,JPY,BOJ Summary of Opinions,low,,,
2023-05-10,23:50,JPY,Current Account,low,1.01T,1.31T,1.09T
2023-05-11,01:03,AUD,MI Inflation Expectations,low,5.0%,,4.6%
2023-05-11,01:30,CNY,CPI y/y,low,0.1%,0.3%,0.7%
2023-05-11,01:30,CNY,PPI y/y,low,-3.6%,-3.3%,-2.5%
2023-05-11,03:35,JPY,30-y Bond Auction,low,1.253.5,,1.353.2
2023-05-11,05:00,JPY,Economy Watchers Sentiment,low,54.6,54.1,53.3
2023-05-11,08:00,CNY,New Loans,medium,719B,1400B,3890B
2023-05-11,08:00,CNY,M2 Money Supply y/y,low,12.4%,12.5%,12.7%
2023-05-11,11:00,GBP,BOE Monetary Policy Report,high,,,
2023-05-11,11:00,GBP,Monetary Policy Summary,high,,,
2023-05-11,11:00,GBP,MPC Official Bank Rate Votes,high,7-0-2,7-0-2,7-0-2
2023-05-11,11:00,GBP,Official Bank Rate,high,4.50%,4.50%,4.25%
2023-05-11,11:30,GBP,BOE Gov Bailey Speaks,high,,,
2023-05-11,12:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-05-11,12:30,USD,Core PPI m/m,high,0.2%,0.2%,-0.1%
2023-05-11,12:30,USD,PPI m/m,high,0.2%,0.3%,-0.5%
2023-05-11,12:30,USD,Unemployment Claims,high,264K,245K,242K
2023-05-11,13:00,USD,FOMC Member Kashkari Speaks,low,,,
2023-05-11,14:00,USD,Mortgage Delinquencies,low,3.56%,,3.96%
2023-05-11,14:15,USD,FOMC Member Waller Speaks,medium,,,
2023-05-11,14:30,USD,Natural Gas Storage,low,78B,78B,54B
2023-05-11,17:04,USD,30-y Bond Auction,medium,3.742.4,,3.662.4
2023-05-11,22:30,NZD,BusinessNZ Manufacturing Index,low,49.1,,48.1
2023-05-11,22:45,NZD,Visitor Arrivals m/m,low,-2.9%,,0.6%
2023-05-11,23:50,JPY,M2 Money Stock y/y,low,2.5%,2.5%,2.6%
2023-05-12,03:00,NZD,Inflation Expectations q/q,high,2.79%,,3.30%
2023-05-12,06:00,GBP,GDP m/m,high,-0.3%,0.0%,0.0%
2023-05-12,06:00,GBP,Prelim GDP q/q,medium,0.1%,0.1%,0.0%
2023-05-12,06:00,GBP,Construction Output m/m,low,0.2%,-0.4%,2.4%
2023-05-12,06:00,GBP,Goods Trade Balance,low,-16.4B,-17.5B,-17.5B
2023-05-12,06:00,GBP,Index of Services 3m/3m,low,0.1%,0.2%,0.1%
2023-05-12,06:00,GBP,Industrial Production m/m,low,0.7%,0.1%,-0.2%
2023-05-12,06:00,GBP,Manufacturing Production m/m,low,0.7%,0.0%,0.0%
2023-05-12,06:00,GBP,Prelim Business Investment q/q,low,0.7%,-0.7%,4.8%
2023-05-12,06:45,EUR,French Final CPI m/m,low,0.6%,0.6%,0.6%
2023-05-12,07:00,USD,FOMC Member Bowman Speaks,low,,,
2023-05-12,11:15,GBP,MPC Member Pill Speaks,low,,,
2023-05-12,11:30,GBP,NIESR GDP Estimate,low,0.1%,,0.1%
2023-05-12,12:30,USD,Import Prices m/m,low,0.4%,0.3%,-0.6%
2023-05-12,14:00,USD,Prelim UoM Consumer Sentiment,high,57.7,63.0,63.5
2023-05-12,14:00,USD,Prelim UoM Inflation Expectations,medium,4.5%,,4.6%
2023-05-12,23:45,USD,FOMC Member Jefferson Speaks,low,,,
2023-05-14,22:30,NZD,BusinessNZ Services Index,low,49.8,,54.4
2023-05-14,23:50,JPY,PPI y/y,low,5.8%,5.6%,7.2%
2023-05-15,05:59,JPY,Prelim Machine Tool Orders y/y,low,-14.4%,,-15.2%
2023-05-15,06:00,EUR,German WPI m/m,low,-0.4%,0.3%,0.2%
2023-05-15,06:30,CHF,PPI m/m,low,0.2%,0.1%,0.2%
2023-05-15,09:00,EUR,EU Economic Forecasts,low,,,
2023-05-15,09:00,EUR,Industrial Production m/m,low,-4.1%,-2.5%,1.5%
2023-05-15,09:15,EUR,Eurogroup Meetings,low,,,
2023-05-15,12:10,EUR,German Buba President Nagel Speaks,low,,,
2023-05-15,12:13,CAD,Housing Starts,low,262K,221K,214K
2023-05-15,12:30,USD,Empire State Manufacturing Index,high,-31.8,-3.7,10.8
2023-05-15,12:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-05-15,12:32,CAD,Wholesale Sales m/m,low,46.0%,-0.3%,-1.7%
2023-05-15,13:15,USD,FOMC Member Kashkari Speaks,low,,,
2023-05-15,13:30,GBP,CB Leading Index m/m,low,-0.9%,,-0.8%
2023-05-15,16:00,GBP,MPC Member Pill Speaks,low,,,
2023-05-15,20:00,USD,TIC Long-Term Purchases,low,133.3B,85.4B,71.0B
2023-05-15,21:00,USD,FOMC Member Cook Speaks,low,,,
2023-05-16,00:30,AUD,Westpac Consumer Sentiment,low,-7.9%,,9.4%
2023-05-16,01:30,AUD,Monetary Policy Meeting Minutes,medium,,,
2023-05-16,02:00,CNY,Fixed Asset Investment ytd/y,low,4.7%,5.7%,5.1%
2023-05-16,02:00,CNY,Industrial Production y/y,low,5.6%,10.9%,3.9%
2023-05-16,02:00,CNY,NBS Press Conference,low,,,
2023-05-16,02:00,CNY,Retail Sales y/y,low,18.4%,22.0%,10.6%
2023-05-16,02:00,CNY,Unemployment Rate,low,5.2%,5.3%,5.3%
2023-05-16,06:00,GBP,Claimant Count Change,high,46.7K,31.2K,28.2K
2023-05-16,06:00,GBP,Average Earnings Index 3m/y,medium,5.8%,5.8%,5.9%
2023-05-16,06:00,GBP,Unemployment Rate,low,3.9%,3.8%,3.8%
2023-05-16,09:00,EUR,German ZEW Economic Sentiment,medium,-10.7,-5.4,4.1
2023-05-16,09:00,EUR,Flash Employment Change q/q,low,0.6%,0.4%,0.4%
2023-05-16,09:00,EUR,Flash GDP q/q,low,0.1%,0.1%,0.1%
2023-05-16,09:00,EUR,Trade Balance,low,17.0B,5.6B,-0.1B
2023-05-16,09:00,EUR,ZEW Economic Sentiment,low,-9.4,-1.0,6.4
2023-05-16,09:15,EUR,ECOFIN Meetings,low,,,
2023-05-16,12:30,CAD,CPI m/m,high,0.7%,0.5%,0.5%
2023-05-16,12:30,CAD,Median CPI y/y,high,4.2%,4.3%,4.6%
2023-05-16,12:30,CAD,Trimmed CPI y/y,high,4.2%,4.1%,4.4%
2023-05-16,12:30,CAD,Manufacturing Sales m/m,low,0.7%,0.7%,-3.6%
2023-05-16,12:30,USD,Core Retail Sales m/m,high,0.4%,0.5%,-0.8%
2023-05-16,12:30,USD,Retail Sales m/m,high,0.4%,0.8%,-1.0%
2023-05-16,12:32,CAD,Common CPI y/y,medium,5.7%,5.5%,5.9%
2023-05-16,12:32,CAD,Core CPI m/m,low,0.5%,,0.6%
2023-05-16,13:15,USD,Capacity Utilization Rate,low,79.7%,79.7%,79.8%
2023-05-16,13:15,USD,Industrial Production m/m,low,0.5%,0.0%,0.4%
2023-05-16,14:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-05-16,14:00,USD,Business Inventories m/m,low,-0.1%,0.0%,0.2%
2023-05-16,14:00,USD,FOMC Member Barr Speaks,low,,,
2023-05-16,14:00,USD,NAHB Housing Market Index,low,50,45,45
2023-05-16,14:13,NZD,GDT Price Index,low,-0.9%,,2.5%
2023-05-16,16:15,USD,FOMC Member Williams Speaks,low,,,
2023-05-16,18:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-05-16,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-05-16,23:00,USD,FOMC Member Goolsbee Speaks,low,,,
2023-05-16,23:50,JPY,Prelim GDP Price Index y/y,low,2.0%,2.0%,1.1%
2023-05-16,23:50,JPY,Prelim GDP q/q,low,0.4%,0.2%,0.2%
2023-05-17,01:30,AUD,Wage Price Index q/q,high,0.8%,0.9%,0.8%
2023-05-17,01:30,CNY,New Home Prices m/m,low,0.32%,,0.44%
2023-05-17,04:30,JPY,Revised Industrial Production m/m,low,1.1%,0.8%,0.8%
2023-05-17,07:52,CNY,Foreign Direct Investment ytd/y,low,2.2%,,4.9%
2023-05-17,08:00,EUR,Italian Trade Balance,low,7.54B,2.50B,2.11B
2023-05-17,09:00,EUR,Final Core CPI y/y,low,5.6%,5.6%,5.6%
2023-05-17,09:00,EUR,Final CPI y/y,low,7.0%,7.0%,7.0%
2023-05-17,09:34,EUR,German 10-y Bond Auction,low,2.312.3,,2.511.9
2023-05-17,09:50,GBP,BOE Gov Bailey Speaks,high,,,
2023-05-17,12:30,CAD,Foreign Securities Purchases,low,-19.07B,5.22B,4.62B
2023-05-17,12:30,USD,Building Permits,low,1.42M,1.44M,1.41M
2023-05-17,12:30,USD,Housing Starts,low,1.40M,1.40M,1.42M
2023-05-17,14:30,AUD,CB Leading Index m/m,low,0.0%,,-0.2%
2023-05-17,14:30,USD,Crude Oil Inventories,low,5.0M,-1.5M,3.0M
2023-05-17,22:45,NZD,PPI Input q/q,low,0.2%,0.5%,0.5%
2023-05-17,22:45,NZD,PPI Output q/q,low,0.3%,0.8%,0.9%
2023-05-17,23:50,JPY,Trade Balance,low,-1.02T,-1.08T,-1.21T
2023-05-18,01:30,AUD,Employment Change,high,-4.3K,24.8K,53.0K
2023-05-18,01:30,AUD,Unemployment Rate,high,3.7%,3.5%,3.5%
2023-05-18,02:00,NZD,Annual Budget Release,medium,,,
2023-05-18,06:00,CHF,Bank Holiday,holiday,,,
2023-05-18,07:01,EUR,French Bank Holiday,holiday,,,
2023-05-18,07:02,EUR,German Bank Holiday,holiday,,,
2023-05-18,07:45,GBP,MPC Member Pill Speaks,low,,,
2023-05-18,09:15,GBP,Monetary Policy Report Hearings,medium,,,
2023-05-18,12:30,CAD,NHPI m/m,low,-0.1%,-0.1%,0.0%
2023-05-18,12:30,USD,Unemployment Claims,high,242K,253K,264K
2023-05-18,12:30,USD,Philly Fed Manufacturing Index,medium,-10.4,-19.5,-31.3
2023-05-18,12:45,USD,FOMC Member Logan Speaks,low,,,
2023-05-18,13:05,USD,FOMC Member Jefferson Speaks,low,,,
2023-05-18,13:30,USD,FOMC Member Barr Speaks,low,,,
2023-05-18,14:00,CAD,BOC Financial System Review,low,,,
2023-05-18,14:00,USD,Existing Home Sales,medium,4.28M,4.30M,4.44M
2023-05-18,14:00,USD,CB Leading Index m/m,low,-0.6%,-0.6%,-1.2%
2023-05-18,14:30,USD,Natural Gas Storage,low,99B,109B,78B
2023-05-18,15:00,CAD,BOC Gov Macklem Speaks,high,,,
2023-05-18,22:45,NZD,Trade Balance,low,427M,-1310M,-1273M
2023-05-18,23:01,GBP,GfK Consumer Confidence,low,-27,-27,-30
2023-05-18,23:30,JPY,National Core CPI y/y,low,3.4%,3.4%,3.1%
2023-05-19,03:00,NZD,Credit Card Spending y/y,low,11.4%,,20.3%
2023-05-19,04:30,JPY,Tertiary Industry Activity m/m,low,-1.7%,0.3%,0.7%
2023-05-19,06:00,EUR,German PPI m/m,low,0.3%,-0.5%,-2.6%
2023-05-19,08:00,EUR,ECB Economic Bulletin,low,,,
2023-05-19,09:45,GBP,MPC Member Haskel Speaks,low,,,
2023-05-19,10:15,All,G7 Meetings,low,,,
2023-05-19,12:30,CAD,Core Retail Sales m/m,medium,-0.3%,-0.8%,-0.7%
2023-05-19,12:30,CAD,Retail Sales m/m,medium,-1.4%,-1.3%,-0.2%
2023-05-19,12:45,USD,FOMC Member Williams Speaks,low,,,
2023-05-19,13:00,USD,FOMC Member Bowman Speaks,low,,,
2023-05-19,15:00,USD,FOMC Member Powell Speaks,high,,,
2023-05-19,19:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-05-20,10:15,All,G7 Meetings,low,,,
2023-05-21,08:30,EUR,Greek Parliamentary Election,medium,,,
2023-05-21,10:15,All,G7 Meetings,low,,,
2023-05-21,23:01,GBP,Rightmove HPI m/m,low,1.8%,,0.2%
2023-05-21,23:50,JPY,Core Machinery Orders m/m,low,-3.9%,0.5%,-4.5%
2023-05-22,01:15,CNY,1-y Loan Prime Rate,medium,3.65%,3.65%,3.65%
2023-05-22,01:15,CNY,5-y Loan Prime Rate,medium,4.30%,4.30%,4.30%
2023-05-22,12:00,CAD,Bank Holiday,holiday,,,
2023-05-22,13:45,USD,Cleveland Fed Inflation Expectations,low,5.0%,,6.0%
2023-05-22,14:00,EUR,Consumer Confidence,low,-17,-17,-18
2023-05-22,23:00,AUD,Flash Manufacturing PMI,low,48.0,,48.1
2023-05-22,23:00,AUD,Flash Services PMI,low,51.8,,52.6
2023-05-23,00:30,JPY,Flash Manufacturing PMI,low,50.8,50.2,49.5
2023-05-23,05:00,JPY,BOJ Core CPI y/y,low,3.0%,2.8%,2.9%
2023-05-23,06:00,GBP,Public Sector Net Borrowing,low,24.7B,17.5B,20.7B
2023-05-23,07:15,EUR,French Flash Manufacturing PMI,high,46.1,46.1,45.5
2023-05-23,07:15,EUR,French Flash Services PMI,high,52.8,54.0,56.3
2023-05-23,07:30,EUR,German Flash Manufacturing PMI,high,42.9,44.9,44.0
2023-05-23,07:30,EUR,German Flash Services PMI,high,57.8,55.0,55.7
2023-05-23,08:00,EUR,Flash Manufacturing PMI,medium,44.6,45.9,45.5
2023-05-23,08:00,EUR,Flash Services PMI,medium,55.9,55.4,56.6
2023-05-23,08:00,EUR,Current Account,low,31.2B,20.2B,24.3B
2023-05-23,08:30,GBP,Flash Manufacturing PMI,high,46.9,47.9,46.6
2023-05-23,08:30,GBP,Flash Services PMI,high,55.1,55.5,54.9
2023-05-23,09:15,GBP,Monetary Policy Report Hearings,medium,,,
2023-05-23,12:30,CAD,IPPI m/m,low,-0.2%,0.2%,0.1%
2023-05-23,12:30,CAD,RMPI m/m,low,2.9%,0.7%,-1.7%
2023-05-23,13:00,USD,FOMC Member Logan Speaks,low,,,
2023-05-23,13:45,USD,Flash Manufacturing PMI,high,48.5,50.0,50.4
2023-05-23,13:45,USD,Flash Services PMI,high,55.1,52.6,53.7
2023-05-23,13:59,USD,Richmond Manufacturing Index,medium,-15,-8,-10
2023-05-23,14:00,USD,New Home Sales,medium,683K,665K,683K
2023-05-23,14:35,GBP,MPC Member Haskel Speaks,low,,,
2023-05-23,17:50,EUR,German Buba President Nagel Speaks,low,,,
2023-05-23,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-05-23,22:45,NZD,Retail Sales q/q,medium,-1.4%,0.2%,-0.6%
2023-05-23,22:45,NZD,Core Retail Sales q/q,low,-1.1%,-1.0%,-1.3%
2023-05-24,00:30,AUD,MI Leading Index m/m,low,0.0%,,0.0%
2023-05-24,02:00,NZD,Official Cash Rate,high,5.50%,5.50%,5.25%
2023-05-24,02:00,NZD,RBNZ Monetary Policy Statement,high,,,
2023-05-24,02:00,NZD,RBNZ Rate Statement,high,,,
2023-05-24,03:00,NZD,RBNZ Press Conference,high,,,
2023-05-24,06:00,GBP,CPI y/y,high,8.7%,8.2%,10.1%
2023-05-24,06:00,GBP,Core CPI y/y,low,6.8%,6.2%,6.2%
2023-05-24,06:00,GBP,RPI y/y,low,11.4%,11.1%,13.5%
2023-05-24,06:02,GBP,PPI Input m/m,low,-0.3%,0.1%,0.2%
2023-05-24,06:02,GBP,PPI Output m/m,low,0.0%,0.2%,0.1%
2023-05-24,08:00,EUR,German ifo Business Climate,medium,91.7,93.0,93.6
2023-05-24,08:30,GBP,HPI y/y,low,4.1%,5.2%,5.5%
2023-05-24,09:30,GBP,BOE Gov Bailey Speaks,high,,,
2023-05-24,10:00,EUR,German Buba Monthly Report,low,,,
2023-05-24,10:00,GBP,CBI Industrial Order Expectations,low,-17,-19,-20
2023-05-24,10:33,GBP,10-y Bond Auction,low,4.243.0,,3.852.8
2023-05-24,12:30,CAD,Corporate Profits q/q,low,-5.6%,,7.3%
2023-05-24,12:57,EUR,Belgian NBB Business Climate,low,-9.2,-6.0,-7.8
2023-05-24,13:00,GBP,BOE Gov Bailey Speaks,high,,,
