date,time,currency,event,impact,actual,forecast,previous
2024-10-01,22:15,USD,FOMC Member Collins Speaks,low,,,
2024-10-01,23:50,JPY,Monetary Base y/y,low,-0.1%,0.8%,0.6%
2024-10-02,00:01,CNY,Bank Holiday,holiday,,,
2024-10-02,05:00,JPY,Consumer Confidence,low,36.9,37.1,36.7
2024-10-02,07:00,EUR,Spanish Unemployment Change,low,3.2K,12.1K,21.9K
2024-10-02,07:48,EUR,French Gov Budget Balance,low,-171.9B,,-156.9B
2024-10-02,08:00,EUR,Italian Monthly Unemployment Rate,low,6.2%,6.5%,6.5%
2024-10-02,09:00,EUR,Unemployment Rate,low,6.4%,6.4%,6.4%
2024-10-02,09:15,All,OPEC-JMMC Meetings,medium,,,
2024-10-02,09:30,GBP,FPC Meeting Minutes,low,,,
2024-10-02,09:30,GBP,FPC Statement,low,,,
2024-10-02,09:32,EUR,German 10-y Bond Auction,low,2.082.0,,2.112.1
2024-10-02,12:15,USD,ADP Non-Farm Employment Change,high,143K,124K,99K
2024-10-02,13:00,CHF,SNB Quarterly Bulletin,low,,,
2024-10-02,13:00,USD,FOMC Member Hammack Speaks,low,,,
2024-10-02,14:05,USD,FOMC Member Musalem Speaks,low,,,
2024-10-02,14:30,USD,Crude Oil Inventories,medium,3.9M,-1.5M,-4.5M
2024-10-02,15:00,USD,FOMC Member Bowman Speaks,low,,,
2024-10-02,16:15,USD,FOMC Member Barkin Speaks,low,,,
2024-10-03,00:00,NZD,ANZ Commodity Prices m/m,low,1.8%,,2.1%
2024-10-03,00:01,CNY,Bank Holiday,holiday,,,
2024-10-03,01:30,AUD,Goods Trade Balance,low,5.64B,5.51B,6.01B
2024-10-03,03:35,JPY,10-y Bond Auction,low,0.873.5,,0.923.2
2024-10-03,06:02,EUR,German Bank Holiday,holiday,,,
2024-10-03,06:30,CHF,CPI m/m,high,-0.3%,-0.1%,0.0%
2024-10-03,07:15,EUR,Spanish Services PMI,low,57.0,54.0,54.6
2024-10-03,07:45,EUR,Italian Services PMI,low,50.5,51.2,51.4
2024-10-03,07:50,EUR,French Final Services PMI,low,49.6,48.3,48.3
2024-10-03,07:55,EUR,German Final Services PMI,low,50.6,50.6,50.6
2024-10-03,08:00,EUR,Final Services PMI,low,51.4,50.5,50.5
2024-10-03,08:30,GBP,Final Services PMI,low,52.4,52.8,52.8
2024-10-03,08:59,EUR,French 10-y Bond Auction,low,2.922.1,,2.952.2
2024-10-03,09:00,EUR,PPI m/m,low,0.6%,0.4%,0.8%
2024-10-03,11:30,USD,Challenger Job Cuts y/y,low,53.4%,,1.0%
2024-10-03,12:30,USD,Unemployment Claims,high,225K,222K,218K
2024-10-03,13:45,USD,Final Services PMI,medium,55.2,55.4,55.4
2024-10-03,14:00,USD,ISM Services PMI,high,54.9,51.7,51.5
2024-10-03,14:00,USD,Factory Orders m/m,low,-0.2%,0.1%,5.0%
2024-10-03,14:00,USD,FOMC Member Schmid Speaks,low,,,
2024-10-03,14:30,USD,Natural Gas Storage,low,55B,59B,47B
2024-10-03,14:40,USD,FOMC Member Bostic Speaks,low,,,
2024-10-04,00:01,CNY,Bank Holiday,holiday,,,
2024-10-04,01:30,AUD,Household Spending m/m,low,0.0%,,0.8%
2024-10-04,05:45,CHF,Unemployment Rate,low,2.6%,2.6%,2.5%
2024-10-04,06:45,EUR,French Industrial Production m/m,low,1.4%,0.3%,-0.5%
2024-10-04,07:55,GBP,MPC Member Pill Speaks,low,,,
2024-10-04,08:30,GBP,Construction PMI,medium,57.2,53.1,53.6
2024-10-04,08:30,GBP,Housing Equity Withdrawal q/q,low,-14.7B,-20.3B,-23.9B
2024-10-04,10:00,EUR,Italian Retail Sales m/m,low,-0.5%,0.2%,0.5%
2024-10-04,12:30,USD,Average Hourly Earnings m/m,high,0.4%,0.3%,0.4%
2024-10-04,12:30,USD,Non-Farm Employment Change,high,254K,147K,142K
2024-10-04,12:30,USD,Unemployment Rate,high,4.1%,4.2%,4.2%
2024-10-04,13:00,USD,FOMC Member Williams Speaks,low,,,
2024-10-04,14:00,CAD,Ivey PMI,medium,53.1,50.3,48.2
2024-10-04,14:00,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-04,14:30,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-04,20:00,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-05,16:00,AUD,Daylight Saving Time Shift,holiday,,,
2024-10-06,20:00,AUD,Bank Holiday,holiday,,,
2024-10-07,00:00,AUD,MI Inflation Gauge m/m,low,0.1%,,-0.1%
2024-10-07,00:01,CNY,Bank Holiday,holiday,,,
2024-10-07,05:00,JPY,Leading Indicators,low,106.7%,107.2%,109.5%
2024-10-07,06:00,EUR,German Factory Orders m/m,low,-5.8%,-1.9%,2.9%
2024-10-07,06:00,GBP,Halifax HPI m/m,low,0.3%,0.2%,0.3%
2024-10-07,07:00,CHF,Foreign Currency Reserves,low,716B,,694B
2024-10-07,08:30,EUR,Sentix Investor Confidence,low,-13.8,-14.6,-15.4
2024-10-07,09:00,EUR,Retail Sales m/m,low,0.2%,0.2%,0.1%
2024-10-07,09:15,EUR,Eurogroup Meetings,low,,,
2024-10-07,14:30,EUR,German Buba President Nagel Speaks,low,,,
2024-10-07,17:00,USD,FOMC Member Bowman Speaks,low,,,
2024-10-07,17:50,USD,FOMC Member Kashkari Speaks,low,,,
2024-10-07,19:00,USD,Consumer Credit m/m,low,8.9B,11.8B,25.5B
2024-10-07,22:30,USD,FOMC Member Musalem Speaks,low,,,
2024-10-07,23:01,GBP,BRC Retail Sales Monitor y/y,low,1.7%,0.8%,0.8%
2024-10-07,23:30,AUD,Westpac Consumer Sentiment,low,6.2%,,-0.5%
2024-10-07,23:30,JPY,Average Cash Earnings y/y,low,3.0%,3.0%,3.6%
2024-10-07,23:30,JPY,Household Spending y/y,low,-1.9%,-2.5%,0.1%
2024-10-07,23:50,JPY,Current Account,low,3.02T,2.43T,2.80T
2024-10-08,00:30,AUD,Monetary Policy Meeting Minutes,medium,,,
2024-10-08,00:30,AUD,ANZ Job Advertisements m/m,low,1.6%,,-2.1%
2024-10-08,00:30,AUD,NAB Business Confidence,low,-2,,-4
2024-10-08,01:00,AUD,RBA Deputy Gov Hauser Speaks,low,,,
2024-10-08,03:35,JPY,30-y Bond Auction,low,2.153.3,,2.043.4
2024-10-08,05:00,JPY,Economy Watchers Sentiment,low,47.8,49.3,49.0
2024-10-08,06:00,EUR,German Industrial Production m/m,low,2.9%,0.8%,-2.4%
2024-10-08,06:45,EUR,French Trade Balance,low,-7.4B,-5.5B,-5.9B
2024-10-08,07:00,USD,FOMC Member Kugler Speaks,low,,,
2024-10-08,09:15,EUR,ECOFIN Meetings,low,,,
2024-10-08,10:00,USD,NFIB Small Business Index,low,91.5,92.0,91.2
2024-10-08,12:30,USD,Trade Balance,low,-70.4B,-70.1B,-78.8B
2024-10-08,13:00,CAD,Trade Balance,low,-1.1B,-0.4B,0.7B
2024-10-08,14:00,USD,RCM/TIPP Economic Optimism,low,46.9,47.2,46.1
2024-10-08,16:45,USD,FOMC Member Bostic Speaks,low,,,
2024-10-08,17:00,EUR,German Buba President Nagel Speaks,low,,,
2024-10-08,20:00,USD,FOMC Member Collins Speaks,low,,,
2024-10-08,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-10-08,23:30,USD,FOMC Member Jefferson Speaks,low,,,
2024-10-09,00:00,AUD,RBA Assist Gov Kent Speaks,low,,,
2024-10-09,01:00,NZD,Official Cash Rate,high,4.75%,4.75%,5.25%
2024-10-09,01:00,NZD,RBNZ Rate Statement,high,,,
2024-10-09,05:59,JPY,Prelim Machine Tool Orders y/y,low,-6.5%,,-3.5%
2024-10-09,06:00,EUR,German Trade Balance,low,22.5B,18.9B,16.8B
2024-10-09,09:08,GBP,10-y Bond Auction,low,4.173.3,,3.762.8
2024-10-09,12:00,USD,FOMC Member Bostic Speaks,low,,,
2024-10-09,13:15,USD,FOMC Member Logan Speaks,low,,,
2024-10-09,14:00,USD,Final Wholesale Inventories m/m,low,0.1%,0.2%,0.2%
2024-10-09,14:30,USD,Crude Oil Inventories,medium,5.8M,2.0M,3.9M
2024-10-09,14:30,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-09,16:30,USD,FOMC Member Jefferson Speaks,low,,,
2024-10-09,17:01,USD,10-y Bond Auction,low,4.072.5,,3.652.6
2024-10-09,18:00,USD,FOMC Meeting Minutes,high,,,
2024-10-09,21:00,USD,FOMC Member Collins Speaks,low,,,
2024-10-09,22:00,USD,FOMC Member Daly Speaks,low,,,
2024-10-09,23:01,GBP,RICS House Price Balance,low,11%,9%,1%
2024-10-09,23:50,JPY,Bank Lending y/y,low,2.7%,2.9%,3.0%
2024-10-09,23:50,JPY,PPI y/y,low,2.8%,2.3%,2.5%
2024-10-10,00:00,AUD,MI Inflation Expectations,low,4.0%,,4.4%
2024-10-10,05:57,EUR,German Retail Sales m/m,low,-1.4%,,-1.2%
2024-10-10,05:58,EUR,German Retail Sales m/m,low,-1.1%,,-1.4%
2024-10-10,05:59,EUR,German Retail Sales m/m,low,1.5%,,-1.1%
2024-10-10,06:00,EUR,German Retail Sales m/m,low,1.6%,,1.5%
2024-10-10,07:45,AUD,RBA Assist Gov Hunter Speaks,low,,,
2024-10-10,08:00,EUR,Italian Industrial Production m/m,low,0.1%,0.3%,-0.9%
2024-10-10,08:30,GBP,BOE Credit Conditions Survey,low,,,
2024-10-10,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2024-10-10,12:30,USD,Core CPI m/m,high,0.3%,0.2%,0.3%
2024-10-10,12:30,USD,Core CPI y/y,high,3.3%,3.3%,3.2%
2024-10-10,12:30,USD,CPI m/m,high,0.2%,0.1%,0.2%
2024-10-10,12:30,USD,CPI y/y,high,2.4%,2.3%,2.5%
2024-10-10,12:30,USD,Unemployment Claims,high,258K,231K,225K
2024-10-10,13:15,USD,FOMC Member Cook Speaks,low,,,
2024-10-10,14:30,USD,FOMC Member Barkin Speaks,low,,,
2024-10-10,14:30,USD,Natural Gas Storage,low,82B,73B,55B
2024-10-10,15:00,USD,FOMC Member Williams Speaks,low,,,
2024-10-10,15:30,CHF,Gov Board Member Martin Speaks,low,,,
2024-10-10,17:01,USD,30-y Bond Auction,low,4.392.5,,4.022.4
2024-10-10,21:30,NZD,BusinessNZ Manufacturing Index,low,46.9,,45.8
2024-10-10,21:45,NZD,FPI m/m,low,0.5%,,0.2%
2024-10-10,21:45,NZD,Visitor Arrivals m/m,low,-4.3%,,2.2%
2024-10-10,23:50,JPY,M2 Money Stock y/y,low,1.3%,1.5%,1.3%
2024-10-11,06:00,EUR,German Final CPI m/m,low,0.0%,0.0%,0.0%
2024-10-11,06:00,GBP,GDP m/m,high,0.2%,0.2%,0.0%
2024-10-11,06:00,GBP,Construction Output m/m,low,0.4%,0.5%,-0.4%
2024-10-11,06:00,GBP,Goods Trade Balance,low,-15.1B,-18.8B,-20.0B
2024-10-11,06:00,GBP,Index of Services 3m/3m,low,0.1%,0.3%,0.6%
2024-10-11,06:00,GBP,Industrial Production m/m,low,0.5%,0.2%,-0.8%
2024-10-11,06:00,GBP,Manufacturing Production m/m,low,1.1%,0.3%,-1.0%
2024-10-11,07:00,CHF,SECO Consumer Climate,low,-34,-33,-35
2024-10-11,12:30,CAD,Employment Change,high,46.7K,29.8K,22.1K
2024-10-11,12:30,CAD,Unemployment Rate,high,6.5%,6.7%,6.6%
2024-10-11,12:30,CAD,Building Permits m/m,low,-7.0%,-7.5%,22.1%
2024-10-11,12:30,USD,Core PPI m/m,high,0.2%,0.2%,0.3%
2024-10-11,12:30,USD,PPI m/m,high,0.0%,0.1%,0.2%
2024-10-11,12:32,GBP,NIESR GDP Estimate,low,0.2%,,0.3%
2024-10-11,13:30,GBP,CB Leading Index m/m,low,0.0%,,-0.3%
2024-10-11,13:45,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-11,14:00,USD,Prelim UoM Consumer Sentiment,medium,68.9,70.9,69.0
2024-10-11,14:00,USD,Prelim UoM Inflation Expectations,medium,2.9%,,2.7%
2024-10-11,14:30,CAD,BOC Business Outlook Survey,low,,,
2024-10-11,14:45,USD,FOMC Member Logan Speaks,low,,,
2024-10-11,17:10,USD,FOMC Member Bowman Speaks,low,,,
2024-10-13,01:30,CNY,CPI y/y,medium,0.4%,0.6%,0.6%
2024-10-13,01:30,CNY,PPI y/y,medium,-2.8%,-2.5%,-1.8%
2024-10-13,20:15,NZD,RBNZ Gov Orr Speaks,medium,,,
2024-10-13,21:30,NZD,BusinessNZ Services Index,low,45.7,,45.5
2024-10-13,23:00,JPY,Bank Holiday,holiday,,,
2024-10-14,06:15,EUR,German Buba President Nagel Speaks,low,,,
2024-10-14,06:30,CHF,PPI m/m,low,-0.1%,0.1%,0.2%
2024-10-14,06:30,GBP,MPC Member Dhingra Speaks,low,,,
2024-10-14,08:12,CNY,USD-Denominated Trade Balance,low,81.7B,91.5B,91.0B
2024-10-14,08:13,CNY,Trade Balance,low,583B,651B,649B
2024-10-14,09:01,CNY,M2 Money Supply y/y,low,6.8%,6.4%,6.3%
2024-10-14,09:02,CNY,New Loans,medium,1590B,1090B,900B
2024-10-14,12:00,CAD,Bank Holiday,holiday,,,
2024-10-14,12:00,USD,Bank Holiday,holiday,,,
2024-10-14,13:00,USD,FOMC Member Kashkari Speaks,low,,,
2024-10-14,19:00,USD,FOMC Member Waller Speaks,medium,,,
2024-10-14,21:00,USD,FOMC Member Kashkari Speaks,low,,,
2024-10-15,04:30,JPY,Revised Industrial Production m/m,low,-3.3%,-3.3%,-3.3%
2024-10-15,06:00,EUR,German WPI m/m,low,-0.3%,0.2%,-0.8%
2024-10-15,06:00,GBP,Claimant Count Change,high,27.9K,20.2K,23.7K
2024-10-15,06:00,GBP,Average Earnings Index 3m/y,medium,3.8%,3.8%,4.0%
2024-10-15,06:00,GBP,Unemployment Rate,low,4.0%,4.1%,4.1%
2024-10-15,06:45,EUR,French Final CPI m/m,low,-1.2%,-1.2%,-1.2%
2024-10-15,09:00,EUR,German ZEW Economic Sentiment,medium,13.1,10.2,3.6
2024-10-15,09:00,EUR,Industrial Production m/m,low,1.8%,1.8%,-0.3%
2024-10-15,09:00,EUR,ZEW Economic Sentiment,low,20.1,16.9,9.3
2024-10-15,12:30,CAD,CPI m/m,high,-0.4%,-0.2%,-0.2%
2024-10-15,12:30,CAD,Median CPI y/y,high,2.3%,2.3%,2.3%
2024-10-15,12:30,CAD,Trimmed CPI y/y,high,2.4%,2.4%,2.4%
2024-10-15,12:30,CAD,Common CPI y/y,medium,2.1%,2.1%,2.0%
2024-10-15,12:30,CAD,Wholesale Sales m/m,low,-0.6%,-1.1%,0.4%
2024-10-15,12:30,USD,Empire State Manufacturing Index,medium,-11.9,3.4,11.5
2024-10-15,12:32,CAD,Core CPI m/m,low,0.0%,,-0.1%
2024-10-15,14:41,NZD,GDT Price Index,low,-0.3%,,1.2%
2024-10-15,15:30,USD,FOMC Member Daly Speaks,low,,,
2024-10-15,17:00,USD,FOMC Member Kugler Speaks,low,,,
2024-10-15,21:45,NZD,CPI q/q,high,0.6%,0.7%,0.4%
2024-10-15,22:00,AUD,RBA Assist Gov Hunter Speaks,low,,,
2024-10-15,23:30,AUD,MI Leading Index m/m,low,0.0%,,-0.1%
2024-10-15,23:50,JPY,Core Machinery Orders m/m,low,-1.9%,0.1%,-0.1%
2024-10-16,06:00,GBP,CPI y/y,high,1.7%,1.9%,2.2%
2024-10-16,06:00,GBP,Core CPI y/y,low,3.2%,3.4%,3.6%
2024-10-16,06:00,GBP,PPI Input m/m,low,-1.0%,-0.5%,-0.5%
2024-10-16,06:00,GBP,PPI Output m/m,low,-0.5%,-0.3%,-0.3%
2024-10-16,06:00,GBP,RPI y/y,low,2.7%,3.1%,3.5%
2024-10-16,08:30,GBP,HPI y/y,low,2.8%,2.5%,2.2%
2024-10-16,09:34,EUR,German 30-y Bond Auction,low,2.493.6,,2.442.7
2024-10-16,12:15,CAD,Housing Starts,low,224K,235K,217K
2024-10-16,12:30,CAD,Manufacturing Sales m/m,low,-1.3%,-1.5%,1.4%
2024-10-16,12:30,USD,Import Prices m/m,low,-0.4%,-0.3%,-0.3%
2024-10-16,14:30,AUD,CB Leading Index m/m,low,0.0%,,0.1%
2024-10-16,18:40,EUR,ECB President Lagarde Speaks,medium,,,
2024-10-16,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-10-16,23:50,JPY,Trade Balance,low,-0.19T,-0.49T,-0.60T
2024-10-17,00:30,AUD,Employment Change,high,64.1K,25.2K,47.5K
2024-10-17,00:30,AUD,Unemployment Rate,high,4.1%,4.2%,4.2%
2024-10-17,00:30,AUD,RBA Bulletin,low,,,
2024-10-17,00:32,AUD,NAB Quarterly Business Confidence,low,-6,,-1
2024-10-17,04:30,JPY,Tertiary Industry Activity m/m,low,-1.1%,-0.2%,1.4%
2024-10-17,06:00,CHF,Trade Balance,low,4.95B,4.85B,4.58B
2024-10-17,08:47,EUR,Spanish 10-y Bond Auction,low,2.921.7,,3.042.1
2024-10-17,09:00,EUR,Final Core CPI y/y,low,2.7%,2.7%,2.7%
2024-10-17,09:00,EUR,Final CPI y/y,low,1.7%,1.8%,1.8%
2024-10-17,09:00,EUR,Italian Trade Balance,low,1.43B,5.55B,6.74B
2024-10-17,09:00,EUR,Trade Balance,low,11.0B,17.8B,15.5B
2024-10-17,12:15,EUR,Main Refinancing Rate,high,3.40%,3.40%,3.65%
2024-10-17,12:15,EUR,Monetary Policy Statement,high,,,
2024-10-17,12:30,CAD,Foreign Securities Purchases,low,9.97B,9.50B,10.98B
2024-10-17,12:30,USD,Core Retail Sales m/m,high,0.5%,0.1%,0.1%
2024-10-17,12:30,USD,Retail Sales m/m,high,0.4%,0.3%,0.1%
2024-10-17,12:30,USD,Unemployment Claims,high,241K,241K,258K
2024-10-17,12:30,USD,Philly Fed Manufacturing Index,medium,10.3,4.2,1.7
2024-10-17,12:45,EUR,ECB Press Conference,high,,,
2024-10-17,13:15,USD,Capacity Utilization Rate,low,77.5%,77.9%,78.0%
2024-10-17,13:15,USD,Industrial Production m/m,low,-0.3%,-0.1%,0.8%
2024-10-17,14:00,USD,Business Inventories m/m,low,0.3%,0.3%,0.4%
2024-10-17,14:00,USD,NAHB Housing Market Index,low,43,43,41
2024-10-17,14:30,USD,Natural Gas Storage,low,76B,80B,82B
2024-10-17,15:00,USD,Crude Oil Inventories,medium,-2.2M,1.8M,5.8M
2024-10-17,15:00,USD,FOMC Member Goolsbee Speaks,low,,,
2024-10-17,19:00,USD,Treasury Sec Yellen Speaks,medium,,,
2024-10-17,20:00,USD,TIC Long-Term Purchases,low,111.4B,58.9B,135.4B
2024-10-17,23:30,JPY,National Core CPI y/y,low,2.4%,2.3%,2.8%
2024-10-18,01:30,CNY,New Home Prices m/m,low,-0.71%,,-0.73%
2024-10-18,02:00,CNY,GDP q/y,medium,4.6%,4.6%,4.7%
2024-10-18,02:00,CNY,Industrial Production y/y,medium,5.4%,4.6%,4.5%
2024-10-18,02:00,CNY,Retail Sales y/y,medium,3.2%,2.5%,2.1%
2024-10-18,02:00,CNY,Fixed Asset Investment ytd/y,low,3.4%,3.3%,3.4%
2024-10-18,02:00,CNY,NBS Press Conference,low,,,
2024-10-18,02:00,CNY,Unemployment Rate,low,5.1%,5.3%,5.3%
2024-10-18,06:00,GBP,Retail Sales m/m,high,0.3%,-0.4%,1.0%
2024-10-18,08:00,EUR,Current Account,low,31.5B,42.2B,39.6B
2024-10-18,12:30,USD,Building Permits,medium,1.43M,1.45M,1.48M
2024-10-18,12:30,USD,Housing Starts,low,1.35M,1.35M,1.36M
2024-10-18,16:10,USD,FOMC Member Waller Speaks,medium,,,
2024-10-18,16:30,USD,FOMC Member Bostic Speaks,low,,,
2024-10-18,20:00,USD,Federal Budget Balance,low,64.3B,43.5B,-380.1B
2024-10-20,23:01,GBP,Rightmove HPI m/m,low,0.3%,,0.8%
2024-10-21,01:00,AUD,RBA Deputy Gov Hauser Speaks,low,,,
2024-10-21,01:00,CNY,1-y Loan Prime Rate,medium,3.10%,3.15%,3.35%
2024-10-21,01:00,CNY,5-y Loan Prime Rate,medium,3.60%,3.65%,3.85%
2024-10-21,02:00,NZD,Credit Card Spending y/y,low,-3.2%,,-3.1%
2024-10-21,06:00,EUR,German PPI m/m,low,-0.5%,-0.2%,0.2%
2024-10-21,12:55,USD,FOMC Member Logan Speaks,low,,,
2024-10-21,14:00,USD,CB Leading Index m/m,low,-0.5%,-0.3%,-0.2%
2024-10-21,14:15,All,IMF Meetings,low,,,
2024-10-21,17:00,USD,FOMC Member Kashkari Speaks,low,,,
2024-10-21,21:05,USD,FOMC Member Schmid Speaks,low,,,
2024-10-21,21:45,NZD,Trade Balance,low,-2108M,-2100M,-2203M
2024-10-21,22:40,USD,FOMC Member Daly Speaks,low,,,
2024-10-22,05:00,JPY,BOJ Core CPI y/y,low,1.7%,1.8%,1.8%
2024-10-22,06:00,GBP,Public Sector Net Borrowing,low,16.6B,17.4B,13.7B
2024-10-22,08:15,All,BRICS Summit,medium,,,
2024-10-22,12:30,CAD,IPPI m/m,low,-0.6%,-0.4%,-0.8%
2024-10-22,12:30,CAD,RMPI m/m,low,-3.1%,-1.7%,-3.1%
2024-10-22,13:25,GBP,BOE Gov Bailey Speaks,high,,,
2024-10-22,13:45,GBP,MPC Member Greene Speaks,low,,,
2024-10-22,13:59,USD,Richmond Manufacturing Index,medium,-14,-19,-21
2024-10-22,14:00,EUR,ECB President Lagarde Speaks,medium,,,
2024-10-22,14:00,USD,FOMC Member Harker Speaks,medium,,,
2024-10-22,14:15,All,IMF Meetings,low,,,
2024-10-22,19:15,EUR,ECB President Lagarde Speaks,medium,,,
2024-10-22,19:15,GBP,MPC Member Breeden Speaks,low,,,
2024-10-22,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-10-23,08:15,All,BRICS Summit,medium,,,
2024-10-23,09:37,EUR,German 10-y Bond Auction,low,2.312.3,,2.082.0
2024-10-23,13:00,GBP,MPC Member Breeden Speaks,low,,,
2024-10-23,13:00,USD,FOMC Member Bowman Speaks,low,,,
2024-10-23,13:45,CAD,BOC Monetary Policy Report,high,,,
2024-10-23,13:45,CAD,BOC Rate Statement,high,,,
2024-10-23,13:45,CAD,Overnight Rate,high,3.75%,3.75%,4.25%
2024-10-23,14:00,EUR,ECB President Lagarde Speaks,medium,,,
2024-10-23,14:00,EUR,Consumer Confidence,low,-13,-12,-13
2024-10-23,14:00,USD,Existing Home Sales,medium,3.84M,3.88M,3.86M
2024-10-23,14:15,All,IMF Meetings,low,,,
2024-10-23,14:30,CAD,BOC Press Conference,high,,,
2024-10-23,14:30,USD,Crude Oil Inventories,medium,5.5M,0.9M,-2.2M
2024-10-23,16:00,USD,FOMC Member Barkin Speaks,low,,,
2024-10-23,16:57,NZD,RBNZ Gov Orr Speaks,medium,,,
2024-10-23,18:00,USD,Beige Book,low,,,
2024-10-23,18:45,GBP,BOE Gov Bailey Speaks,high,,,
2024-10-23,22:00,AUD,Flash Manufacturing PMI,low,46.6,,46.7
2024-10-23,22:00,AUD,Flash Services PMI,low,50.6,,50.6
2024-10-24,00:30,JPY,Flash Manufacturing PMI,low,49.0,49.9,49.6
2024-10-24,07:15,EUR,French Flash Manufacturing PMI,high,44.5,44.9,44.0
2024-10-24,07:15,EUR,French Flash Services PMI,high,48.3,49.8,48.3
2024-10-24,07:30,EUR,German Flash Manufacturing PMI,high,42.6,40.7,40.3
2024-10-24,07:30,EUR,German Flash Services PMI,high,51.4,50.6,50.6
2024-10-24,08:00,EUR,Flash Manufacturing PMI,medium,45.9,45.1,44.8
2024-10-24,08:00,EUR,Flash Services PMI,medium,51.2,51.5,50.5
2024-10-24,08:15,All,BRICS Summit,medium,,,
2024-10-24,08:30,GBP,Flash Manufacturing PMI,high,50.3,51.5,51.5
2024-10-24,08:30,GBP,Flash Services PMI,high,51.8,52.3,52.8
2024-10-24,10:00,EUR,German Buba Monthly Report,low,,,
2024-10-24,10:00,GBP,CBI Industrial Order Expectations,low,-27,-28,-35
2024-10-24,12:30,USD,Unemployment Claims,high,227K,243K,241K
2024-10-24,12:45,USD,FOMC Member Hammack Speaks,low,,,
2024-10-24,13:00,GBP,MPC Member Mann Speaks,low,,,
2024-10-24,13:45,USD,Flash Manufacturing PMI,high,47.8,47.5,47.0
2024-10-24,13:45,USD,Flash Services PMI,high,55.3,55.0,55.4
2024-10-24,14:00,USD,New Home Sales,medium,738K,719K,716K
2024-10-24,14:15,All,IMF Meetings,low,,,
2024-10-24,14:30,USD,Natural Gas Storage,low,80B,61B,76B
2024-10-24,19:45,GBP,BOE Gov Bailey Speaks,high,,,
2024-10-24,23:01,GBP,GfK Consumer Confidence,low,-21,-20,-20
2024-10-24,23:30,JPY,Tokyo Core CPI y/y,medium,1.8%,1.7%,2.0%
2024-10-24,23:50,JPY,SPPI y/y,low,2.6%,2.7%,2.7%
2024-10-25,04:30,AUD,RBA Annual Report,low,,,
2024-10-25,07:00,EUR,Spanish Unemployment Rate,low,11.2%,11.4%,11.3%
2024-10-25,08:00,EUR,German ifo Business Climate,medium,86.5,85.6,85.4
