date,time,currency,event,impact,actual,forecast,previous
2023-10-04,00:01,CNY,Bank Holiday,holiday,,,
2023-10-04,01:00,NZD,Official Cash Rate,high,5.50%,5.50%,5.50%
2023-10-04,01:00,NZD,RBNZ Rate Statement,high,,,
2023-10-04,07:15,EUR,Spanish Services PMI,low,50.5,49.7,49.3
2023-10-04,07:45,EUR,Italian Services PMI,low,49.9,50.1,49.8
2023-10-04,07:50,EUR,French Final Services PMI,low,44.4,43.9,43.9
2023-10-04,07:55,EUR,German Final Services PMI,low,50.3,49.8,49.8
2023-10-04,08:00,EUR,Final Services PMI,low,48.7,48.4,48.4
2023-10-04,08:15,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-04,08:30,GBP,Final Services PMI,low,49.3,47.2,47.2
2023-10-04,09:00,EUR,PPI m/m,low,0.6%,0.6%,-0.5%
2023-10-04,09:00,EUR,Retail Sales m/m,low,-1.2%,-0.5%,-0.2%
2023-10-04,10:15,All,OPEC-JMMC Meetings,medium,,,
2023-10-04,12:15,USD,ADP Non-Farm Employment Change,high,89K,154K,177K
2023-10-04,13:45,USD,Final Services PMI,low,50.1,50.2,50.2
2023-10-04,14:00,USD,ISM Services PMI,high,53.6,53.5,54.5
2023-10-04,14:00,USD,Factory Orders m/m,low,1.2%,0.2%,-2.1%
2023-10-04,14:25,USD,FOMC Member Bowman Speaks,low,,,
2023-10-04,14:30,USD,Crude Oil Inventories,low,-2.2M,-0.1M,-2.2M
2023-10-04,14:30,USD,FOMC Member Goolsbee Speaks,low,,,
2023-10-04,16:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-05,00:00,NZD,ANZ Commodity Prices m/m,low,1.3%,,-2.9%
2023-10-05,00:01,CNY,Bank Holiday,holiday,,,
2023-10-05,00:30,AUD,Goods Trade Balance,low,9.64B,8.62B,8.04B
2023-10-05,01:30,AUD,Household Spending m/m,low,2.4%,,-2.9%
2023-10-05,03:35,JPY,30-y Bond Auction,low,1.693.1,,1.643.5
2023-10-05,06:00,EUR,German Trade Balance,low,16.6B,14.9B,15.9B
2023-10-05,06:45,EUR,French Industrial Production m/m,low,-0.3%,-0.4%,0.8%
2023-10-05,08:30,GBP,Construction PMI,medium,45.0,50.0,50.8
2023-10-05,08:30,GBP,Housing Equity Withdrawal q/q,low,-23.2B,-14.5B,-22.9B
2023-10-05,08:40,EUR,Spanish 10-y Bond Auction,low,3.982.3,,3.661.7
2023-10-05,08:55,EUR,French 10-y Bond Auction,low,3.561.9,,3.151.7
2023-10-05,09:45,GBP,MPC Member Broadbent Speaks,low,,,
2023-10-05,11:30,USD,Challenger Job Cuts y/y,low,58.2%,,266.9%
2023-10-05,12:30,CAD,Trade Balance,low,0.7B,-1.4B,-1.0B
2023-10-05,12:30,USD,Unemployment Claims,high,207K,211K,204K
2023-10-05,12:30,USD,Trade Balance,low,-58.3B,-60.5B,-65.0B
2023-10-05,13:00,EUR,German Buba President Nagel Speaks,low,,,
2023-10-05,14:00,CAD,Ivey PMI,medium,53.1,50.8,53.5
2023-10-05,14:30,USD,Natural Gas Storage,low,86B,97B,90B
2023-10-05,15:00,EUR,German Buba President Nagel Speaks,low,,,
2023-10-05,16:15,USD,FOMC Member Barr Speaks,low,,,
2023-10-05,23:30,JPY,Average Cash Earnings y/y,low,1.1%,1.5%,1.3%
2023-10-05,23:30,JPY,Household Spending y/y,low,-2.5%,-4.0%,-5.0%
2023-10-06,00:01,CNY,Bank Holiday,holiday,,,
2023-10-06,00:30,AUD,RBA Financial Stability Review,low,,,
2023-10-06,05:00,JPY,Leading Indicators,low,109.5%,109.0%,107.6%
2023-10-06,05:45,CHF,Unemployment Rate,low,2.1%,2.1%,2.1%
2023-10-06,06:00,EUR,German Factory Orders m/m,low,3.9%,1.6%,-11.7%
2023-10-06,06:00,GBP,Halifax HPI m/m,low,-0.4%,-0.8%,-1.9%
2023-10-06,06:45,EUR,French Trade Balance,low,-8.2B,-8.9B,-8.1B
2023-10-06,07:00,CHF,Foreign Currency Reserves,medium,678B,,694B
2023-10-06,08:00,EUR,Italian Retail Sales m/m,low,-0.4%,0.0%,0.4%
2023-10-06,12:30,CAD,Employment Change,high,63.8K,22.1K,39.9K
2023-10-06,12:30,CAD,Unemployment Rate,high,5.5%,5.6%,5.5%
2023-10-06,12:30,USD,Average Hourly Earnings m/m,high,0.2%,0.3%,0.2%
2023-10-06,12:30,USD,Non-Farm Employment Change,high,336K,171K,187K
2023-10-06,12:30,USD,Unemployment Rate,high,3.8%,3.7%,3.8%
2023-10-06,16:00,USD,FOMC Member Waller Speaks,medium,,,
2023-10-06,16:21,USD,President Biden Speaks,low,,,
2023-10-06,19:00,USD,Consumer Credit m/m,low,-15.6B,11.7B,10.4B
2023-10-09,00:00,JPY,Bank Holiday,holiday,,,
2023-10-09,06:00,EUR,German Industrial Production m/m,low,-0.2%,-0.1%,-0.8%
2023-10-09,08:30,EUR,Sentix Investor Confidence,low,-21.9,-24.0,-21.5
2023-10-09,12:00,CAD,Bank Holiday,holiday,,,
2023-10-09,12:00,USD,Bank Holiday,holiday,,,
2023-10-09,13:00,USD,FOMC Member Logan Speaks,low,,,
2023-10-09,13:15,USD,FOMC Member Barr Speaks,low,,,
2023-10-09,14:15,All,IMF Meetings,low,,,
2023-10-09,16:50,USD,FOMC Member Jefferson Speaks,low,,,
2023-10-09,20:00,GBP,MPC Member Mann Speaks,low,,,
2023-10-09,23:01,GBP,BRC Retail Sales Monitor y/y,low,2.8%,3.1%,4.3%
2023-10-09,23:30,AUD,Westpac Consumer Sentiment,low,2.9%,,-1.5%
2023-10-09,23:50,JPY,Current Account,low,1.63T,2.41T,2.77T
2023-10-10,00:30,AUD,NAB Business Confidence,medium,1,,2
2023-10-10,05:00,JPY,Economy Watchers Sentiment,low,49.9,53.2,53.6
2023-10-10,08:00,EUR,Italian Industrial Production m/m,low,0.2%,-0.3%,-0.7%
2023-10-10,09:30,GBP,FPC Meeting Minutes,low,,,
2023-10-10,09:30,GBP,FPC Statement,low,,,
2023-10-10,09:56,USD,NFIB Small Business Index,low,90.8,91.1,91.3
2023-10-10,12:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-10,14:00,USD,Final Wholesale Inventories m/m,low,-0.1%,-0.1%,-0.1%
2023-10-10,14:15,All,IMF Meetings,low,,,
2023-10-10,17:00,USD,FOMC Member Waller Speaks,medium,,,
2023-10-10,19:00,USD,FOMC Member Kashkari Speaks,low,,,
2023-10-10,21:45,NZD,Visitor Arrivals m/m,low,-4.1%,,19.8%
2023-10-11,00:30,AUD,RBA Assist Gov Kent Speaks,low,,,
2023-10-11,05:58,JPY,Prelim Machine Tool Orders y/y,low,-11.2%,,-17.6%
2023-10-11,06:00,EUR,German Final CPI m/m,low,0.3%,0.3%,0.3%
2023-10-11,08:15,USD,FOMC Member Bowman Speaks,low,,,
2023-10-11,09:07,GBP,10-y Bond Auction,low,4.443.1,,4.322.6
2023-10-11,09:30,EUR,German 30-y Bond Auction,low,2.872.9,,2.792.3
2023-10-11,12:30,CAD,Building Permits m/m,low,3.4%,1.5%,-1.5%
2023-10-11,12:30,USD,Core PPI m/m,high,0.3%,0.2%,0.2%
2023-10-11,12:30,USD,PPI m/m,high,0.5%,0.3%,0.7%
2023-10-11,14:15,USD,FOMC Member Waller Speaks,medium,,,
2023-10-11,14:15,All,IMF Meetings,low,,,
2023-10-11,17:01,USD,10-y Bond Auction,low,4.612.5,,4.292.5
2023-10-11,18:00,USD,FOMC Meeting Minutes,high,,,
2023-10-11,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-10-11,21:45,NZD,FPI m/m,low,-0.4%,,0.5%
2023-10-11,23:01,GBP,RICS House Price Balance,low,-69%,-60%,-68%
2023-10-11,23:50,JPY,Bank Lending y/y,low,2.9%,3.1%,3.1%
2023-10-11,23:50,JPY,Core Machinery Orders m/m,low,-0.5%,0.7%,-1.1%
2023-10-11,23:50,JPY,PPI y/y,low,2.0%,2.4%,3.2%
2023-10-12,00:00,AUD,MI Inflation Expectations,low,4.8%,,4.6%
2023-10-12,06:00,GBP,GDP m/m,high,0.2%,0.2%,-0.5%
2023-10-12,06:00,GBP,Construction Output m/m,low,-0.5%,0.0%,-0.5%
2023-10-12,06:00,GBP,Goods Trade Balance,low,-16.0B,-14.8B,-14.1B
2023-10-12,06:00,GBP,Index of Services 3m/3m,low,0.1%,0.1%,0.1%
2023-10-12,06:00,GBP,Industrial Production m/m,low,-0.7%,-0.2%,-0.7%
2023-10-12,06:00,GBP,Manufacturing Production m/m,low,-0.8%,-0.3%,-0.8%
2023-10-12,08:30,GBP,BOE Credit Conditions Survey,low,,,
2023-10-12,09:00,GBP,MPC Member Pill Speaks,low,,,
2023-10-12,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2023-10-12,12:18,GBP,NIESR GDP Estimate,low,-0.1%,,0.2%
2023-10-12,12:30,USD,Core CPI m/m,high,0.3%,0.3%,0.3%
2023-10-12,12:30,USD,Core CPI y/y,high,4.1%,4.1%,4.3%
2023-10-12,12:30,USD,CPI m/m,high,0.4%,0.3%,0.6%
2023-10-12,12:30,USD,CPI y/y,high,3.7%,3.6%,3.7%
2023-10-12,12:30,USD,Unemployment Claims,high,209K,211K,207K
2023-10-12,14:15,All,IMF Meetings,low,,,
2023-10-12,14:30,USD,Natural Gas Storage,low,84B,85B,86B
2023-10-12,15:00,USD,Crude Oil Inventories,low,10.2M,-0.4M,-2.2M
2023-10-12,17:01,USD,30-y Bond Auction,low,4.842.3,,4.352.5
2023-10-12,21:30,NZD,BusinessNZ Manufacturing Index,low,45.3,,46.1
2023-10-12,23:50,JPY,M2 Money Stock y/y,low,2.4%,2.4%,2.5%
2023-10-13,01:30,CNY,CPI y/y,high,0.0%,0.2%,0.1%
2023-10-13,01:30,CNY,PPI y/y,medium,-2.5%,-2.4%,-3.0%
2023-10-13,03:09,CNY,Trade Balance,low,559B,510B,488B
2023-10-13,03:10,CNY,USD-Denominated Trade Balance,low,77.7B,70.3B,68.4B
2023-10-13,06:30,CHF,PPI m/m,low,-0.1%,0.2%,-0.2%
2023-10-13,06:45,EUR,German Buba President Nagel Speaks,low,,,
2023-10-13,06:45,EUR,French Final CPI m/m,low,-0.5%,-0.5%,-0.5%
2023-10-13,08:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-10-13,08:02,CNY,New Loans,medium,2310B,2500B,1360B
2023-10-13,08:02,CNY,M2 Money Supply y/y,low,10.3%,10.7%,10.6%
2023-10-13,09:00,EUR,Industrial Production m/m,low,0.6%,0.1%,-1.1%
2023-10-13,12:30,USD,Import Prices m/m,low,0.1%,0.6%,0.5%
2023-10-13,13:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-13,13:00,USD,FOMC Member Harker Speaks,medium,,,
2023-10-13,13:30,GBP,CB Leading Index m/m,low,-0.8%,,-0.8%
2023-10-13,14:00,USD,Prelim UoM Consumer Sentiment,high,63.0,67.2,67.7
2023-10-13,14:00,USD,Prelim UoM Inflation Expectations,medium,3.8%,,3.1%
2023-10-13,14:15,All,IMF Meetings,low,,,
2023-10-13,16:30,GBP,MPC Member Cunliffe Speaks,low,,,
2023-10-13,21:45,NZD,Parliamentary Elections,high,,,
2023-10-14,12:00,EUR,German Buba President Nagel Speaks,low,,,
2023-10-14,14:15,All,IMF Meetings,low,,,
2023-10-14,15:00,GBP,BOE Gov Bailey Speaks,high,,,
2023-10-14,15:10,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-15,14:15,All,IMF Meetings,low,,,
2023-10-15,21:30,NZD,BusinessNZ Services Index,low,50.7,,47.1
2023-10-15,23:01,GBP,Rightmove HPI m/m,low,0.5%,,0.4%
2023-10-15,23:15,AUD,RBA Assist Gov Jones Speaks,low,,,
2023-10-16,04:30,JPY,Revised Industrial Production m/m,low,-0.7%,0.0%,0.0%
2023-10-16,06:00,EUR,German WPI m/m,low,0.2%,0.3%,0.2%
2023-10-16,08:30,GBP,MPC Member Pill Speaks,low,,,
2023-10-16,09:00,EUR,Trade Balance,low,11.9B,5.4B,2.9B
2023-10-16,09:15,EUR,Eurogroup Meetings,low,,,
2023-10-16,12:30,CAD,Manufacturing Sales m/m,low,0.7%,1.1%,1.6%
2023-10-16,12:30,CAD,Wholesale Sales m/m,low,2.3%,2.5%,0.2%
2023-10-16,12:30,USD,Empire State Manufacturing Index,high,-4.6,-6.4,1.9
2023-10-16,14:30,CAD,BOC Business Outlook Survey,medium,,,
2023-10-16,14:30,USD,FOMC Member Harker Speaks,medium,,,
2023-10-16,20:30,USD,FOMC Member Harker Speaks,medium,,,
2023-10-16,21:45,NZD,CPI q/q,high,1.8%,1.9%,1.1%
2023-10-17,00:30,AUD,Monetary Policy Meeting Minutes,high,,,
2023-10-17,04:30,JPY,Tertiary Industry Activity m/m,low,-0.1%,0.4%,0.9%
2023-10-17,06:00,GBP,Average Earnings Index 3m/y,high,8.1%,8.3%,8.5%
2023-10-17,09:00,EUR,German ZEW Economic Sentiment,medium,-1.1,-9.1,-11.4
2023-10-17,09:00,EUR,ZEW Economic Sentiment,low,2.3,-7.7,-8.9
2023-10-17,09:03,GBP,30-y Bond Auction,low,4.932.6,,4.942.8
2023-10-17,09:05,GBP,MPC Member Dhingra Speaks,low,,,
2023-10-17,09:15,EUR,ECOFIN Meetings,low,,,
2023-10-17,12:00,USD,FOMC Member Williams Speaks,low,,,
2023-10-17,12:30,CAD,CPI m/m,high,-0.1%,0.1%,0.4%
2023-10-17,12:30,CAD,Median CPI y/y,high,3.8%,4.0%,4.1%
2023-10-17,12:30,CAD,Trimmed CPI y/y,high,3.7%,3.8%,3.9%
2023-10-17,12:30,CAD,Common CPI y/y,medium,4.4%,4.7%,4.8%
2023-10-17,12:30,CAD,Foreign Securities Purchases,low,-8.47B,11.78B,11.62B
2023-10-17,12:30,USD,Core Retail Sales m/m,high,0.6%,0.2%,0.6%
2023-10-17,12:30,USD,Retail Sales m/m,high,0.7%,0.3%,0.6%
2023-10-17,12:32,CAD,Core CPI m/m,low,-0.1%,,0.1%
2023-10-17,13:15,USD,Industrial Production m/m,medium,0.3%,0.0%,0.4%
2023-10-17,13:15,USD,Capacity Utilization Rate,low,79.7%,79.6%,79.7%
2023-10-17,13:20,USD,FOMC Member Bowman Speaks,low,,,
2023-10-17,14:00,USD,Business Inventories m/m,low,0.4%,0.3%,0.0%
2023-10-17,14:00,USD,NAHB Housing Market Index,low,40,44,45
2023-10-17,14:50,NZD,GDT Price Index,low,4.3%,,4.4%
2023-10-17,17:00,EUR,German Buba President Nagel Speaks,low,,,
2023-10-17,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-10-17,22:35,AUD,RBA Gov Bullock Speaks,high,,,
2023-10-17,23:30,AUD,MI Leading Index m/m,low,0.1%,,0.0%
2023-10-18,02:00,CNY,Industrial Production y/y,high,4.5%,4.4%,4.5%
2023-10-18,02:00,CNY,GDP q/y,medium,4.9%,4.5%,6.3%
2023-10-18,02:00,CNY,Retail Sales y/y,medium,5.5%,5.0%,4.6%
2023-10-18,02:00,CNY,Fixed Asset Investment ytd/y,low,3.1%,3.2%,3.2%
2023-10-18,02:00,CNY,NBS Press Conference,low,,,
2023-10-18,02:00,CNY,Unemployment Rate,low,5.0%,5.2%,5.2%
2023-10-18,06:00,GBP,CPI y/y,high,6.7%,6.6%,6.7%
2023-10-18,06:00,GBP,Core CPI y/y,low,6.1%,6.0%,6.2%
2023-10-18,06:00,GBP,PPI Input m/m,low,0.4%,0.8%,0.4%
2023-10-18,06:00,GBP,PPI Output m/m,low,0.4%,0.3%,0.2%
2023-10-18,06:00,GBP,RPI y/y,low,8.9%,8.9%,9.1%
2023-10-18,08:00,EUR,Italian Trade Balance,low,2.07B,6.05B,6.38B
2023-10-18,08:30,GBP,HPI y/y,low,0.2%,-0.5%,0.6%
2023-10-18,09:00,EUR,Final Core CPI y/y,low,4.5%,4.5%,4.5%
2023-10-18,09:00,EUR,Final CPI y/y,low,4.3%,4.3%,4.3%
2023-10-18,09:34,EUR,German 10-y Bond Auction,low,2.902.0,,2.782.0
2023-10-18,12:15,CAD,Housing Starts,low,270K,241K,253K
2023-10-18,12:30,USD,Building Permits,medium,1.47M,1.45M,1.54M
2023-10-18,12:30,USD,Housing Starts,low,1.36M,1.39M,1.28M
2023-10-18,14:30,AUD,CB Leading Index m/m,low,-0.3%,,0.2%
2023-10-18,14:30,USD,Crude Oil Inventories,low,-4.5M,-0.5M,10.2M
2023-10-18,16:00,USD,FOMC Member Waller Speaks,medium,,,
2023-10-18,16:30,USD,FOMC Member Williams Speaks,low,,,
2023-10-18,17:00,USD,FOMC Member Bowman Speaks,low,,,
2023-10-18,18:00,USD,Beige Book,low,,,
2023-10-18,19:15,USD,FOMC Member Harker Speaks,medium,,,
2023-10-18,20:00,USD,TIC Long-Term Purchases,low,63.5B,76.8B,8.8B
2023-10-18,22:55,USD,FOMC Member Cook Speaks,low,,,
2023-10-18,23:50,JPY,Trade Balance,low,-0.43T,-0.54T,-0.56T
2023-10-19,00:30,AUD,Employment Change,high,6.7K,20.6K,64.9K
2023-10-19,00:30,AUD,Unemployment Rate,high,3.6%,3.7%,3.7%
2023-10-19,00:30,AUD,NAB Quarterly Business Confidence,low,-1,,-3
2023-10-19,01:30,CNY,New Home Prices m/m,low,-0.30%,,-0.29%
2023-10-19,04:30,AUD,RBA Annual Report,low,,,
2023-10-19,06:00,CHF,Trade Balance,low,6.32B,3.77B,4.05B
2023-10-19,08:00,EUR,Current Account,low,27.7B,27.2B,20.9B
2023-10-19,08:40,EUR,Spanish 10-y Bond Auction,low,4.072.1,,3.982.3
2023-10-19,12:30,CAD,IPPI m/m,low,0.4%,0.3%,1.3%
2023-10-19,12:30,CAD,RMPI m/m,low,3.5%,1.8%,3.0%
2023-10-19,12:30,USD,Unemployment Claims,high,198K,210K,209K
2023-10-19,12:30,USD,Philly Fed Manufacturing Index,medium,-9.0,-6.7,-13.5
2023-10-19,13:00,USD,FOMC Member Jefferson Speaks,low,,,
2023-10-19,14:00,USD,Existing Home Sales,medium,3.96M,3.89M,4.04M
2023-10-19,14:00,USD,CB Leading Index m/m,low,-0.7%,-0.4%,-0.4%
2023-10-19,14:30,USD,Natural Gas Storage,low,97B,82B,84B
2023-10-19,16:00,USD,FOMC Member Powell Speaks,high,,,
2023-10-19,17:20,USD,FOMC Member Goolsbee Speaks,low,,,
2023-10-19,17:30,USD,FOMC Member Barr Speaks,low,,,
2023-10-19,21:30,USD,FOMC Member Harker Speaks,medium,,,
2023-10-19,21:45,NZD,Trade Balance,low,-2329M,-1450M,-2291M
2023-10-19,23:00,USD,FOMC Member Logan Speaks,low,,,
2023-10-19,23:01,GBP,GfK Consumer Confidence,low,-30,-20,-21
2023-10-19,23:30,JPY,National Core CPI y/y,low,2.8%,2.7%,3.1%
2023-10-20,01:15,CNY,1-y Loan Prime Rate,medium,3.45%,3.45%,3.45%
2023-10-20,01:15,CNY,5-y Loan Prime Rate,medium,4.20%,4.20%,4.20%
2023-10-20,02:05,NZD,Credit Card Spending y/y,low,3.3%,,4.2%
2023-10-20,06:00,EUR,German PPI m/m,low,-0.2%,0.4%,0.3%
2023-10-20,06:00,GBP,Retail Sales m/m,high,-0.9%,-0.3%,0.4%
2023-10-20,06:00,GBP,Public Sector Net Borrowing,low,13.5B,17.6B,10.8B
2023-10-20,08:32,CNY,Foreign Direct Investment ytd/y,low,-8.4%,,-5.1%
2023-10-20,12:30,CAD,Core Retail Sales m/m,medium,0.1%,-0.1%,1.0%
2023-10-20,12:30,CAD,Retail Sales m/m,medium,-0.1%,-0.1%,0.3%
2023-10-20,13:00,USD,FOMC Member Harker Speaks,medium,,,
2023-10-20,20:00,USD,Federal Budget Balance,low,-171.0B,-164.5B,89.3B
2023-10-20,20:00,USD,FOMC Financial Stability Report,low,,,
2023-10-22,20:00,NZD,Bank Holiday,holiday,,,
2023-10-23,10:00,EUR,German Buba Monthly Report,low,,,
2023-10-23,14:00,EUR,Consumer Confidence,low,-18,-18,-18
2023-10-23,22:00,AUD,Flash Manufacturing PMI,low,48.0,,48.2
2023-10-23,22:00,AUD,Flash Services PMI,low,47.6,,50.5
2023-10-24,00:30,JPY,Flash Manufacturing PMI,low,48.5,48.9,48.6
2023-10-24,05:00,JPY,BOJ Core CPI y/y,low,3.4%,3.3%,3.3%
2023-10-24,06:00,EUR,German GfK Consumer Climate,low,-28.1,-26.8,-26.5
2023-10-24,06:00,GBP,Claimant Count Change,high,20.4K,2.3K,0.9K
2023-10-24,06:00,GBP,Unemployment Rate,low,4.2%,4.3%,4.3%
2023-10-24,07:15,EUR,French Flash Manufacturing PMI,high,42.6,44.4,43.6
2023-10-24,07:15,EUR,French Flash Services PMI,high,46.1,44.9,43.9
2023-10-24,07:30,EUR,German Flash Manufacturing PMI,high,40.7,40.1,39.8
2023-10-24,07:30,EUR,German Flash Services PMI,high,48.0,50.1,49.8
2023-10-24,08:00,AUD,RBA Gov Bullock Speaks,high,,,
2023-10-24,08:00,EUR,Flash Manufacturing PMI,medium,43.0,43.6,43.4
2023-10-24,08:00,EUR,Flash Services PMI,medium,47.8,48.7,48.4
2023-10-24,08:30,GBP,Flash Manufacturing PMI,high,45.2,44.7,44.2
2023-10-24,08:30,GBP,Flash Services PMI,high,49.2,49.4,47.2
2023-10-24,10:00,GBP,CBI Industrial Order Expectations,low,-26,-16,-18
2023-10-24,12:30,CAD,NHPI m/m,low,-0.2%,0.1%,0.1%
2023-10-24,12:30,EUR,ECB President Lagarde Speaks,low,,,
2023-10-24,13:45,USD,Flash Manufacturing PMI,high,50.0,49.5,48.9
2023-10-24,13:45,USD,Flash Services PMI,high,50.9,49.9,50.2
2023-10-24,13:59,USD,Richmond Manufacturing Index,medium,3,3,5
2023-10-24,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-10-25,00:30,AUD,CPI m/m,high,1.2%,1.1%,0.8%
2023-10-25,00:30,AUD,CPI y/y,high,5.6%,5.3%,5.2%
2023-10-25,00:30,AUD,Trimmed Mean CPI m/m,high,1.2%,1.0%,0.9%
2023-10-25,08:00,CHF,UBS Economic Expectations,low,-37.8,,-27.6
2023-10-25,08:00,EUR,German ifo Business Climate,high,86.9,85.9,85.7
2023-10-25,08:00,EUR,M3 Money Supply y/y,low,-1.2%,-1.7%,-1.3%
2023-10-25,08:00,EUR,Private Loans y/y,low,0.8%,1.0%,1.0%
2023-10-25,13:00,CNY,CB Leading Index m/m,low,-0.3%,,-0.3%
2023-10-25,13:00,EUR,Belgian NBB Business Climate,low,-16.8,-14.7,-14.4
2023-10-25,14:00,CAD,BOC Monetary Policy Report,high,,,
2023-10-25,14:00,CAD,BOC Rate Statement,high,,,
2023-10-25,14:00,CAD,Overnight Rate,high,5.00%,5.00%,5.00%
2023-10-25,14:00,USD,New Home Sales,medium,759K,678K,675K
2023-10-25,14:30,USD,Crude Oil Inventories,low,1.4M,-0.5M,-4.5M
2023-10-25,15:00,CAD,BOC Press Conference,high,,,
2023-10-25,17:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-10-25,20:35,USD,FOMC Member Powell Speaks,high,,,
2023-10-25,22:00,AUD,RBA Gov Bullock Speaks,high,,,
2023-10-25,23:50,JPY,SPPI y/y,low,2.1%,2.0%,2.1%
2023-10-26,00:30,AUD,Import Prices q/q,low,0.8%,0.2%,-0.8%
2023-10-26,07:00,EUR,Spanish Unemployment Rate,low,11.8%,11.5%,11.6%
2023-10-26,10:00,GBP,CBI Realized Sales,low,-36,-16,-14
2023-10-26,12:15,EUR,Main Refinancing Rate,high,4.50%,4.50%,4.50%
2023-10-26,12:15,EUR,Monetary Policy Statement,high,,,
