date,time,currency,event,impact,actual,forecast,previous
2024-09-04,01:30,AUD,GDP q/q,high,0.2%,0.2%,0.1%
2024-09-04,01:30,AUD,Household Spending m/m,low,0.8%,,-0.5%
2024-09-04,01:45,CNY,RatingDog Services PMI,low,51.6,51.9,52.1
2024-09-04,07:15,EUR,Spanish Services PMI,low,54.6,54.8,53.9
2024-09-04,07:45,EUR,Italian Services PMI,low,51.4,52.5,51.7
2024-09-04,07:50,EUR,French Final Services PMI,low,55.0,55.0,55.0
2024-09-04,07:55,EUR,German Final Services PMI,low,51.2,51.4,51.4
2024-09-04,08:00,EUR,Final Services PMI,low,52.9,53.3,53.3
2024-09-04,08:30,GBP,Final Services PMI,low,53.7,53.3,53.3
2024-09-04,09:00,EUR,PPI m/m,low,0.8%,0.3%,0.5%
2024-09-04,12:30,CAD,Trade Balance,low,0.7B,0.7B,0.6B
2024-09-04,12:30,USD,Trade Balance,low,-78.8B,-78.8B,-73.1B
2024-09-04,13:45,CAD,BOC Rate Statement,high,,,
2024-09-04,13:45,CAD,Overnight Rate,high,4.25%,4.25%,4.50%
2024-09-04,14:00,USD,JOLTS Job Openings,high,7.67M,8.09M,8.18M
2024-09-04,14:00,USD,Factory Orders m/m,low,5.0%,4.7%,-3.3%
2024-09-04,14:15,USD,Omdia Total Vehicle Sales,low,15.1M,15.4M,15.8M
2024-09-04,14:30,CAD,BOC Press Conference,high,,,
2024-09-04,18:00,USD,Beige Book,low,,,
2024-09-04,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-09-04,23:30,JPY,Average Cash Earnings y/y,low,3.6%,3.0%,4.5%
2024-09-05,01:30,AUD,Goods Trade Balance,low,6.01B,5.05B,5.59B
2024-09-05,03:05,AUD,RBA Gov Bullock Speaks,high,,,
2024-09-05,03:35,JPY,30-y Bond Auction,low,2.043.4,,2.233.5
2024-09-05,05:45,CHF,Unemployment Rate,low,2.5%,2.5%,2.5%
2024-09-05,06:00,EUR,German Factory Orders m/m,low,2.9%,-1.6%,3.9%
2024-09-05,08:30,GBP,Construction PMI,medium,53.6,54.6,55.3
2024-09-05,08:52,EUR,Spanish 10-y Bond Auction,low,3.042.1,,3.111.5
2024-09-05,09:00,AUD,RBA Gov Bullock Speaks,low,,,
2024-09-05,09:00,EUR,Retail Sales m/m,low,0.1%,0.1%,-0.3%
2024-09-05,09:02,EUR,French 10-y Bond Auction,low,2.952.2,,3.012.2
2024-09-05,11:30,USD,Challenger Job Cuts y/y,low,1.0%,,9.2%
2024-09-05,12:15,USD,ADP Non-Farm Employment Change,high,99K,144K,122K
2024-09-05,12:30,CAD,Labor Productivity q/q,low,-0.2%,-0.1%,-0.3%
2024-09-05,12:30,USD,Unemployment Claims,high,227K,231K,231K
2024-09-05,12:30,USD,Revised Nonfarm Productivity q/q,low,2.5%,2.4%,2.3%
2024-09-05,12:30,USD,Revised Unit Labor Costs q/q,low,0.4%,0.8%,0.9%
2024-09-05,13:45,USD,Final Services PMI,medium,55.7,55.0,55.2
2024-09-05,14:00,USD,ISM Services PMI,high,51.5,51.3,51.4
2024-09-05,14:30,USD,Natural Gas Storage,low,13B,26B,35B
2024-09-05,15:00,USD,Crude Oil Inventories,medium,-6.9M,-0.6M,-0.8M
2024-09-05,23:30,JPY,Household Spending y/y,low,0.1%,1.2%,-1.4%
2024-09-06,05:00,JPY,Leading Indicators,low,109.5%,109.4%,108.6%
2024-09-06,06:00,EUR,German Industrial Production m/m,low,-2.4%,-0.4%,1.4%
2024-09-06,06:00,EUR,German Trade Balance,low,16.8B,21.0B,20.4B
2024-09-06,06:00,GBP,Halifax HPI m/m,low,0.3%,0.2%,0.8%
2024-09-06,06:45,EUR,French Industrial Production m/m,low,-0.5%,-0.3%,0.8%
2024-09-06,06:45,EUR,French Trade Balance,low,-5.9B,-6.5B,-6.1B
2024-09-06,07:00,CHF,Foreign Currency Reserves,low,694B,,704B
2024-09-06,07:00,CHF,SECO Consumer Climate,low,-35,-33,-32
2024-09-06,08:00,EUR,Italian Retail Sales m/m,low,0.5%,0.1%,-0.2%
2024-09-06,09:00,EUR,Final Employment Change q/q,low,0.2%,0.2%,0.2%
2024-09-06,09:00,EUR,Revised GDP q/q,low,0.2%,0.3%,0.3%
2024-09-06,12:30,CAD,Employment Change,high,22.1K,23.7K,-2.8K
2024-09-06,12:30,CAD,Unemployment Rate,high,6.6%,6.5%,6.4%
2024-09-06,12:30,USD,Average Hourly Earnings m/m,high,0.4%,0.3%,0.2%
2024-09-06,12:30,USD,Non-Farm Employment Change,high,142K,164K,114K
2024-09-06,12:30,USD,Unemployment Rate,high,4.2%,4.2%,4.3%
2024-09-06,12:45,USD,FOMC Member Williams Speaks,medium,,,
2024-09-06,14:00,CAD,Ivey PMI,medium,48.2,55.3,57.6
2024-09-06,15:00,USD,FOMC Member Waller Speaks,high,,,
2024-09-08,23:50,JPY,Bank Lending y/y,low,3.0%,3.2%,3.2%
2024-09-08,23:50,JPY,Current Account,low,2.80T,2.08T,1.78T
2024-09-08,23:50,JPY,Final GDP Price Index y/y,low,3.2%,3.0%,3.0%
2024-09-08,23:50,JPY,Final GDP q/q,low,0.7%,0.8%,0.8%
2024-09-09,01:30,CNY,CPI y/y,medium,0.6%,0.7%,0.5%
2024-09-09,01:30,CNY,PPI y/y,medium,-1.8%,-1.5%,-0.8%
2024-09-09,05:00,JPY,Economy Watchers Sentiment,low,49.0,47.6,47.5
2024-09-09,08:30,EUR,Sentix Investor Confidence,low,-15.4,-12.4,-13.9
2024-09-09,14:00,USD,Final Wholesale Inventories m/m,low,0.2%,0.3%,0.3%
2024-09-09,19:00,USD,Consumer Credit m/m,low,25.5B,12.3B,8.9B
2024-09-09,22:45,NZD,Manufacturing Sales q/q,low,0.1%,,0.7%
2024-09-09,23:50,JPY,M2 Money Stock y/y,low,1.3%,1.5%,1.4%
2024-09-10,00:30,AUD,Westpac Consumer Sentiment,low,-0.5%,,2.8%
2024-09-10,01:30,AUD,NAB Business Confidence,low,-4,,1
2024-09-10,03:17,CNY,USD-Denominated Trade Balance,low,91.0B,81.4B,84.7B
2024-09-10,03:18,CNY,Trade Balance,low,649B,579B,602B
2024-09-10,05:58,JPY,Prelim Machine Tool Orders y/y,low,-3.5%,,8.4%
2024-09-10,06:00,EUR,German Final CPI m/m,low,-0.1%,-0.1%,-0.1%
2024-09-10,06:00,GBP,Claimant Count Change,high,23.7K,95.5K,135.0K
2024-09-10,06:00,GBP,Average Earnings Index 3m/y,medium,4.0%,4.1%,4.5%
2024-09-10,06:00,GBP,Unemployment Rate,low,4.1%,4.1%,4.2%
2024-09-10,08:00,EUR,Italian Industrial Production m/m,low,-0.9%,-0.2%,0.5%
2024-09-10,09:59,USD,NFIB Small Business Index,low,91.2,93.6,93.7
2024-09-10,11:00,GBP,MPC Member Breeden Speaks,low,,,
2024-09-10,12:10,CAD,BOC Gov Macklem Speaks,high,,,
2024-09-10,14:00,USD,FOMC Member Barr Speaks,low,,,
2024-09-10,16:15,USD,FOMC Member Bowman Speaks,low,,,
2024-09-10,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-09-10,22:45,NZD,Visitor Arrivals m/m,low,2.2%,,-0.2%
2024-09-11,00:20,AUD,RBA Assist Gov Hunter Speaks,low,,,
2024-09-11,06:00,GBP,GDP m/m,high,0.0%,0.2%,0.0%
2024-09-11,06:00,GBP,Construction Output m/m,low,-0.4%,0.4%,0.5%
2024-09-11,06:00,GBP,Goods Trade Balance,low,-20.0B,-18.0B,-18.9B
2024-09-11,06:00,GBP,Index of Services 3m/3m,low,0.6%,0.6%,0.8%
2024-09-11,06:00,GBP,Industrial Production m/m,low,-0.8%,0.3%,0.8%
2024-09-11,06:00,GBP,Manufacturing Production m/m,low,-1.0%,0.2%,1.1%
2024-09-11,09:03,GBP,10-y Bond Auction,low,3.762.8,,4.082.9
2024-09-11,09:33,EUR,German 10-y Bond Auction,low,2.112.1,,2.222.0
2024-09-11,11:18,GBP,NIESR GDP Estimate,low,0.3%,,0.5%
2024-09-11,12:30,USD,Core CPI m/m,high,0.3%,0.2%,0.2%
2024-09-11,12:30,USD,Core CPI y/y,high,3.2%,3.2%,3.2%
2024-09-11,12:30,USD,CPI m/m,high,0.2%,0.2%,0.2%
2024-09-11,12:30,USD,CPI y/y,high,2.5%,2.5%,2.9%
2024-09-11,13:30,GBP,CB Leading Index m/m,low,-0.3%,,-0.1%
2024-09-11,14:30,USD,Crude Oil Inventories,medium,0.8M,0.9M,-6.9M
2024-09-11,17:01,USD,10-y Bond Auction,low,3.652.6,,3.962.3
2024-09-11,22:45,NZD,FPI m/m,low,0.2%,,0.4%
2024-09-11,23:01,GBP,RICS House Price Balance,low,1%,-14%,-19%
2024-09-11,23:50,JPY,BSI Manufacturing Index,low,4.5,-2.5,-1.0
2024-09-11,23:50,JPY,PPI y/y,low,2.5%,2.8%,3.0%
2024-09-12,01:00,AUD,MI Inflation Expectations,low,4.4%,,4.5%
2024-09-12,06:00,EUR,German WPI m/m,low,-0.8%,0.1%,0.3%
2024-09-12,08:05,EUR,Italian Quarterly Unemployment Rate,low,6.8%,7.1%,7.2%
2024-09-12,12:00,USD,Federal Budget Balance,low,-380.1B,-285.7B,-243.7B
2024-09-12,12:15,EUR,Main Refinancing Rate,high,3.65%,3.65%,4.25%
2024-09-12,12:15,EUR,Monetary Policy Statement,high,,,
2024-09-12,12:30,CAD,Building Permits m/m,low,22.1%,6.5%,-13.9%
2024-09-12,12:30,USD,Core PPI m/m,high,0.3%,0.2%,0.0%
2024-09-12,12:30,USD,PPI m/m,high,0.2%,0.1%,0.1%
2024-09-12,12:30,USD,Unemployment Claims,high,230K,227K,227K
2024-09-12,12:45,EUR,ECB Press Conference,high,,,
2024-09-12,14:25,CHF,SNB Chairman Jordan Speaks,medium,,,
2024-09-12,14:30,USD,Natural Gas Storage,low,40B,49B,13B
2024-09-12,17:01,USD,30-y Bond Auction,medium,4.022.4,,4.312.3
2024-09-12,22:30,NZD,BusinessNZ Manufacturing Index,low,45.8,,44.0
2024-09-13,04:30,JPY,Revised Industrial Production m/m,low,3.1%,2.8%,2.8%
2024-09-13,06:45,EUR,French Final CPI m/m,low,0.5%,0.6%,0.6%
2024-09-13,08:30,GBP,Consumer Inflation Expectations,low,2.7%,,2.8%
2024-09-13,09:00,EUR,Industrial Production m/m,low,-0.3%,-0.6%,-0.1%
2024-09-13,09:15,EUR,ECOFIN Meetings,low,,,
2024-09-13,09:15,EUR,Eurogroup Meetings,low,,,
2024-09-13,11:28,CNY,M2 Money Supply y/y,low,6.3%,6.2%,6.3%
2024-09-13,11:29,CNY,New Loans,medium,900B,810B,260B
2024-09-13,12:30,CAD,Capacity Utilization Rate,low,79.1%,78.8%,78.5%
2024-09-13,12:30,CAD,Wholesale Sales m/m,low,0.4%,-1.1%,-0.6%
2024-09-13,12:30,USD,Import Prices m/m,low,-0.3%,-0.2%,0.1%
2024-09-13,14:00,USD,Prelim UoM Consumer Sentiment,medium,69.0,68.3,67.8
2024-09-13,14:00,USD,Prelim UoM Inflation Expectations,medium,2.7%,,2.9%
2024-09-14,01:30,CNY,New Home Prices m/m,low,-0.73%,,-0.65%
2024-09-14,02:00,CNY,Industrial Production y/y,medium,4.5%,4.7%,5.1%
2024-09-14,02:00,CNY,Retail Sales y/y,medium,2.1%,2.5%,2.7%
2024-09-14,02:00,CNY,Fixed Asset Investment ytd/y,low,3.4%,3.5%,3.6%
2024-09-14,02:00,CNY,NBS Press Conference,low,,,
2024-09-14,02:00,CNY,Unemployment Rate,low,5.3%,5.2%,5.2%
2024-09-14,09:15,EUR,ECOFIN Meetings,low,,,
2024-09-14,09:22,CNY,Foreign Direct Investment ytd/y,low,-31.5%,,-29.6%
2024-09-15,22:30,NZD,BusinessNZ Services Index,low,45.5,,44.6
2024-09-15,23:00,JPY,Bank Holiday,holiday,,,
2024-09-15,23:01,GBP,Rightmove HPI m/m,low,0.8%,,-1.5%
2024-09-16,00:01,CNY,Bank Holiday,holiday,,,
2024-09-16,06:30,CHF,PPI m/m,low,0.2%,0.1%,0.0%
2024-09-16,09:00,EUR,Italian Trade Balance,low,6.74B,4.45B,5.07B
2024-09-16,09:00,EUR,Trade Balance,low,15.5B,14.9B,17.5B
2024-09-16,12:30,CAD,Manufacturing Sales m/m,low,1.4%,0.7%,-2.1%
2024-09-16,12:30,USD,Empire State Manufacturing Index,medium,11.5,-4.1,-4.7
2024-09-17,00:01,CNY,Bank Holiday,holiday,,,
2024-09-17,04:30,JPY,Tertiary Industry Activity m/m,low,1.4%,0.8%,-1.3%
2024-09-17,09:00,EUR,German ZEW Economic Sentiment,medium,3.6,17.1,19.2
2024-09-17,09:00,EUR,ZEW Economic Sentiment,low,9.3,16.3,17.9
2024-09-17,09:02,GBP,30-y Bond Auction,low,4.332.9,,4.643.3
2024-09-17,12:15,CAD,Housing Starts,low,217K,252K,280K
2024-09-17,12:30,CAD,CPI m/m,high,-0.2%,0.0%,0.4%
2024-09-17,12:30,CAD,Median CPI y/y,high,2.3%,2.2%,2.4%
2024-09-17,12:30,CAD,Trimmed CPI y/y,high,2.4%,2.5%,2.7%
2024-09-17,12:30,CAD,Common CPI y/y,medium,2.0%,2.2%,2.2%
2024-09-17,12:30,CAD,Core CPI m/m,low,-0.1%,,0.3%
2024-09-17,12:30,USD,Core Retail Sales m/m,high,0.1%,0.2%,0.4%
2024-09-17,12:30,USD,Retail Sales m/m,high,0.1%,-0.2%,1.0%
2024-09-17,13:15,USD,Capacity Utilization Rate,low,78.0%,77.9%,77.8%
2024-09-17,13:15,USD,Industrial Production m/m,low,0.8%,0.2%,-0.6%
2024-09-17,14:00,USD,Business Inventories m/m,low,0.4%,0.3%,0.3%
2024-09-17,14:00,USD,FOMC Member Logan Speaks,low,,,
2024-09-17,14:00,USD,NAHB Housing Market Index,low,41,41,39
2024-09-17,14:42,AUD,CB Leading Index m/m,low,0.1%,,-0.1%
2024-09-17,14:55,NZD,GDT Price Index,low,0.8%,,-0.4%
2024-09-17,18:50,NZD,Westpac Consumer Sentiment,low,90.8,,82.2
2024-09-17,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-09-17,22:00,CAD,Gov Council Member Rogers Speaks,low,,,
2024-09-17,22:45,NZD,Current Account,low,-4.83B,-3.95B,-4.36B
2024-09-17,23:20,AUD,RBA Assist Gov Jones Speaks,low,,,
2024-09-17,23:50,JPY,Core Machinery Orders m/m,low,-0.1%,0.4%,2.1%
2024-09-17,23:50,JPY,Trade Balance,low,-0.60T,-0.96T,-0.76T
2024-09-18,00:30,AUD,MI Leading Index m/m,low,-0.1%,,0.0%
2024-09-18,06:00,GBP,CPI y/y,high,2.2%,2.2%,2.2%
2024-09-18,06:00,GBP,Core CPI y/y,low,3.6%,3.6%,3.3%
2024-09-18,06:00,GBP,PPI Input m/m,low,-0.5%,-0.3%,-0.1%
2024-09-18,06:00,GBP,PPI Output m/m,low,-0.3%,0.0%,0.0%
2024-09-18,06:00,GBP,RPI y/y,low,3.5%,3.4%,3.6%
2024-09-18,08:30,GBP,HPI y/y,low,2.2%,2.8%,2.7%
2024-09-18,09:00,EUR,Final Core CPI y/y,low,2.8%,2.8%,2.8%
2024-09-18,09:00,EUR,Final CPI y/y,low,2.2%,2.2%,2.2%
2024-09-18,09:36,EUR,German 30-y Bond Auction,low,2.442.7,,2.452.8
2024-09-18,11:00,EUR,German Buba President Nagel Speaks,low,,,
2024-09-18,12:30,CAD,Foreign Securities Purchases,low,10.98B,11.50B,5.17B
2024-09-18,12:30,USD,Building Permits,medium,1.48M,1.41M,1.40M
2024-09-18,12:30,USD,Housing Starts,low,1.36M,1.31M,1.24M
2024-09-18,14:30,USD,Crude Oil Inventories,medium,-1.6M,-0.2M,0.8M
2024-09-18,17:30,CAD,BOC Summary of Deliberations,low,,,
2024-09-18,18:00,USD,Federal Funds Rate,high,5.00%,5.25%,5.50%
2024-09-18,18:00,USD,FOMC Economic Projections,high,,,
2024-09-18,18:00,USD,FOMC Statement,high,,,
2024-09-18,18:30,USD,FOMC Press Conference,high,,,
2024-09-18,20:00,USD,TIC Long-Term Purchases,low,135.4B,54.9B,96.1B
2024-09-18,22:45,NZD,GDP q/q,high,-0.2%,-0.4%,0.2%
2024-09-19,01:30,AUD,Employment Change,high,47.5K,26.4K,58.2K
2024-09-19,01:30,AUD,Unemployment Rate,high,4.2%,4.2%,4.2%
2024-09-19,06:00,CHF,Trade Balance,low,4.58B,5.05B,4.89B
2024-09-19,07:00,CHF,SECO Economic Forecasts,low,,,
2024-09-19,08:00,EUR,Current Account,low,39.6B,40.3B,50.5B
2024-09-19,10:00,EUR,German Buba Monthly Report,low,,,
2024-09-19,11:00,GBP,Monetary Policy Summary,high,,,
2024-09-19,11:00,GBP,MPC Official Bank Rate Votes,high,0-1-8,0-2-7,0-5-4
2024-09-19,11:00,GBP,Official Bank Rate,high,5.00%,5.00%,5.00%
2024-09-19,11:30,EUR,German Buba President Nagel Speaks,low,,,
2024-09-19,12:00,CAD,Gov Council Member Vincent Speaks,low,,,
2024-09-19,12:30,USD,Unemployment Claims,high,219K,230K,230K
2024-09-19,12:30,USD,Philly Fed Manufacturing Index,medium,1.7,-0.8,-7.0
2024-09-19,12:30,USD,Current Account,low,-267B,-259B,-238B
2024-09-19,14:00,USD,Existing Home Sales,medium,3.86M,3.92M,3.95M
2024-09-19,14:00,USD,CB Leading Index m/m,low,-0.2%,-0.3%,-0.6%
2024-09-19,14:30,USD,Natural Gas Storage,low,58B,53B,40B
2024-09-19,23:01,GBP,GfK Consumer Confidence,low,-20,-13,-13
2024-09-19,23:30,JPY,National Core CPI y/y,low,2.8%,2.8%,2.7%
2024-09-20,01:00,CNY,1-y Loan Prime Rate,medium,3.35%,3.35%,3.35%
2024-09-20,01:00,CNY,5-y Loan Prime Rate,medium,3.85%,3.85%,3.85%
2024-09-20,02:52,JPY,BOJ Policy Rate,high,<0.25%,<0.25%,<0.25%
2024-09-20,02:52,JPY,Monetary Policy Statement,high,,,
2024-09-20,03:00,NZD,Credit Card Spending y/y,low,-3.1%,,-3.8%
2024-09-20,06:00,EUR,German PPI m/m,low,0.2%,0.0%,0.2%
2024-09-20,06:00,GBP,Retail Sales m/m,high,1.0%,0.3%,0.5%
2024-09-20,06:00,GBP,Public Sector Net Borrowing,low,13.7B,12.1B,2.2B
2024-09-20,06:30,JPY,BOJ Press Conference,high,,,
2024-09-20,09:00,GBP,MPC Member Mann Speaks,low,,,
2024-09-20,12:15,CAD,BOC Gov Macklem Speaks,high,,,
2024-09-20,12:30,CAD,Core Retail Sales m/m,high,0.4%,0.2%,0.3%
2024-09-20,12:30,CAD,Retail Sales m/m,high,0.9%,0.5%,-0.3%
2024-09-20,12:30,CAD,IPPI m/m,low,-0.8%,-0.3%,0.0%
2024-09-20,12:30,CAD,RMPI m/m,low,-3.1%,-2.0%,0.7%
2024-09-20,14:00,EUR,Consumer Confidence,low,-13,-13,-13
2024-09-20,15:00,EUR,ECB President Lagarde Speaks,medium,,,
2024-09-20,15:30,USD,FOMC Member Waller Speaks,medium,,,
2024-09-20,18:00,USD,FOMC Member Harker Speaks,medium,,,
2024-09-22,22:45,NZD,Trade Balance,low,-2203M,-155M,-963M
2024-09-22,23:00,AUD,Flash Manufacturing PMI,low,46.7,,48.7
2024-09-22,23:00,AUD,Flash Services PMI,low,50.6,,52.2
2024-09-22,23:00,JPY,Bank Holiday,holiday,,,
2024-09-23,07:15,EUR,French Flash Manufacturing PMI,high,44.0,44.3,42.1
2024-09-23,07:15,EUR,French Flash Services PMI,high,48.3,53.0,55.0
2024-09-23,07:30,EUR,German Flash Manufacturing PMI,high,40.3,42.4,42.1
2024-09-23,07:30,EUR,German Flash Services PMI,high,50.6,51.1,51.4
2024-09-23,08:00,EUR,Flash Manufacturing PMI,medium,44.8,45.7,45.6
2024-09-23,08:00,EUR,Flash Services PMI,medium,50.5,52.3,53.3
2024-09-23,08:30,GBP,Flash Manufacturing PMI,high,51.5,52.3,52.5
2024-09-23,08:30,GBP,Flash Services PMI,high,52.8,53.5,53.3
2024-09-23,10:00,GBP,CBI Industrial Order Expectations,low,-35,-23,-22
2024-09-23,12:00,USD,FOMC Member Bostic Speaks,low,,,
2024-09-23,12:10,USD,FOMC Member Kashkari Speaks,low,,,
2024-09-23,12:30,CAD,NHPI m/m,low,0.0%,0.1%,0.2%
2024-09-23,13:45,USD,Flash Manufacturing PMI,high,47.0,48.6,48.0
2024-09-23,13:45,USD,Flash Services PMI,high,55.4,55.3,55.2
2024-09-23,14:15,USD,FOMC Member Goolsbee Speaks,low,,,
2024-09-23,17:00,USD,FOMC Member Kashkari Speaks,low,,,
2024-09-24,00:30,JPY,Flash Manufacturing PMI,low,49.6,49.9,49.5
2024-09-24,04:30,AUD,Cash Rate,high,4.35%,4.35%,4.35%
2024-09-24,04:30,AUD,RBA Rate Statement,high,,,
2024-09-24,05:05,JPY,BOJ Gov Ueda Speaks,high,,,
2024-09-24,05:30,AUD,RBA Press Conference,medium,,,
2024-09-24,08:00,EUR,German ifo Business Climate,medium,85.4,86.1,86.6
2024-09-24,12:57,EUR,Belgian NBB Business Climate,low,-13.3,-12.3,-12.6
2024-09-24,13:00,USD,S&P/CS Composite-20 HPI y/y,medium,5.9%,5.9%,6.5%
2024-09-24,13:00,USD,FOMC Member Bowman Speaks,low,,,
2024-09-24,13:00,USD,HPI m/m,low,0.1%,0.2%,-0.1%
2024-09-24,13:59,USD,Richmond Manufacturing Index,medium,-21,-13,-19
2024-09-24,14:00,USD,CB Consumer Confidence,high,98.7,103.9,103.3
2024-09-24,16:00,EUR,German Buba President Nagel Speaks,low,,,
2024-09-24,17:10,CAD,BOC Gov Macklem Speaks,high,,,
2024-09-24,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-09-24,23:50,JPY,SPPI y/y,low,2.7%,2.6%,2.8%
2024-09-25,01:30,AUD,CPI y/y,high,2.7%,2.7%,3.5%
2024-09-25,04:59,JPY,BOJ Core CPI y/y,low,1.8%,1.8%,1.8%
2024-09-25,08:00,CHF,UBS Economic Expectations,low,-8.8,,-3.4
2024-09-25,08:00,GBP,MPC Member Greene Speaks,low,,,
2024-09-25,13:00,CNY,CB Leading Index m/m,low,-0.2%,,0.0%
2024-09-25,14:00,USD,New Home Sales,medium,716K,699K,739K
2024-09-25,14:30,USD,Crude Oil Inventories,medium,-4.5M,-1.3M,-1.6M
2024-09-25,20:00,USD,FOMC Member Kugler Speaks,low,,,
2024-09-25,23:50,JPY,Monetary Policy Meeting Minutes,low,,,
2024-09-26,01:30,AUD,RBA Financial Stability Review,low,,,
2024-09-26,06:00,EUR,German GfK Consumer Climate,low,-21.2,-22.4,-22.0
2024-09-26,07:30,CHF,SNB Monetary Policy Assessment,high,,,
2024-09-26,07:30,CHF,SNB Policy Rate,high,1.00%,1.00%,1.25%
2024-09-26,08:00,CHF,SNB Press Conference,high,,,
2024-09-26,08:00,EUR,ECB Economic Bulletin,low,,,
2024-09-26,08:00,EUR,M3 Money Supply y/y,low,2.9%,2.5%,2.3%
2024-09-26,08:00,EUR,Private Loans y/y,low,0.6%,0.6%,0.5%
2024-09-26,12:30,USD,Final GDP q/q,high,3.0%,3.0%,3.0%
2024-09-26,12:30,USD,Unemployment Claims,high,218K,224K,219K
2024-09-26,12:30,USD,Core Durable Goods Orders m/m,medium,0.5%,0.1%,-0.2%
2024-09-26,12:30,USD,Durable Goods Orders m/m,medium,0.0%,-2.8%,9.9%
2024-09-26,12:30,USD,Final GDP Price Index q/q,medium,2.5%,2.5%,2.5%
2024-09-26,13:10,USD,FOMC Member Collins Speaks,low,,,
2024-09-26,13:10,USD,FOMC Member Kugler Speaks,low,,,
2024-09-26,13:15,USD,FOMC Member Bowman Speaks,low,,,
2024-09-26,13:20,USD,FOMC Member Powell Speaks,high,,,
2024-09-26,13:25,USD,FOMC Member Williams Speaks,low,,,
2024-09-26,13:30,EUR,ECB President Lagarde Speaks,medium,,,
2024-09-26,14:00,USD,Pending Home Sales m/m,medium,0.6%,0.9%,-5.5%
2024-09-26,14:30,USD,FOMC Member Barr Speaks,low,,,
2024-09-26,14:30,USD,FOMC Member Cook Speaks,low,,,
2024-09-26,14:30,USD,Natural Gas Storage,low,47B,52B,58B
2024-09-26,15:15,USD,Treasury Sec Yellen Speaks,medium,,,
2024-09-26,17:00,USD,FOMC Member Barr Speaks,low,,,
2024-09-26,17:00,USD,FOMC Member Kashkari Speaks,low,,,
2024-09-26,22:00,USD,FOMC Member Cook Speaks,low,,,
2024-09-26,23:30,JPY,Tokyo Core CPI y/y,medium,2.0%,2.0%,2.4%
2024-09-27,06:45,EUR,French Consumer Spending m/m,low,0.2%,-0.1%,0.3%
